match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim
11352525,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192.0,4016,M,252669,EUR,727228800,G,1,1,False,17.0,14.0,3.0,14.0,16.0,1.0,1.0,1.0,1.0,10.0,3.0,4.0,1.0,1.0,1.0,90.0,29.0,7.7,4.0,3.768e-05,0,0.3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192.0,1250,M,894474,EUR,864345600,D,23,23,False,86.0,78.0,12.0,57.0,59.0,28.0,4.0,5.0,5.0,2.0,,,,,,90.0,95.0,7.3,10.0,0.0165987,0,,True,7.0,21.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188.0,419,M,50027,EUR,641952000,D,15,15,False,77.0,72.0,6.0,57.0,58.0,19.0,3.0,4.0,8.0,2.0,,,,,,90.0,91.0,7.6,5.0,0.00357454,0,,,4.0,15.0,,5.0,1.0,,3.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187.0,1047,M,973418,EUR,916444800,D,24,24,False,81.0,66.0,3.0,46.0,50.0,31.0,6.0,11.0,3.0,5.0,,,,,,90.0,102.0,7.7,18.0,0.013182,1,,,2.0,20.0,,2.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,1.0,0.1422,1.0,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177.0,7696,M,252821,EUR,753408000,M,22,22,False,49.0,39.0,3.0,23.0,28.0,24.0,2.0,8.0,2.0,6.0,,,,,,90.0,73.0,7.2,16.0,0.0132776,0,,,1.0,16.0,3.0,3.0,,1.0,,2.0,2.0,1.0,,3.0,2.0,,,,,nelsonsemedo50,1.0,2.0,,,,,,,,,,,
11352525,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184.0,8756,M,307284,EUR,746841600,M,5,5,False,41.0,37.0,4.0,13.0,15.0,26.0,2.0,7.0,2.0,6.0,,,,,,90.0,58.0,7.7,7.0,0.0618308,2,,,3.0,24.0,,3.0,,,,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,0.4536,2.0,,2.0,,1.0,,,,,,,,,,
11352525,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176.0,14959,M,1015267,EUR,981936000,M,8,8,False,55.0,48.0,2.0,24.0,27.0,29.0,,6.0,,8.0,,,,,,90.0,71.0,7.3,11.0,0.0258989,3,,,,24.0,1.0,7.0,,,,6.0,3.0,2.0,3.0,2.0,,,,0.1547,2.0,joaogomes.01,1.0,,2.0,1.0,0.0141,,,,,,,,
11352525,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179.0,44710,M,931278,EUR,991785600,M,3,3,False,56.0,55.0,2.0,25.0,25.0,33.0,,4.0,,6.0,,,,,,77.0,71.0,7.4,5.0,0.393507,0,,,2.0,31.0,2.0,9.0,,1.0,,3.0,2.0,2.0,5.0,2.0,1.0,,,,1.0,r_aitnouri,1.0,,,,,1.0,1.0,1.0,,,,,
11352525,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176.0,2486,M,138573,EUR,705542400,F,21,21,False,54.0,43.0,8.0,18.0,21.0,40.0,,2.0,1.0,6.0,,,,,,89.0,76.0,7.8,20.0,0.168022,5,,,3.0,26.0,7.0,7.0,1.0,,,1.0,,1.0,4.0,2.0,1.0,1.0,2.0,0.4966,1.0,,2.0,,3.0,1.0,0.8064,,1.0,,1.0,,,,
11352525,home,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172.0,39913,M,879349,EUR,952560000,F,7,7,False,60.0,50.0,2.0,19.0,19.0,48.0,,4.0,,2.0,,,,,,90.0,82.0,7.1,22.0,0.0796285,2,,,2.0,34.0,7.0,7.0,,2.0,,1.0,,,1.0,5.0,1.0,,,0.0588,2.0,pedroneto_30,2.0,2.0,2.0,,,,3.0,,,,,,
11352525,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177.0,6362,M,786186,EUR,822614400,F,11,11,False,19.0,16.0,,4.0,4.0,15.0,2.0,2.0,,2.0,,,,,,86.0,26.0,6.6,9.0,0.0566615,0,,,,12.0,,4.0,,2.0,,,,,2.0,,,,,,,Hwangso,4.0,,,,,,,,,1.0,,,
11352525,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172.0,746,M,932628,EUR,1003276800,M,20,20,True,9.0,8.0,3.0,6.0,7.0,2.0,,1.0,,2.0,,,,,,13.0,11.0,6.8,1.0,0.00263038,0,,,2.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170.0,28999,M,845273,EUR,898905600,M,27,27,True,3.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,10.0,8.0,6.5,3.0,0.00383325,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352525,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182.0,1449,M,143047,EUR,695520000,D,2,2,True,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,6.693e-05,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188.0,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180.0,695,M,1013928,EUR,1032307200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189.0,1175,M,846308,EUR,910569600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183.0,1011,M,982613,EUR,998265600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Tawanda Chirewa,tawanda-chirewa,T. Chirewa,M,23,181.0,933,M,1005725,EUR,1065830400,M,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,home,Wolverhampton,Nathan Fraser,nathan-fraser,N. Fraser,F,63,188.0,846,M,1166679,EUR,1120176000,F,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,away,Sheffield United,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,13,13,False,36.0,22.0,19.0,17.0,20.0,16.0,1.0,1.0,1.0,8.0,,1.0,1.0,1.0,1.0,90.0,47.0,6.9,14.0,0.00057918,0,-0.1795,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
11352525,away,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1549,M,825899,EUR,922406400,D,15,15,False,30.0,18.0,7.0,12.0,17.0,14.0,1.0,3.0,3.0,6.0,,,,,,90.0,40.0,6.4,15.0,0.00697966,1,,True,,6.0,1.0,3.0,,,,2.0,1.0,1.0,2.0,,,1.0,,0.0385,,,2.0,,,,,,,,,,,,
11352525,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188.0,817,M,822459,EUR,902880000,D,5,5,False,38.0,29.0,3.0,25.0,28.0,10.0,6.0,7.0,6.0,4.0,,,,,,90.0,52.0,7.1,10.0,0.00076,0,,,1.0,4.0,,3.0,,,1.0,1.0,,,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,
11352525,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180.0,148,M,98454,EUR,746841600,D,19,19,False,28.0,23.0,3.0,17.0,18.0,11.0,3.0,4.0,2.0,4.0,,,,,,90.0,49.0,6.9,15.0,0.0265988,1,,,1.0,7.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0089,1.0,,2.0,,,1.0,0.0568,,1.0,,,,,,
11352525,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178.0,805,M,929132,EUR,964656000,M,20,20,False,31.0,21.0,4.0,6.0,10.0,21.0,6.0,10.0,5.0,4.0,,,,,,90.0,52.0,7.2,16.0,0.0114672,0,,,2.0,15.0,,5.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,
11352525,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180.0,223,M,100637,EUR,671414400,M,16,16,False,42.0,37.0,7.0,18.0,19.0,23.0,,5.0,,7.0,,,,,,82.0,52.0,7.1,6.0,0.178591,0,,,4.0,19.0,,1.0,1.0,,,3.0,2.0,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,
11352525,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187.0,1714,M,979290,EUR,929577600,M,21,21,False,30.0,27.0,,16.0,17.0,14.0,1.0,6.0,,3.0,,,,,,82.0,43.0,7.0,6.0,0.103507,0,,,,12.0,1.0,6.0,2.0,,1.0,5.0,5.0,,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,
11352525,away,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169.0,1011,M,837495,EUR,867110400,M,8,8,False,29.0,21.0,6.0,8.0,10.0,27.0,,2.0,,4.0,,,,,,90.0,47.0,6.6,20.0,0.0327025,1,,,3.0,14.0,8.0,5.0,1.0,1.0,,1.0,1.0,,,4.0,1.0,,1.0,0.015,2.0,,1.0,,1.0,,,,1.0,,,,,,
11352525,away,Sheffield United,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175.0,3600,M,927360,EUR,978307200,M,27,27,False,23.0,20.0,1.0,14.0,16.0,10.0,,2.0,4.0,5.0,,,,,,72.0,36.0,6.6,7.0,0.00634391,1,,,,6.0,3.0,2.0,,,,2.0,1.0,1.0,,1.0,,,,0.0055,,larouci.yasseroff,,,1.0,,,,,,,,Yasser,Larouci,
11352525,away,Sheffield United,James McAtee,james-mcatee,J. McAtee,M,24,180.0,10550,M,1003334,EUR,1034899200,F,28,28,False,25.0,19.0,,6.0,8.0,18.0,,3.0,,5.0,,,,,,90.0,41.0,6.8,13.0,0.0511636,3,,,,14.0,1.0,8.0,2.0,4.0,,,,,1.0,3.0,2.0,1.0,1.0,0.1954,1.0,jamesmcatee_,2.0,1.0,1.0,1.0,0.0775,,1.0,,,,,,
11352525,away,Sheffield United,Rhian Brewster,rhian-brewster,R. Brewster,F,10,180.0,874,M,878705,EUR,954547200,F,7,7,False,11.0,9.0,,,,11.0,1.0,4.0,,,,,,,,82.0,27.0,6.9,8.0,0.0089654,4,,,,9.0,,16.0,1.0,5.0,,,,,9.0,1.0,,1.0,,0.2302,1.0,,,3.0,1.0,2.0,0.1723,,,,,,,,
11352525,away,Sheffield United,Ben Osborn,ben-osborn,B. Osborn,M,23,176.0,72,M,282665,EUR,776044800,M,23,23,True,10.0,7.0,,2.0,2.0,11.0,1.0,2.0,,2.0,,,,,,18.0,17.0,6.8,5.0,0.0181182,0,,,,6.0,3.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,Ben,Osborn,
11352525,away,Sheffield United,Tom Davies,tom-davies,T. Davies,M,22,179.0,349,M,795058,EUR,899164800,M,22,22,True,5.0,3.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,,8.0,6.0,6.5,2.0,0.00083857,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352525,away,Sheffield United,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188.0,1008,M,367228,EUR,833846400,F,9,9,True,2.0,2.0,,,,2.0,,,,,,,,,,8.0,3.0,6.5,,0.00323808,1,,,,2.0,,2.0,,,,,,,2.0,,,1.0,,0.0854,,,,,,,,,,,,,,,
