match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_bigChanceMissed
12765068,home,FC Lugano,Amir Saipi,saipi-amir,A. Saipi,G,1,192,334,M,985068,EUR,963014400,G,1,1,False,43.0,27.0,36.0,20.0,0.0,18.0,22.0,9.0,21.0,1.0,12.0,1.0,5.0,6.0,90.0,54.0,8.7,16.0,0.00189908,0,2.1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765068,home,FC Lugano,Mattia Zanotti,mattia-zanotti,M. Zanotti,D,46,177,531,M,1012175,EUR,1042243200,D,46,46,False,26.0,21.0,3.0,1.0,0.0,11.0,14.0,10.0,15.0,2.0,4.0,,,,90.0,54.0,7.2,11.0,0.0163921,0,,,,3.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,
12765068,home,FC Lugano,Antonios Papadopoulos,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,D,6,6,False,42.0,36.0,4.0,,0.0,33.0,35.0,3.0,7.0,7.0,7.0,,,,90.0,64.0,7.5,6.0,0.00095754,2,,,,,1.0,5.0,9.0,1.0,1.0,3.0,,1.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0175,,,,,,,,,,,
12765068,home,FC Lugano,Ayman El Wafi,el-wafi-ayman,A. E. Wafi,D,13,187,1177,M,1194332,EUR,1084233600,D,22,22,False,40.0,36.0,8.0,5.0,0.0,30.0,32.0,6.0,8.0,5.0,4.0,,,,90.0,54.0,7.2,5.0,0.00212919,1,,,,,3.0,5.0,3.0,1.0,,2.0,,,2.0,1.0,,,1.0,2.0,1.0,0.0505,1.0,,,,,,,,,,
12765068,home,FC Lugano,Milton Valenzuela,milton-valenzuela,M. Valenzuela,D,3,168,130,M,830889,EUR,902966400,D,23,23,False,34.0,24.0,9.0,6.0,0.0,12.0,17.0,12.0,18.0,3.0,3.0,,,,90.0,56.0,7.2,14.0,0.0424844,0,,,,1.0,3.0,6.0,3.0,,,1.0,1.0,,3.0,,,,2.0,3.0,1.0,,,,,,,,,,,,
12765068,home,FC Lugano,Anto Grgić,anto-grgic,A. Grgić,M,8,188,123,M,318741,EUR,849139200,M,8,8,False,40.0,34.0,5.0,2.0,0.0,18.0,21.0,16.0,20.0,4.0,7.0,,,,90.0,48.0,6.7,9.0,0.0267566,0,,,,1.0,2.0,4.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
12765068,home,FC Lugano,Mohamed Belhadj Mahmoud,mohamed-haj-mahmoud,M. H. Mahmoud,M,29,179,1631,M,1008597,EUR,956534400,M,29,29,False,22.0,17.0,,,0.0,7.0,7.0,10.0,15.0,2.0,1.0,,,,71.0,28.0,6.9,5.0,0.0121714,0,,,,,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12765068,home,FC Lugano,Renato Steffen,renato-steffen,R. Steffen,M,11,170,399,M,243049,EUR,689126400,M,11,11,False,30.0,25.0,2.0,1.0,0.0,11.0,12.0,15.0,22.0,1.0,5.0,,,,89.0,47.0,7.3,10.0,0.14332,1,,,,4.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,1.0,,1.0,,,,0.0254,,True,1.0,2.0,,,,,,,
12765068,home,FC Lugano,Uran Bislimi,bislimi-uran,U. Bislimi,M,25,183,156,M,927386,EUR,938217600,M,25,25,False,42.0,37.0,2.0,1.0,1.0,14.0,16.0,23.0,27.0,,6.0,,,,89.0,61.0,7.2,12.0,0.0957559,2,,,,1.0,1.0,11.0,8.0,3.0,2.0,,2.0,5.0,1.0,,5.0,1.0,,1.0,1.0,0.1005,1.0,,,3.0,3.0,1.0,,,,,
12765068,home,FC Lugano,Hicham Mahou,hicham-mahou,H. Mahou,M,18,180,91,M,892104,EUR,930873600,M,18,18,False,25.0,17.0,1.0,1.0,0.0,4.0,6.0,13.0,19.0,2.0,3.0,,,,71.0,41.0,7.7,12.0,0.119633,2,,,,,,1.0,6.0,3.0,2.0,,3.0,,,1.0,,,,3.0,3.0,0.4851,1.0,,,1.0,,,1.0,1.0,0.6022,,
