match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_aerialWon,stat_shotOffTarget,stat_dispossessed,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_keyPass,stat_lastManTackle,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
12450188,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,20.0,16.0,,,0.0,4.0,4.0,12.0,20.0,1.0,,72.0,40.0,7.1,15.0,0.0226392,6,,,,4.0,,2.0,4.0,2.0,,,,,,,5.0,,1.0,0.4501,,3.0,1.0,,,,2.0,,,,3.0,,,0.7924,1.0,1.0,,,,
12450188,home,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,11,11,True,22.0,15.0,4.0,2.0,0.0,3.0,7.0,12.0,16.0,2.0,,28.0,29.0,6.7,11.0,0.0160659,0,,,,1.0,,2.0,4.0,,,,,3.0,2.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
12450188,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,True,21.0,15.0,,,0.0,,,15.0,24.0,,,28.0,27.0,6.5,11.0,0.0381183,0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12450188,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,19,19,True,9.0,7.0,,,0.0,,,7.0,11.0,2.0,,27.0,21.0,6.8,10.0,0.0243112,2,,Badredine Bouanani,,2.0,,2.0,2.0,,,,,1.0,,,3.0,1.0,1.0,0.1041,,,,2.0,,,,,,,2.0,,,0.5316,,,,,,
12450188,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,,894396,EUR,927590400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,,18.0,3.0,6.3,1.0,0.00672937,1,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.2719,,1.0,,,,,,,,,1.0,,,0.6957,,1.0,,,,
12450188,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,20,20,True,8.0,7.0,,,0.0,,,7.0,8.0,,,13.0,8.0,6.6,1.0,0.00674994,0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12450188,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,home,Nice,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,,344751,EUR,794707200,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,home,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,12001,M,youssoufa_10,997006,EUR,1100908800,F,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,,48535,EUR,654739200,G,16,16,False,38.0,10.0,36.0,8.0,0.0,4.0,12.0,6.0,26.0,8.0,8.0,90.0,52.0,8.2,28.0,0.00152169,0,1.5106,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0
12450188,away,Nantes,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,,1063237,EUR,1025740800,D,24,24,False,19.0,15.0,2.0,,0.0,14.0,16.0,1.0,3.0,2.0,,80.0,35.0,6.9,5.0,0.00124135,0,,Saïdou,Sow,,2.0,4.0,3.0,,4.0,2.0,,,,,1.0,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,
12450188,away,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,,106496,EUR,559008000,D,4,4,False,17.0,11.0,5.0,,0.0,9.0,10.0,2.0,7.0,1.0,,90.0,39.0,7.1,7.0,0.00036062,0,,,,,2.0,2.0,4.0,,11.0,,2.0,3.0,2.0,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,,802143,EUR,886896000,D,98,98,False,13.0,11.0,1.0,,0.0,10.0,10.0,1.0,3.0,1.0,,90.0,28.0,6.8,3.0,0.00022074,0,,,,,,,3.0,,9.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Sorba Thomas,sorba-thomas,S. Thomas,M,7,185,586,M,,911039,EUR,917222400,M,22,22,False,18.0,10.0,4.0,,0.0,6.0,8.0,4.0,13.0,3.0,,74.0,42.0,6.5,17.0,0.0017582,0,,,,3.0,3.0,7.0,3.0,,6.0,1.0,2.0,2.0,1.0,,,,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,
12450188,away,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,,809034,EUR,853113600,M,6,6,False,30.0,22.0,3.0,1.0,0.0,10.0,11.0,12.0,19.0,7.0,,90.0,47.0,7.5,12.0,0.00575339,1,,,,,2.0,5.0,6.0,,2.0,,3.0,3.0,2.0,,3.0,,2.0,0.0489,,3.0,,1.0,,,,,,,1.0,1.0,,0.0329,,,,,,
12450188,away,Nantes,Louis Leroux,louis-leroux,L. Leroux,M,66,184,364,M,,1405998,EUR,1137974400,M,66,66,False,15.0,12.0,,,0.0,9.0,11.0,3.0,4.0,7.0,,90.0,32.0,7.0,6.0,0.0362184,1,,,,,1.0,4.0,4.0,,5.0,,1.0,4.0,2.0,,1.0,,,0.0193,,,,1.0,,1.0,1.0,,1.0,,1.0,,,0.0345,,,,,,
12450188,away,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,,886286,EUR,915753600,M,3,3,False,10.0,8.0,,,0.0,8.0,9.0,,1.0,3.0,,90.0,39.0,7.4,6.0,0.00012271,0,,,,,,3.0,7.0,,7.0,2.0,4.0,4.0,3.0,,1.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
12450188,away,Nantes,Meschack Elia,meschack-elia,M. Elia,F,12,173,23062,M,meschackelialina,862078,EUR,870825600,F,17,17,False,16.0,11.0,2.0,,0.0,5.0,5.0,6.0,11.0,11.0,,74.0,34.0,6.7,12.0,0.00642434,2,,,,,3.0,11.0,5.0,1.0,1.0,,,2.0,2.0,,4.0,1.0,5.0,0.0918,,1.0,1.0,1.0,,,3.0,,,,,,,,1.0,,,,,
12450188,away,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,,999070,EUR,1048809600,F,39,39,False,16.0,8.0,1.0,,0.0,5.0,8.0,3.0,8.0,2.0,,80.0,32.0,7.1,13.0,0.00080185,3,,,,,8.0,12.0,6.0,,1.0,1.0,1.0,,,,2.0,2.0,2.0,0.3652,,4.0,1.0,2.0,,,,,,,2.0,1.0,,0.5387,,1.0,,,,
12450188,away,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,,330051,EUR,805507200,F,27,27,False,10.0,5.0,3.0,,1.0,2.0,4.0,3.0,6.0,4.0,,89.0,18.0,6.6,10.0,0.0117572,1,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,2.0,,,0.0415,,1.0,,2.0,,,,,1.0,,,,,,,,,,,
12450188,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,,785418,EUR,835574400,F,11,11,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,16.0,12.0,6.8,4.0,0.00073248,0,,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,mostafamohamed11,873551,EUR,880675200,F,31,31,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,16.0,10.0,6.3,7.0,3.649e-05,0,,,,,2.0,7.0,4.0,,,,,1.0,,,2.0,,2.0,,,3.0,,2.0,,,1.0,,,,,,,,,,,,,
12450188,away,Nantes,Sékou Doucoure,sekou-doucoure,S. Doucoure,D,72,186,145,M,,1415436,EUR,1114473600,D,72,72,True,5.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,,,10.0,9.0,6.7,1.0,0.00055394,0,,Sékou,Doucoure,,,,1.0,,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Johann Lepenant,johann-lepenant,J. Lepenant,M,8,176,892,M,,963299,EUR,1035244800,M,8,8,True,4.0,3.0,,,0.0,,,3.0,4.0,,,10.0,5.0,6.5,1.0,0.00093632,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450188,away,Nantes,Dehmaine Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181,341,M,,1405912,EUR,1113696000,M,59,59,True,1.0,,1.0,,0.0,,,,1.0,,,1.0,2.0,,1.0,,0,,Dehmaine,Tabibou,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Patrik Carlgren,patrik-carlgren,P. Carlgren,G,30,188,122,M,,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,,234230,EUR,690508800,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Tino Kadewere,tino-kadewere,T. Kadewere,M,9,180,935,M,,810535,EUR,820800000,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450188,away,Nantes,Bahereba Guirassy,bahereba-guirassy,B. Guirassy,F,11,177,1755,M,,1406007,EUR,1156809600,F,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
