match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside
12501561,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,23.0,17.0,6.0,1.0,0.0,17.0,20.0,3.0,1.0,14.0,1.0,1.0,3.0,1.0,1.0,90.0,36.0,7.4,6.0,0.00011727,0,0.5327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501561,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,47.0,43.0,1.0,,0.0,23.0,25.0,22.0,2.0,5.0,,,,,,80.0,54.0,6.8,5.0,0.0035862,0,,20.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12501561,home,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,18,18,False,71.0,65.0,5.0,3.0,0.0,49.0,51.0,20.0,10.0,6.0,,,,,,90.0,88.0,7.7,6.0,0.00761688,1,,16.0,2.0,4.0,2.0,5.0,,,2.0,2.0,1.0,1.0,0.0549,0.2592,,,,,,,,,,,,,,,,
12501561,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,61.0,52.0,8.0,3.0,0.0,32.0,35.0,27.0,8.0,3.0,,,,,,90.0,81.0,7.5,11.0,0.0115565,0,,21.0,3.0,6.0,8.0,,,1.0,2.0,3.0,,1.0,,,True,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,,,,
12501561,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,M,2,2,False,46.0,40.0,5.0,4.0,0.0,16.0,16.0,38.0,,7.0,,,,,,90.0,69.0,7.5,17.0,0.0157156,1,,24.0,,2.0,6.0,,1.0,3.0,,,1.0,,0.1228,0.1187,,8.0,,1.0,,,1.0,4.0,3.0,,,,,,,
12501561,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,False,24.0,20.0,1.0,,0.0,7.0,8.0,17.0,,,,,,,,70.0,33.0,7.2,7.0,0.18028,2,,13.0,,1.0,3.0,,1.0,2.0,,,,,0.0707,,,1.0,,,,,1.0,2.0,1.0,1.0,2.0,,,,,
12501561,home,Fiorentina,Danilo Cataldi,,,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,False,65.0,60.0,6.0,5.0,0.0,30.0,32.0,36.0,,8.0,,,,,,90.0,80.0,7.4,8.0,0.136711,1,,32.0,1.0,1.0,5.0,1.0,2.0,3.0,,1.0,,,0.0878,,,3.0,2.0,,1.0,,2.0,,,,,1.0,,,,
12501561,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,45.0,36.0,6.0,2.0,0.0,21.0,24.0,25.0,,3.0,,,,,,70.0,56.0,6.8,15.0,0.00607664,1,,15.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,0.0256,0.0108,,4.0,,,1.0,,,,,,,,1.0,1.0,,
12501561,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,M,65,65,False,26.0,22.0,1.0,,0.0,14.0,17.0,10.0,1.0,5.0,,,,,,75.0,36.0,7.0,6.0,0.00597364,0,,8.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
12501561,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,False,38.0,34.0,1.0,,0.0,19.0,19.0,19.0,1.0,2.0,,,,,,75.0,43.0,6.8,5.0,0.00698288,0,,15.0,,1.0,3.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,
