match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot
11407367,home,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173.0,62,M,595900,EUR,845337600,F,14,14,False,29.0,26.0,1.0,1.0,11.0,13.0,15.0,18.0,5.0,,,83.0,44.0,6.9,13.0,0.0,0.0,0.0504963,0,,,,2.0,,1.0,3.0,4.0,2.0,1.0,,,1.0,1.0,6.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191.0,938,M,967722,EUR,994982400,D,5,5,True,26.0,23.0,4.0,3.0,15.0,17.0,8.0,9.0,2.0,,,45.0,29.0,6.8,3.0,0.0,0.0,0.00724606,0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Giuseppe Caso,giuseppe-caso,G. Caso,F,30,173.0,119,M,946985,EUR,913161600,F,10,10,True,12.0,9.0,3.0,2.0,1.0,1.0,8.0,11.0,2.0,,,45.0,17.0,6.8,5.0,0.06,0.0505,0.0418819,1,,,,,,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
11407367,home,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172.0,67,M,280087,EUR,760924800,M,16,16,True,3.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,21.0,8.0,6.5,2.0,0.218,0.0,0.00024627,1,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,
11407367,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188.0,1111,M,928800,EUR,948326400,M,4,4,True,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,15.0,5.0,7.0,1.0,0.0,0.0,0.112759,0,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183.0,660,M,844480,EUR,871430400,D,20,20,True,3.0,1.0,1.0,,,,1.0,3.0,,,,11.0,5.0,7.5,2.0,0.8777,0.6632,0.00095593,1,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
11407367,home,Frosinone,Pierluigi Frattali,pierluigi-frattali,P. Frattali,G,,185.0,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191.0,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Mateus Lusuardi,mateus-lusuardi,M. Lusuardi,D,47,190.0,266,M,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,,,,,,,,0.0,,0,,Mateus Lusuardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183.0,404,M,98003,EUR,681523200,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Reinier,reinier,Reinier,F,19,185.0,23831,M,978562,EUR,1011398400,M,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,reinier.jesus,,,,,,,,,,,,,,
11407367,home,Frosinone,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182.0,26876,M,954888,EUR,1011830400,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,kaiojorge,,,,,,,,,,,,,,
11407367,home,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183.0,783,M,1140001,EUR,1044576000,F,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,Giorgi Kvernadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Marvin Çuni,marvin-cuni,M. Çuni,F,90,188.0,299,M,946006,EUR,994723200,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,home,Frosinone,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176.0,2968,M,1142248,EUR,1134259200,F,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184.0,263,M,148740,EUR,772761600,G,28,28,False,30.0,18.0,16.0,4.0,17.0,19.0,1.0,11.0,4.0,2.0,2.0,90.0,38.0,6.2,12.0,0.0,0.0,0.00015429,0,-1.2062,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,,
11407367,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182.0,343,M,149606,EUR,776304000,D,22,22,False,29.0,25.0,3.0,1.0,10.0,13.0,15.0,19.0,5.0,,,90.0,51.0,6.5,8.0,0.0995,0.7813,0.0324451,1,,,,3.0,,1.0,1.0,1.0,,,,3.0,,,,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,
11407367,away,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192.0,1953,M,789234,EUR,885600000,D,5,5,False,42.0,35.0,7.0,5.0,25.0,29.0,10.0,13.0,6.0,,,90.0,48.0,6.3,7.0,0.0,0.0,0.011149,0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,True,,,,,,,,,
11407367,away,Sassuolo,Ruan,ruan,Ruan,D,4,187.0,1238,M,914487,EUR,928713600,D,44,44,False,34.0,28.0,6.0,1.0,24.0,27.0,4.0,7.0,5.0,,,90.0,44.0,5.9,6.0,0.0,0.0,0.0167388,0,,,,,,,2.0,3.0,,,,4.0,1.0,1.0,,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,1.0,
11407367,away,Sassuolo,Matías Viña,matias-vina,M. Viña,D,18,180.0,7106,M,875295,EUR,879033600,D,17,17,False,14.0,11.0,1.0,1.0,7.0,9.0,4.0,5.0,3.0,,,53.0,31.0,7.5,5.0,0.0442,0.0,0.0505504,1,,,,,,1.0,5.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,,,2.0,,,1.0,2.0,,1.0,1.0,matiasv17,1.0,,,,,,,,,,,,,
11407367,away,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185.0,5071,M,253367,EUR,775699200,M,10,10,False,39.0,29.0,5.0,1.0,6.0,8.0,23.0,35.0,6.0,,,90.0,61.0,7.6,19.0,0.1578,0.1143,0.155887,4,,,,4.0,,2.0,2.0,8.0,3.0,3.0,,,3.0,1.0,4.0,,1.0,,,,1.0,1.0,,1.0,berardi25,,,1.0,,,2.0,,1.0,,,,,,
11407367,away,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,11,185.0,442,M,882592,EUR,914284800,M,24,24,False,23.0,23.0,,,14.0,14.0,9.0,9.0,4.0,,,67.0,28.0,6.2,1.0,0.1916,0.0,0.0116026,1,,,,,,,5.0,2.0,1.0,1.0,,,1.0,,,,,,,4.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11407367,away,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175.0,2961,M,912786,EUR,882489600,M,7,7,False,48.0,42.0,3.0,2.0,23.0,27.0,20.0,22.0,6.0,,,90.0,52.0,6.6,6.0,0.0469,0.0,0.142589,1,,,,1.0,1.0,,,2.0,,,,,1.0,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0
11407367,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177.0,2531,M,932643,EUR,912729600,M,45,45,False,9.0,6.0,2.0,1.0,2.0,2.0,4.0,7.0,2.0,,,53.0,19.0,6.5,7.0,0.0313,0.0,0.0013255,1,,,,,,,5.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,2.0,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,
11407367,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,826198,EUR,927072000,F,9,9,False,19.0,13.0,1.0,,8.0,9.0,5.0,10.0,3.0,,,80.0,28.0,8.5,8.0,0.3888,0.7489,0.138292,2,,,,,,2.0,4.0,3.0,,,1.0,,,,,1.0,2.0,,,,3.0,,1.0,,,,,,,,2.0,2.0,,,,,,,
11407367,away,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179.0,1671,M,825861,EUR,920160000,F,11,11,False,10.0,9.0,,,2.0,2.0,8.0,10.0,,,,53.0,20.0,6.6,4.0,0.0451,0.1179,0.0285211,2,,,,2.0,1.0,,4.0,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,
11407367,away,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178.0,644,M,934409,EUR,963705600,D,3,3,True,7.0,4.0,,,1.0,1.0,3.0,7.0,2.0,,,37.0,18.0,6.4,6.0,0.0575,0.0,0.00286166,1,,,,1.0,,,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187.0,1387,M,924973,EUR,921283200,M,42,42,True,32.0,25.0,4.0,3.0,5.0,6.0,20.0,26.0,2.0,,,37.0,41.0,7.2,8.0,0.0351,0.0,0.0668534,1,,,,,,1.0,,3.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175.0,915,M,933263,EUR,999475200,F,15,15,True,9.0,6.0,,,,1.0,6.0,8.0,,,,37.0,12.0,6.5,4.0,0.0843,0.0,0.0175076,1,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11407367,away,Sassuolo,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182.0,950,M,188405,EUR,790387200,M,20,20,True,16.0,11.0,,,1.0,1.0,10.0,15.0,,,,23.0,26.0,6.6,9.0,0.0729,0.0997,0.0378944,2,,,,,,,3.0,3.0,1.0,1.0,,,1.0,,2.0,1.0,,,,,1.0,,2.0,,,,,1.0,,,1.0,,,,,,,,
11407367,away,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,7,183.0,531,M,927030,EUR,970876800,F,8,8,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,10.0,3.0,6.8,1.0,0.0,0.0,0.307436,0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Alessandro Scacchetti,alessandro-scacchetti,A. Scacchetti,G,22,,24,M,1416943,EUR,1109030400,G,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182.0,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,2,190.0,528,M,1009268,EUR,1011830400,D,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182.0,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189.0,224,M,170887,EUR,705888000,D,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187.0,875,M,1155625,EUR,1068854400,M,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192.0,280,M,46799,EUR,701654400,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,10,193.0,669,M,839909,EUR,890092800,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407367,away,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,92,179.0,185,M,148566,EUR,677116800,F,92,92,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
