match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_aerialLost,stat_totalContest,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_keyPass,stat_wonContest,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_dispossessed,stat_punches,stat_ownGoals
12764396,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173.0,15611,M,875136,EUR,929577600,F,10,10,False,21.0,17.0,,,1.0,4.0,5.0,14.0,21.0,2.0,,,64.0,40.0,7.0,0.0581045,1,,5.0,1.0,5.0,5.0,1.0,,,,,2.0,,14.0,0.0295,,1.0,,,,,0.1027,,3.0,,6.0,,noano,,2.0,2.0,,,,,,
12764396,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175.0,4617,M,1047395,EUR,1019001600,F,21,21,True,16.0,13.0,,,0.0,3.0,4.0,10.0,17.0,3.0,,,26.0,29.0,6.4,0.00802229,0,,5.0,,6.0,2.0,3.0,,,,,1.0,1.0,12.0,,1.0,,,,,1.0,,,,,3.0,,,,,1.0,,,,,,
12764396,home,PSV Eindhoven,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,200,M,1005648,EUR,1028678400,D,35,35,True,17.0,16.0,1.0,1.0,0.0,6.0,7.0,10.0,10.0,1.0,,,19.0,19.0,6.8,0.00577777,0,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12764396,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185.0,23319,M,1063767,EUR,980640000,M,34,34,True,13.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,9.0,2.0,,,19.0,22.0,7.4,0.0263304,3,,,,2.0,3.0,1.0,1.0,,3.0,1.0,1.0,1.0,4.0,0.2677,,1.0,,,,,0.1171,1.0,,,,,ismaelsaibari,,,,,,,,,
12764396,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179.0,1023,M,1120701,EUR,1112745600,M,26,26,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,1.0,,,9.0,10.0,6.7,0.0052813,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12764396,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185.0,3726,M,986395,EUR,1042070400,F,14,14,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,9.0,9.0,7.3,0.00437365,3,,,,1.0,2.0,,,,,,,,2.0,0.1383,,2.0,,,,,0.1248,1.0,,,2.0,,,,1.0,2.0,,,,1.0,,
12764396,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189.0,377,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764396,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188.0,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764396,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175.0,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764396,away,Girona FC,Paulo Gazzaniga,,,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1941,M,164343,EUR,694310400,G,13,13,False,36.0,24.0,23.0,11.0,0.0,19.0,22.0,5.0,14.0,11.0,7.0,9.0,90.0,51.0,7.9,0.00065545,0,-0.6601,,,,1.0,,,,,,,,12.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,2.0,
12764396,away,Girona FC,Arnau Martínez,Arnau Martinez,,arnau-martinez,A. Martínez,D,4,181.0,1643,M,1084081,EUR,1051228800,D,4,4,False,20.0,15.0,1.0,,0.0,9.0,12.0,7.0,9.0,1.0,,,55.0,33.0,5.6,0.0399309,0,,1.0,1.0,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,7.0,,1.0,,,3.0,,,,,,,1.0,1.0,,,2.0,1.0,True,,,1.0,,
12764396,away,Girona FC,David López,,,david-lopez,D. López,D,5,185.0,548,M,135116,EUR,623894400,D,5,5,False,47.0,39.0,6.0,2.0,0.0,29.0,32.0,10.0,15.0,6.0,,,90.0,55.0,6.1,0.00478622,0,,,,4.0,3.0,,,,1.0,,,1.0,8.0,,1.0,,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,
12764396,away,Girona FC,Ladislav Krejčí,,,ladislav-krejci,L. Krejčí,D,37,191.0,2132,M,856250,EUR,924566400,D,18,18,False,57.0,52.0,3.0,1.0,0.0,41.0,44.0,11.0,13.0,1.0,,,90.0,69.0,6.3,0.00363447,1,,,,1.0,1.0,1.0,,,,,1.0,,6.0,0.027,,1.0,,3.0,2.0,2.0,0.0574,,1.0,,,,,,,,,,,,,1.0
12764396,away,Girona FC,Daley Blind,,,daley-blind,D. Blind,D,17,180.0,2818,M,44864,EUR,636940800,D,17,17,False,30.0,23.0,2.0,1.0,0.0,15.0,17.0,8.0,13.0,,,,90.0,43.0,6.1,0.0039802,0,,,,2.0,4.0,,,,2.0,,2.0,2.0,9.0,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,
12764396,away,Girona FC,Yangel Herrera,,,yangel-herrera,Y. Herrera,M,12,184.0,4327,M,839585,EUR,884131200,M,21,21,False,21.0,18.0,2.0,2.0,0.0,8.0,9.0,10.0,13.0,4.0,,,61.0,43.0,6.7,0.00442803,1,,1.0,,6.0,5.0,,,,,,4.0,1.0,12.0,0.0149,1.0,1.0,,,,2.0,0.0856,,2.0,1.0,3.0,,YangelHerrera8,,,2.0,,,,3.0,,
12764396,away,Girona FC,Selvi Clúa,,,silvi-clua,S. Clúa,M,16,189.0,96,M,1513673,EUR,1106956800,M,28,28,False,27.0,24.0,,,0.0,17.0,18.0,7.0,9.0,2.0,,,79.0,35.0,6.5,0.00934171,0,,,,2.0,2.0,,,,1.0,1.0,2.0,2.0,5.0,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,
12764396,away,Girona FC,Bryan Gil,,,bryan-gil,B. Gil,M,21,176.0,3604,M,910026,EUR,981849600,M,20,20,False,18.0,15.0,1.0,1.0,0.0,9.0,10.0,6.0,8.0,4.0,,,79.0,35.0,6.6,0.0126578,1,,,,5.0,4.0,2.0,1.0,,1.0,1.0,3.0,1.0,8.0,0.0308,,,,1.0,,2.0,,,2.0,,2.0,,bryan11gil,,1.0,1.0,,,,1.0,,
12764396,away,Girona FC,Miguel Gutiérrez,,,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4316,M,908716,EUR,996192000,M,3,3,False,31.0,29.0,1.0,1.0,0.0,13.0,15.0,16.0,20.0,1.0,,,90.0,50.0,6.4,0.020565,3,,4.0,,4.0,5.0,1.0,1.0,,,,1.0,,10.0,0.1919,,,,,,,,2.0,2.0,,6.0,,MGutiérrez,,1.0,3.0,,,,,,
12764396,away,Girona FC,Bojan Miovski,,,bojan-miovski,B. Miovski,F,28,188.0,1323,M,945768,EUR,930182400,F,19,19,False,11.0,9.0,,,0.0,6.0,6.0,3.0,5.0,,,,67.0,16.0,6.2,0.0023518,1,,,,6.0,1.0,,,,,,1.0,1.0,4.0,0.5068,,1.0,,1.0,,,0.5406,,1.0,4.0,1.0,,,,,,,1.0,,,,
12764396,away,Girona FC,Donny van de Beek,,,donny-van-de-beek,D. v. d. Beek,M,6,183.0,7945,M,361790,EUR,861321600,F,6,6,False,13.0,9.0,,,0.0,6.0,7.0,3.0,6.0,4.0,,,61.0,17.0,6.9,0.311797,0,,,,,1.0,,,,1.0,,,,5.0,,,,,1.0,,,,,,,,,donnyvdbeek,1.0,2.0,,,,,,,
12764396,away,Girona FC,Juanpe,,,juanpe,Juanpe,D,6,189.0,177,M,129861,EUR,672969600,D,15,15,True,11.0,9.0,,,0.0,5.0,7.0,4.0,4.0,,,,29.0,18.0,6.2,0.00050951,0,,,,1.0,,,,,,,2.0,,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,
12764396,away,Girona FC,Oriol Romeu,,,oriol-romeu,O. Romeu,M,28,182.0,14308,M,69416,EUR,685670400,M,14,14,True,11.0,10.0,,,0.0,8.0,9.0,2.0,2.0,4.0,,,29.0,17.0,6.6,0.00084974,0,,,,1.0,2.0,1.0,,,2.0,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,oriolromeu,,,,,,,,,
12764396,away,Girona FC,Cristhian Stuani,,,cristhian-stuani,C. Stuani,F,7,184.0,1873,M,32048,EUR,529459200,F,7,7,True,9.0,7.0,,,0.0,5.0,6.0,2.0,3.0,,,,23.0,14.0,6.7,0.0005188,0,,,,,3.0,,,,,,,,2.0,,2.0,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,
12764396,away,Girona FC,Min-su Kim,,,min-su-kim,M. Kim,F,29,177.0,740,M,1892528,EUR,1137628800,F,29,29,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,2.0,,,11.0,6.0,6.1,0.00053579,0,,,,3.0,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12764396,away,Girona FC,Jastin García,,,jastin-garcia,J. García,F,16,180.0,143,M,1518119,EUR,1074211200,F,31,31,True,6.0,3.0,,,0.0,2.0,4.0,1.0,2.0,2.0,,,11.0,18.0,6.6,0.00102523,0,,,,5.0,5.0,,,,1.0,1.0,1.0,,9.0,,,,,,,,,,1.0,1.0,5.0,,,,,3.0,,,,2.0,,
12764396,away,Girona FC,Pau López,,,pau-lopez,P. López,G,25,189.0,1238,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764396,away,Girona FC,Lucas García,Lucas García,,lucas-garcia,L. García,G,13,,20,M,1971651,EUR,1087516800,G,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764396,away,Girona FC,Enric Garcia,Enric García,,garcia-enric,E. García,M,30,,25,M,1466131,EUR,1136073600,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
