match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wasFouled,stat_totalClearance,stat_fouls,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_challengeLost,stat_outfielderBlock,captain,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_accurateCross,stat_penaltyWon,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_goalsPrevented,stat_clearanceOffLine,stat_lastManTackle,stat_penaltyConceded
11352669,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,24.0,21.0,6.0,3.0,18.0,18.0,3.0,6.0,5.0,3.0,90.0,29.0,7.0,3.0,0.00105168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,62.0,52.0,2.0,1.0,34.0,37.0,18.0,25.0,1.0,,66.0,75.0,7.0,12.0,0.0114287,1,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0488,0.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,127.0,122.0,6.0,3.0,89.0,91.0,33.0,36.0,12.0,,90.0,133.0,7.2,8.0,0.29695,0,2.0,,3.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,False,84.0,75.0,10.0,6.0,47.0,48.0,28.0,36.0,6.0,,90.0,90.0,7.2,9.0,0.0155708,0,,,1.0,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,84.0,79.0,4.0,4.0,28.0,28.0,51.0,56.0,6.0,,90.0,102.0,7.6,11.0,0.372599,1,1.0,,6.0,2.0,1.0,,,2.0,,0.0156,,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,False,35.0,32.0,,,8.0,8.0,24.0,28.0,4.0,,90.0,47.0,6.7,8.0,0.0406698,1,2.0,3.0,4.0,5.0,1.0,,,,2.0,0.1639,,1.0,2.0,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,71.0,67.0,3.0,2.0,27.0,28.0,40.0,44.0,7.0,,89.0,80.0,7.3,7.0,0.0370155,1,2.0,,6.0,2.0,,,,2.0,,0.0597,,2.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,False,30.0,25.0,1.0,1.0,4.0,4.0,21.0,27.0,,,73.0,38.0,7.2,8.0,0.0353133,1,1.0,2.0,5.0,3.0,,,1.0,1.0,,0.38,,2.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,27.0,24.0,1.0,1.0,3.0,4.0,21.0,27.0,3.0,,73.0,40.0,7.4,10.0,0.0643192,0,,1.0,3.0,4.0,1.0,,,1.0,,,,1.0,2.0,,1.0,,,,1.0,1.0,4.0,,,,,,True,,,,,,,,,,,,,,,
11352669,home,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,20.0,14.0,,,5.0,6.0,9.0,14.0,1.0,,90.0,38.0,9.4,11.0,0.0159152,4,1.0,2.0,5.0,6.0,1.0,1.0,3.0,,3.0,1.0133,2.1048,2.0,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,
11352669,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,36.0,35.0,2.0,2.0,9.0,9.0,28.0,34.0,2.0,,66.0,56.0,7.8,11.0,0.381533,1,,1.0,3.0,7.0,3.0,3.0,1.0,1.0,2.0,0.0799,0.2472,3.0,2.0,,,,,,1.0,3.0,7.0,,,,,,,,,,,2.0,,,,,,,,,,
11352669,home,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,22.0,21.0,3.0,3.0,13.0,13.0,8.0,9.0,,,24.0,29.0,7.7,3.0,0.00234615,2,,,,,,,1.0,,,0.2226,0.6037,,,1.0,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11352669,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,12.0,9.0,,,,2.0,9.0,12.0,1.0,,24.0,19.0,6.8,6.0,0.0341097,0,,,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,7.0,7.0,,,1.0,1.0,6.0,6.0,1.0,,17.0,12.0,6.4,3.0,0.00313311,0,,,3.0,1.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,7.0,5.0,,,1.0,2.0,5.0,6.0,3.0,,17.0,10.0,7.6,2.0,0.0206003,1,,,,1.0,,,1.0,,,0.7884,0.9491,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
11352669,home,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16934,M,elnennym,159675,EUR,710812800,M,25,25,True,11.0,10.0,,,6.0,6.0,4.0,5.0,1.0,,12.0,12.0,7.1,1.0,0.00226282,0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,home,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352669,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,,187861,EUR,663811200,G,18,18,False,34.0,23.0,20.0,9.0,17.0,22.0,6.0,12.0,8.0,,90.0,43.0,5.7,11.0,0.00106632,0,,2.0,,2.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,-0.9763,,,
11352669,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,,929132,EUR,964656000,D,20,20,False,18.0,16.0,1.0,,15.0,17.0,1.0,1.0,,,71.0,26.0,5.9,4.0,0.0003098,0,1.0,,6.0,1.0,,,,1.0,1.0,,,,,3.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352669,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188,817,M,,822459,EUR,902880000,D,5,5,False,35.0,31.0,5.0,1.0,28.0,31.0,3.0,4.0,1.0,,90.0,42.0,6.5,4.0,0.00083407,0,,,2.0,3.0,,,,3.0,,,,,,3.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,
11352669,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180,148,M,,98454,EUR,746841600,D,19,19,False,38.0,30.0,6.0,3.0,23.0,28.0,7.0,10.0,3.0,,90.0,52.0,6.3,8.0,0.0102193,0,1.0,3.0,2.0,6.0,,,,1.0,,,,,2.0,4.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11352669,away,Sheffield United,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,,991584,EUR,992131200,D,14,14,False,27.0,15.0,6.0,1.0,11.0,18.0,4.0,10.0,2.0,,90.0,49.0,6.0,13.0,0.00550962,0,,,2.0,6.0,,,,3.0,,,,,3.0,2.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11352669,away,Sheffield United,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,28,28,False,10.0,8.0,,,5.0,7.0,3.0,3.0,2.0,,71.0,17.0,5.9,6.0,0.0084861,1,1.0,1.0,6.0,1.0,3.0,,,,1.0,0.019,,,,1.0,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
11352669,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,,979290,EUR,929577600,M,21,21,False,26.0,24.0,1.0,,16.0,16.0,8.0,10.0,5.0,,90.0,38.0,6.8,4.0,0.00765788,0,1.0,1.0,2.0,6.0,2.0,2.0,,3.0,,,,1.0,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11352669,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,223,M,,100637,EUR,671414400,M,16,16,False,52.0,36.0,9.0,5.0,17.0,25.0,19.0,29.0,8.0,,90.0,70.0,6.2,19.0,0.0175235,0,4.0,,7.0,2.0,,,,1.0,1.0,,,,1.0,6.0,1.0,,,3.0,1.0,,2.0,,,,2.0,1.0,True,,,,,,,,,,,,,,,1.0
11352669,away,Sheffield United,Anis Ben Slimane,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,,1006147,EUR,984700800,M,25,25,False,18.0,11.0,,,6.0,7.0,5.0,11.0,6.0,,59.0,22.0,6.3,10.0,0.00312218,0,2.0,2.0,4.0,3.0,,,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
