match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,captain,stat_unsuccessfulTouch,stat_wonContest,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goals
11689335,home,GVVV,Jonathan Vergara Berrio,,,jonathan-vergara-berrio,J. V. Berrio,M,43,2,M,954668,EUR,915580800,M,43,43,True,6.0,5.0,1.0,1.0,,,5.0,7.0,,2.0,,4.0,,,,,,16.0,15.0,8.5,3.0,2,177.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,2.0,,,,,1.0
11689335,home,GVVV,Joeri Potjes,Joeri,Potjes,joeri-potjes,J. Potjes,D,20,3,M,1001558,EUR,903484800,D,20,20,True,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,11.0,2.0,6.5,1.0,1,190.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
11689335,home,GVVV,Dylan Chiazor,,,dylan-chiazor,D. Chiazor,F,22,6,M,865123,EUR,883785600,F,7,7,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11689335,home,GVVV,Ruben van Kouwen,Ruben van Kouwen,,ruben-van-kouwen,R. v. Kouwen,G,1,5,M,1142327,EUR,990230400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,190.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,home,GVVV,Dirk Homoet,Dirk Homoet,,dirk-homoet,D. Homoet,D,11,1,M,1411019,EUR,1024876800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11689335,home,GVVV,Tariq Dilrosun,,,tariq-dilrosun,T. Dilrosun,D,2,6,M,1048335,EUR,995760000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,179.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Joey Houweling,Joey,Houweling,joey-houweling,J. Houweling,G,13,10,M,951245,EUR,955065600,G,20,20,False,31.0,18.0,22.0,10.0,12.0,16.0,6.0,15.0,1.0,1.0,3.0,7.0,3.0,5.0,3.0,,,90.0,47.0,7.5,13.0,0,197.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Mitch Apau,,,mitch-apau,M. Apau,D,3,27,M,74489,EUR,641174400,D,3,3,False,43.0,35.0,8.0,4.0,24.0,27.0,11.0,16.0,2.0,5.0,4.0,9.0,,,,,,90.0,56.0,7.0,10.0,0,180.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,,,True,2.0,,,,,,,
11689335,away,SC Telstar,Jorginho Soares,Jorginho Soares,,jorginho-soares,J. Soares,D,2,17,M,1392225,EUR,932256000,D,18,18,False,5.0,4.0,,,3.0,4.0,1.0,1.0,,,,,,,,,,11.0,7.0,6.4,1.0,0,194.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
11689335,away,SC Telstar,Devon Koswal,Dewon Koswal,,devon-koswal,D. Koswal,D,21,65,M,1068610,EUR,1061337600,D,15,15,False,42.0,30.0,13.0,7.0,21.0,27.0,9.0,15.0,,2.0,,3.0,,,,,,89.0,53.0,6.8,14.0,1,180.0,,,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,
11689335,away,SC Telstar,Cain Seedorf,Cain Seedorf,,cain-seedorf,C. Seedorf,M,7,125,M,1099708,EUR,948240000,M,7,7,False,43.0,30.0,14.0,7.0,10.0,14.0,21.0,34.0,1.0,7.0,,10.0,,,,,,90.0,80.0,7.1,27.0,0,178.0,5.0,1.0,4.0,6.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,5.0,4.0,,1.0,,,,
11689335,away,SC Telstar,Tim van de Loo,Tim van de Loo,,tim-van-de-loo,T. v. d. Loo,M,22,37,M,1174460,EUR,1045872000,M,26,26,False,38.0,26.0,6.0,4.0,10.0,17.0,18.0,23.0,1.0,3.0,1.0,10.0,,,,,,90.0,52.0,7.2,15.0,0,180.0,2.0,3.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,,2.0,,,,
11689335,away,SC Telstar,Alex Plat,Alex,Plat,alex-plat,A. Plat,M,6,13,M,860161,EUR,886550400,M,24,24,False,60.0,43.0,8.0,3.0,20.0,26.0,23.0,34.0,4.0,7.0,2.0,14.0,,,,,,90.0,77.0,7.1,22.0,1,178.0,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,5.0,1.0,1.0,,,,,
11689335,away,SC Telstar,Tom Overtoom,Tom,Overtoom,tom-overtoom,T. Overtoom,M,12,8,M,86349,EUR,659059200,M,12,12,False,41.0,30.0,6.0,4.0,10.0,14.0,20.0,35.0,1.0,3.0,,7.0,,,,,,89.0,66.0,6.5,24.0,3,174.0,8.0,3.0,10.0,4.0,,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,,2.0,,1.0,1.0,,
11689335,away,SC Telstar,Jayden Turfkruier,Jayden Turfkruier,,jayden-turfkruier,J. Turfkruier,M,,98,M,1431919,EUR,1032912000,M,8,8,False,41.0,28.0,3.0,2.0,14.0,20.0,14.0,25.0,2.0,10.0,,8.0,,,,,,90.0,72.0,7.0,23.0,0,173.0,4.0,2.0,8.0,5.0,,2.0,3.0,3.0,3.0,2.0,1.0,,,,1.0,,2.0,2.0,,,,,,
11689335,away,SC Telstar,Zakaria Eddahchouri,,,zakaria-eddahchouri,Z. Eddahchouri,F,9,927,M,979476,EUR,958003200,F,17,17,False,29.0,21.0,3.0,3.0,8.0,8.0,13.0,22.0,5.0,10.0,3.0,7.0,,,,,,90.0,54.0,6.8,20.0,1,187.0,1.0,1.0,6.0,1.0,,,,,5.0,1.0,3.0,1.0,,,1.0,,6.0,,,,,1.0,,
11689335,away,SC Telstar,Danzell Gravenberch,,,danzell-gravenberch,D. Gravenberch,F,,50,M,151896,EUR,761097600,F,39,39,False,16.0,13.0,1.0,1.0,,1.0,13.0,17.0,1.0,4.0,1.0,,,,,,,90.0,36.0,6.9,14.0,3,180.0,2.0,1.0,6.0,2.0,,,1.0,,1.0,,4.0,2.0,,,,,4.0,1.0,1.0,,,,,
11689335,away,SC Telstar,Sebbe Augustijns,,,sebbe-augustijns,S. Augustijns,M,,19,M,997507,EUR,936316800,M,6,6,True,26.0,22.0,8.0,6.0,15.0,18.0,7.0,8.0,1.0,2.0,4.0,1.0,,,,,,79.0,35.0,6.8,4.0,0,179.0,,,2.0,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
11689335,away,SC Telstar,Mohammed Tahiri,,,mohammed-tahiri,M. Tahiri,F,19,95,M,1066323,EUR,980121600,F,27,27,True,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,0,177.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Quinten Van den Heerik,,,quinten-van-den-heerik,Q. V. d. Heerik,F,19,21,M,993240,EUR,1016409600,F,19,19,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,3.0,,1.0,0,190.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Lukas van Ingen,Lukas van Ingen,,lukas-van-ingen,L. v. Ingen,G,,3,M,1431920,EUR,1079827200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,182.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Ayoub Hamdani,Ayoub Hamdani,,ayoub-hamdani,A. Hamdani,G,,8,M,1133402,EUR,1049068800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,182.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Robin Polley,,,robin-polley,R. Polley,D,,51,M,930347,EUR,914803200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,183.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Leonardo Rocha de Almeida,Leonardo Rocha de Almeida,,leonardo-rocha-de-almeida,L. R. d. Almeida,D,4,5,M,1521215,EUR,1054771200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,182.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Fatihi Zakaria,Fatihi Zakaria,,zakaria-fatihi,F. Zakaria,M,,7,M,1214239,EUR,1056499200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Achraf Oughcha,,,oughcha-achraf,A. Oughcha,M,,26,M,1162999,EUR,1077235200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,182.0,,,,,,,,,,,,,,,,,,,,,,,,
11689335,away,SC Telstar,Alae-Eddine Bouyaghlafen,Alae-Eddine Bouyaghlafen,,alae-eddine-bouyaghlafen,A. Bouyaghlafen,M,31,12,M,1521214,EUR,1021852800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,180.0,,,,,,,,,,,,,,,,,,,,,,,,
