match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,from,reason,length,injury
10385613,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10385613,,,,,90,4.0,,1,,,card,Rúben Neves,False,120734364.0,True,yellow,280955.0,Rúben Neves,,,,
10385613,,2.0,0.0,,90,4.0,,1,,,goal,,,168740949.0,True,penalty,280955.0,Rúben Neves,penalty,,,
10385613,,,,,90,2.0,,1,,,card,João Gomes,False,120734352.0,True,yellow,1015267.0,João Gomes,,Argument,,
10385613,,,,,90,2.0,,1,,,card,Sam Johnstone,False,120734353.0,False,yellow,98427.0,Sam Johnstone,,Foul,,
10385613,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,
10385613,,,,,89,,,2,,,substitution,,,121733072.0,False,regular,,,,,,False
10385613,,,,,89,,,2,,,substitution,,,121733071.0,True,regular,,,,,,False
10385613,,,,,89,,,2,,,substitution,,,121733070.0,True,regular,,,,,,False
10385613,,,,,84,,,7,,,card,Toti Gomes,False,120734337.0,True,yellow,973418.0,Toti Gomes,,Foul,,
10385613,,,,,79,,,12,,,substitution,,,121733027.0,True,regular,,,,,,False
10385613,,,,,79,,,12,,,substitution,,,121733026.0,True,regular,,,,,,False
10385613,,,,,76,,,15,,,card,José Sá,False,120734320.0,True,yellow,252669.0,José Sá,,Argument,,
10385613,,,,,75,,,16,,,card,Diego Costa,False,120734319.0,True,yellow,21212.0,Diego Costa,,Time wasting,,
10385613,,,,,70,,,21,,,card,Jeffrey Schlupp,False,120734312.0,False,yellow,148710.0,Jeffrey Schlupp,,Foul,,
10385613,,,,,68,,,23,,,substitution,,,121733005.0,True,regular,,,,,,False
10385613,,,,,65,,,26,,,substitution,,,121732991.0,False,regular,,,,,,False
10385613,,,,,65,,,26,,,substitution,,,121732990.0,False,regular,,,,,,False
10385613,,,,,46,,,45,,,substitution,,,121732948.0,False,injury,,,,,,True
10385613,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10385613,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,
10385613,,,,,36,,,10,,,card,Albert Sambi Lokonga,False,120734262.0,False,yellow,901892.0,Albert Sambi Lokonga,,Foul,,
10385613,,,,,13,,,33,,,card,Luka Milivojević,False,120734236.0,False,yellow,50294.0,Luka Milivojević,,Foul,,
10385613,,1.0,0.0,,3,,,43,,,goal,,,168739960.0,True,ownGoal,362682.0,Joachim Andersen,owngoal,,,
