match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalClearance,stat_dispossessed,stat_shotOffTarget,stat_totalCross,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_hitWoodwork,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goals
10433830,home,Fenerbahçe,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,False,True,20.0,15.0,10.0,5.0,14.0,16.0,1.0,4.0,2.0,2.0,2.0,90.0,23.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Gustavo Henrique,,,gustavo-henrique,G. Henrique,D,13,195,5370,M,,243181,EUR,732931200,D,2,2,False,,46.0,38.0,4.0,1.0,28.0,29.0,10.0,17.0,3.0,,,90.0,55.0,7.4,8.0,0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Attila Szalai,,,attila-szalai,A. Szalai,D,41,192,2470,M,,823092,EUR,885254400,D,41,41,False,,48.0,42.0,6.0,3.0,24.0,26.0,18.0,22.0,3.0,,,90.0,52.0,7.0,6.0,0,3.0,2.0,4.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Luan Peres,,,luan-peres,L. Peres,D,14,190,1170,M,,842098,EUR,774576000,D,28,28,False,,51.0,43.0,11.0,8.0,19.0,22.0,24.0,29.0,3.0,,,90.0,61.0,7.5,9.0,1,3.0,1.0,5.0,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Ferdi Kadıoğlu,,,ferdi-kadioglu,F. Kadıoğlu,D,24,174,21035,M,ferdikadioglu,825844,EUR,939254400,M,7,7,False,,38.0,33.0,2.0,1.0,6.0,8.0,27.0,35.0,6.0,,,89.0,68.0,6.7,19.0,1,,4.0,3.0,,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
10433830,home,Fenerbahçe,İrfan Can Kahveci,,,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4299,M,irfankahveci,226986,EUR,805766400,M,17,17,False,,29.0,24.0,1.0,1.0,3.0,3.0,21.0,31.0,1.0,,,68.0,41.0,6.7,11.0,1,,3.0,3.0,,,2.0,1.0,,,,,,5.0,2.0,2.0,,,,,1.0,1.0,,,,,,,
10433830,home,Fenerbahçe,Willian Arão,,,willian-arao,Willian Arão,M,15,181,1833,M,,242213,EUR,700358400,M,5,5,False,,58.0,54.0,4.0,3.0,21.0,22.0,33.0,36.0,7.0,,,90.0,73.0,7.7,7.0,2,,8.0,1.0,,5.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,3.0,,,1.0,5.0,1.0,1.0,,,
10433830,home,Fenerbahçe,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,619,M,,972410,EUR,842400000,M,27,27,False,,41.0,37.0,2.0,2.0,15.0,16.0,22.0,26.0,17.0,,,79.0,66.0,7.6,9.0,3,2.0,8.0,13.0,,2.0,3.0,3.0,6.0,5.0,,3.0,1.0,1.0,,2.0,1.0,,1.0,2.0,2.0,1.0,,,,1.0,,,
10433830,home,Fenerbahçe,Ezgjan Alioski,,,ezgjan-alioski,E. Alioski,D,7,173,802,M,,137060,EUR,697852800,M,6,6,False,,42.0,31.0,5.0,2.0,10.0,12.0,23.0,34.0,4.0,,,89.0,78.0,7.0,19.0,1,,5.0,4.0,,,3.0,3.0,1.0,1.0,1.0,2.0,,4.0,,,,,3.0,2.0,,1.0,,2.0,,,2.0,1.0,
10433830,home,Fenerbahçe,João Pedro Galvão,,,joao-pedro-galvao,João Pedro Galvão,F,9,184,1965,M,,123208,EUR,700099200,F,20,20,False,,14.0,7.0,1.0,,,,7.0,14.0,,,,90.0,27.0,7.9,14.0,2,2.0,12.0,4.0,1.0,,,,2.0,6.0,,2.0,1.0,,,1.0,,,4.0,3.0,,,1.0,4.0,1.0,1.0,,,1.0
10433830,home,Fenerbahçe,Joshua King,,,joshua-king,J. King,F,7,180,2232,M,,100621,EUR,695433600,F,15,15,False,,16.0,15.0,,,3.0,3.0,12.0,13.0,3.0,,,68.0,37.0,7.4,9.0,4,,5.0,4.0,,,1.0,1.0,1.0,,,3.0,2.0,,1.0,3.0,,,3.0,1.0,2.0,1.0,,,,1.0,,,1.0
10433830,home,Fenerbahçe,Mert Hakan Yandaş,,,mert-hakan-yandas,M. H. Yandaş,M,8,174,1771,M,,856849,EUR,777254400,M,8,8,True,,15.0,12.0,1.0,1.0,1.0,1.0,12.0,18.0,2.0,,,22.0,22.0,7.0,6.0,1,,3.0,1.0,,,1.0,1.0,,1.0,,,1.0,4.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,
10433830,home,Fenerbahçe,Diego Rossi,,,diego-rossi,D. Rossi,F,10,170,1953,M,,831809,EUR,894153600,F,9,9,True,,8.0,7.0,,,,,7.0,8.0,3.0,,,22.0,16.0,6.6,4.0,1,,1.0,2.0,,1.0,,,1.0,,,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,
10433830,home,Fenerbahçe,Bright Osayi-Samuel,,,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5559,M,,791616,EUR,883526400,M,21,21,True,,13.0,11.0,1.0,1.0,3.0,4.0,8.0,9.0,2.0,,,11.0,19.0,6.7,3.0,0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Lincoln,,,lincoln,Lincoln,M,18,177,840,M,,794928,EUR,910396800,M,18,18,True,,3.0,3.0,,,,,3.0,4.0,1.0,,,1.0,5.0,,2.0,0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10433830,home,Fenerbahçe,Arda Güler,Arda Guler,,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,10,10,True,,3.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,1.0,7.0,,2.0,0,,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,
10433830,home,Fenerbahçe,İrfan Can Eğribayat,,,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,2006,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Emre Mor,,,emre-mor,E. Mor,M,99,169,2587,M,,826258,EUR,869702400,M,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1164,M,,139256,EUR,773020800,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Bruma,,,bruma,Bruma,F,7,173,2690,M,,97012,EUR,782956800,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,home,Fenerbahçe,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1074,M,,123917,EUR,687830400,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,away,Kayserispor,Bilal Bayazit,,,bilal-bayazit,B. Bayazit,G,25,185,232,M,,825850,EUR,923529600,G,25,25,False,,50.0,33.0,22.0,7.0,31.0,40.0,2.0,10.0,11.0,1.0,2.0,90.0,59.0,6.2,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,away,Kayserispor,Onur Bulut,,,onur-bulut,O. Bulut,D,6,179,575,M,,142494,EUR,766454400,D,38,38,False,,31.0,23.0,1.0,1.0,14.0,21.0,9.0,12.0,3.0,,,90.0,66.0,6.7,15.0,1,3.0,4.0,7.0,,1.0,3.0,,1.0,,4.0,2.0,,2.0,1.0,,,,2.0,,,1.0,,1.0,,,,,
10433830,away,Kayserispor,Majid Hosseini,,,majid-hosseini,M. Hosseini,D,5,187,803,M,,359332,EUR,835228800,D,5,5,False,,21.0,19.0,2.0,2.0,18.0,19.0,1.0,2.0,,,,59.0,33.0,7.1,3.0,0,1.0,,6.0,1.0,1.0,4.0,3.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,
10433830,away,Kayserispor,Dimitris Kolovetsios,,,dimitris-kolovetsios,D. Kolovetsios,D,,183,101,M,,68228,EUR,687571200,D,4,4,False,,38.0,31.0,5.0,2.0,29.0,35.0,2.0,3.0,2.0,,,90.0,50.0,6.7,8.0,0,2.0,2.0,4.0,1.0,1.0,,,2.0,,6.0,,,,,,,,,,,,,2.0,,,,,
10433830,away,Kayserispor,Lionel Carole,,,lionel-carole,L. Carole,D,23,180,82,M,,122922,EUR,671414400,D,21,21,False,,51.0,39.0,9.0,4.0,25.0,31.0,14.0,20.0,10.0,,,90.0,72.0,6.8,14.0,0,,1.0,5.0,,3.0,1.0,1.0,4.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
10433830,away,Kayserispor,Bernard Mensah,,,bernard-mensah,B. Mensah,M,43,180,415,M,,546220,EUR,782352000,M,43,43,False,True,40.0,37.0,3.0,3.0,25.0,27.0,12.0,13.0,7.0,,,85.0,59.0,6.4,12.0,0,2.0,11.0,7.0,,1.0,1.0,,2.0,7.0,3.0,1.0,,,1.0,4.0,,,2.0,,2.0,,,,,,,,
10433830,away,Kayserispor,Campanharo,,,campanharo,Campanharo,M,,178,121,M,,220094,EUR,702345600,M,88,88,False,,54.0,48.0,8.0,5.0,40.0,45.0,8.0,9.0,,,,90.0,69.0,6.6,9.0,0,2.0,6.0,7.0,,3.0,2.0,1.0,3.0,2.0,3.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,
10433830,away,Kayserispor,Ramazan Civelek,,,ramazan-civelek,R. Civelek,M,28,172,60,M,,781408,EUR,822268800,M,28,28,False,,11.0,11.0,,,7.0,7.0,4.0,5.0,,,,58.0,18.0,6.2,5.0,0,,2.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,
10433830,away,Kayserispor,Miguel Cardoso,,,miguel-cardoso,M. Cardoso,M,7,176,327,M,,344009,EUR,771984000,F,7,7,False,,25.0,16.0,1.0,,9.0,10.0,7.0,17.0,6.0,,,90.0,38.0,6.3,15.0,1,1.0,7.0,4.0,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,,,,,2.0,,1.0,,2.0,
10433830,away,Kayserispor,Mario Gavranović,,,mario-gavranovic,M. Gavranović,F,,175,339,,,49351,EUR,627868800,F,19,19,False,,12.0,8.0,1.0,1.0,5.0,7.0,3.0,5.0,1.0,,,74.0,20.0,6.5,8.0,1,,8.0,3.0,,,,,3.0,2.0,,2.0,,,,,1.0,,2.0,,,,,4.0,,1.0,,1.0,
10433830,away,Kayserispor,Mame Thiam,,,mame-thiam,M. Thiam,F,17,185,1086,M,,180981,EUR,718588800,F,27,27,False,,25.0,22.0,1.0,1.0,15.0,17.0,7.0,8.0,4.0,,,85.0,37.0,6.8,5.0,1,,5.0,4.0,1.0,,2.0,1.0,,1.0,,1.0,,,1.0,3.0,,,,,2.0,1.0,,1.0,,,,2.0,
10433830,away,Kayserispor,Gökhan Sazdağı,,,gokhan-sazdagi,G. Sazdağı,D,25,179,939,M,,595396,EUR,780019200,M,11,11,True,,6.0,3.0,1.0,,,,3.0,6.0,2.0,,,32.0,12.0,6.7,5.0,0,,2.0,3.0,,,3.0,2.0,,,1.0,,,,,1.0,,,1.0,2.0,,,,1.0,1.0,,,1.0,
10433830,away,Kayserispor,Yaw Ackah,,,yaw-ackah,Y. Ackah,M,79,169,85,M,,984096,EUR,928195200,M,89,89,True,,20.0,18.0,2.0,2.0,16.0,17.0,2.0,3.0,6.0,,,31.0,27.0,6.8,3.0,0,,1.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,
10433830,away,Kayserispor,İlhan Parlak,,,ilhan-parlak,İ. Parlak,F,38,181,25,,,5810,EUR,537926400,F,23,23,True,,1.0,1.0,,,1.0,1.0,,,2.0,,,16.0,4.0,6.4,1.0,1,,3.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,2.0,,,,2.0,
10433830,away,Kayserispor,Olivier Kemen,,,olivier-kemen,O. Kemen,M,8,177,826,M,,280447,EUR,837820800,M,10,10,True,,6.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,10.0,10.0,6.8,3.0,0,1.0,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,
10433830,away,Kayserispor,Carlos Mané,,,carlos-mane,C. Mané,M,20,172,383,M,,859748,EUR,763344000,M,20,20,True,,3.0,2.0,,,2.0,3.0,,,,,,10.0,4.0,6.6,1.0,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10433830,away,Kayserispor,Abdulkadir Taşdan,Abdulkadir Tasdan,,abdulkadir-tasdan,A. Taşdan,G,1,192,15,M,,1065837,EUR,1055894400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,away,Kayserispor,Anthony Uzodimma,,,uzodimma-anthony,A. Uzodimma,D,,176,60,M,,993108,EUR,924307200,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,away,Kayserispor,Baran Ali Gezek,Baran Ali Gezek,,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,away,Kayserispor,Andrea Bertolacci,,,andrea-bertolacci,A. Bertolacci,M,,179,98,M,,47568,EUR,663552000,M,91,91,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433830,away,Kayserispor,Nurettin Korkmaz,,,korkmaz-nurettin,N. Korkmaz,F,77,172,38,M,,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
