match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_lastName,stat_wonContest,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_ownGoals
12450270,home,RC Strasbourg,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174,1482,M,,1407484,EUR,1153180800,F,27,27,True,3.0,2.0,1.0,,0.0,2.0,3.0,,,1.0,,,,,11.0,8.0,6.9,1.0,4.577e-05,1,,1.0,3.0,3.0,2.0,,1.0,,,2.0,2.0,,,,,,,,0.0189,,1.0,,,,,,,,,1.0,,0.0168,
12450270,home,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,,962068,EUR,1021507200,M,15,15,True,3.0,,,,0.0,,2.0,,1.0,,,,,,11.0,10.0,6.5,4.0,,0,,2.0,3.0,1.0,1.0,,,1.0,,,,1.0,,Sebastian Nanasi,,,,,,,,,,,,1.0,,,,,,,
12450270,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,home,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,home,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186,2528,M,,1605921,EUR,1128556800,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Samir El Mourabet,,,,,,,,,,,,,,,,,,,
12450270,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,MSafonov,800749,EUR,919900800,G,39,39,False,18.0,15.0,8.0,5.0,0.0,13.0,14.0,2.0,4.0,4.0,,,,1.0,90.0,24.0,6.2,3.0,0.00298604,0,-1.8533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,away,Paris Saint-Germain,Axel Tape,axel-tape,A. Tape,D,16,180,1722,M,,1937795,EUR,1186704000,D,48,48,False,87.0,83.0,3.0,1.0,0.0,61.0,63.0,22.0,24.0,3.0,,,,,90.0,100.0,6.9,6.0,0.0175904,0,,,2.0,4.0,,1.0,,5.0,1.0,1.0,1.0,1.0,2.0,Axel Tape,1.0,,,1.0,,,,,,,,2.0,,1.0,,,,,
12450270,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,95.0,88.0,3.0,2.0,0.0,62.0,65.0,26.0,30.0,5.0,1.0,,,,90.0,103.0,6.6,7.0,0.0154602,0,,,1.0,3.0,,,,2.0,1.0,1.0,1.0,,1.0,Lucas Beraldo,2.0,,,,,,,,,,,,,1.0,,,,,
12450270,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,35.0,33.0,3.0,2.0,0.0,24.0,25.0,9.0,10.0,1.0,,,,,45.0,42.0,6.3,2.0,0.00647992,0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0
12450270,away,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,39.0,36.0,,,0.0,18.0,20.0,18.0,19.0,3.0,,,,,61.0,50.0,6.6,6.0,0.0155044,0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,
12450270,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,54.0,52.0,3.0,2.0,0.0,18.0,19.0,34.0,35.0,8.0,,,,,90.0,70.0,6.7,10.0,0.0758246,1,,1.0,11.0,3.0,2.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,,0.0186,,,,,,1.0,,,2.0,True,,,,
12450270,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,M,19,19,False,29.0,28.0,3.0,3.0,0.0,11.0,11.0,19.0,22.0,3.0,,,,,45.0,41.0,7.6,3.0,0.475825,2,,,1.0,5.0,,,,,,2.0,1.0,,1.0,,1.0,,1.0,,0.0344,,,4.0,2.0,1.0,1.0,2.0,,2.0,,,,,
12450270,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,,1473491,EUR,1147824000,M,24,24,False,43.0,40.0,,,0.0,18.0,20.0,22.0,24.0,4.0,,,,,90.0,69.0,7.3,10.0,0.0638966,3,,1.0,7.0,7.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,,1.0,,,,0.2094,,2.0,1.0,,,3.0,2.0,,2.0,,,,,
12450270,away,Paris Saint-Germain,Ibrahim Mbaye,ibrahim-mbaye,I. Mbaye,F,49,175,36953,M,,1590918,EUR,1201132800,F,49,49,False,27.0,26.0,,,0.0,13.0,14.0,13.0,13.0,1.0,,,,,90.0,41.0,5.9,6.0,0.0140675,5,,3.0,7.0,3.0,1.0,1.0,1.0,,,2.0,1.0,3.0,1.0,,,1.0,4.0,,0.4803,,,,,,1.0,1.0,1.0,,,,,,
12450270,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,False,17.0,12.0,,,1.0,4.0,6.0,8.0,11.0,,,,,,90.0,27.0,7.0,9.0,0.00933539,3,,1.0,2.0,3.0,,1.0,,1.0,,,,3.0,,,1.0,1.0,2.0,,0.5536,,,,,1.0,,2.0,2.0,2.0,,1.0,,0.0402,
12450270,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,False,48.0,38.0,,,0.0,8.0,8.0,30.0,42.0,5.0,,,,,90.0,72.0,8.2,23.0,0.469049,3,,,5.0,5.0,,,4.0,,1.0,2.0,2.0,4.0,1.0,,1.0,,,,0.3121,,,2.0,,,1.0,2.0,,4.0,,2.0,1.0,0.8459,
12450270,away,Paris Saint-Germain,Noham Kamara,noham-kamara,N. Kamara,D,85,183,3238,M,,1937750,EUR,1169424000,D,34,34,True,40.0,36.0,4.0,2.0,0.0,21.0,23.0,15.0,17.0,4.0,,,,,45.0,49.0,7.1,4.0,0.0107385,0,,,,3.0,,,,,,1.0,1.0,,,Noham Kamara,2.0,,,1.0,,,,,,,,,,,,,,,
12450270,away,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,DD14,1154605,EUR,1117756800,F,14,14,True,26.0,24.0,2.0,2.0,0.0,7.0,7.0,18.0,23.0,2.0,,,,,45.0,48.0,7.3,11.0,0.23685,2,,,6.0,6.0,1.0,3.0,4.0,,1.0,1.0,,2.0,1.0,Désiré Doué,1.0,,2.0,,0.0798,,3.0,4.0,1.0,,,1.0,,2.0,,,,,
12450270,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,True,39.0,33.0,3.0,2.0,0.0,12.0,13.0,21.0,26.0,3.0,,,,,29.0,41.0,7.1,6.0,0.035945,1,,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,0.0466,,1.0,,,,,,,1.0,,1.0,,0.0254,
12450270,away,Paris Saint-Germain,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,,908714,EUR,991180800,G,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,away,Paris Saint-Germain,Louis Mouquet,mouquet-louis,L. Mouquet,G,1,187,267,M,,1167159,EUR,1090368000,G,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450270,away,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
