match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_goals,stat_totalClearance,stat_aerialLost,stat_penaltyWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_bigChanceMissed,captain,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_outfielderBlock,stat_clearanceOffLine,stat_penaltyConceded
14035897,home,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,22.0,12.0,19.0,9.0,0.0,3.0,4.0,9.0,18.0,7.0,3.0,73.0,25.0,6.3,10.0,0.00375156,0.2064,0,-0.1034,0.17,-0.01,-0.27,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035897,home,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,D,6,6,False,19.0,13.0,2.0,1.0,0.0,5.0,8.0,8.0,11.0,5.0,,73.0,48.0,6.3,15.0,0.0286209,,2,,0.12,0.09,-0.52,,Lawrence Agyekum,,6.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0731,0.0712,-0.1,,,,,,,,,,,,,,,,,,,,
14035897,home,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,25.0,19.0,4.0,,0.0,11.0,13.0,8.0,12.0,3.0,,45.0,30.0,7.3,6.0,0.00331613,,1,,-0.04,0.02,-0.3,,,,,,,3.0,,,1.0,,1.0,1.0,1.0,,1.0,,0.0957,0.765,0.53,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14035897,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,39.0,35.0,4.0,2.0,0.0,20.0,22.0,15.0,17.0,2.0,,90.0,50.0,6.2,5.0,0.00734754,,0,,0.17,-0.12,-0.6,,,,,,7.0,6.0,,,,,1.0,4.0,3.0,1.0,1.0,4.0,,,,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,
14035897,home,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,D,15,15,False,49.0,41.0,7.0,5.0,1.0,11.0,11.0,30.0,38.0,7.0,,90.0,87.0,7.0,20.0,0.461622,,3,,0.65,0.14,-0.52,,,,14.0,6.0,3.0,1.0,,1.0,,1.0,1.0,,,1.0,,,0.1179,,-0.2,,,5.0,1.0,,2.0,1.0,3.0,2.0,5.0,,,,,,,,,,
14035897,home,Cercle Brugge,Oluwaseun Adewumi,adewumi-oluwaseun,O. Adewumi,F,17,182.0,221,M,1201883,EUR,1109116800,M,17,17,False,4.0,3.0,,,0.0,,,3.0,4.0,,,59.0,17.0,6.2,9.0,0.0224681,,2,,0.12,0.36,-0.12,,,,1.0,,4.0,1.0,,1.0,1.0,1.0,,,,4.0,,1.0,0.252,0.1433,-0.09,,,,,,3.0,1.0,,,,1.0,,,,,,,,,
14035897,home,Cercle Brugge,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,False,26.0,19.0,1.0,,0.0,7.0,7.0,12.0,19.0,3.0,,90.0,41.0,6.1,11.0,0.156759,,1,,0.07,0.09,-0.19,,,,1.0,1.0,7.0,2.0,1.0,1.0,1.0,,1.0,,,2.0,,1.0,0.0827,0.08,-0.15,2.0,,2.0,3.0,,1.0,,,,1.0,1.0,,,,,,,,,
14035897,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,59.0,50.0,8.0,4.0,0.0,10.0,10.0,40.0,49.0,5.0,,90.0,73.0,7.1,12.0,0.191455,,2,,0.62,0.03,-0.16,,,,2.0,,5.0,5.0,1.0,,,,,5.0,2.0,,,2.0,0.0282,,-0.15,,,,1.0,,1.0,,,2.0,2.0,,True,,,,,,,,
14035897,home,Cercle Brugge,Edan Diop,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200,M,37,37,False,37.0,26.0,4.0,3.0,0.0,8.0,8.0,18.0,29.0,4.0,,90.0,64.0,6.7,22.0,0.699748,,2,,0.52,0.38,-0.22,,Edan Diop,,6.0,4.0,5.0,4.0,,1.0,,2.0,,,,6.0,1.0,1.0,0.2144,,-0.59,2.0,,1.0,1.0,,3.0,1.0,2.0,,3.0,1.0,,,,,,,,,
14035897,home,Cercle Brugge,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8359,M,1188191,EUR,1071878400,F,10,10,False,21.0,15.0,,,0.0,2.0,2.0,13.0,19.0,4.0,,90.0,42.0,6.5,15.0,0.290529,,3,,0.23,0.03,0.13,,,,4.0,1.0,5.0,4.0,,3.0,1.0,,,2.0,1.0,3.0,1.0,,0.4017,0.1413,-0.25,1.0,,,2.0,,,,1.0,2.0,3.0,2.0,,cheick_diakite,1.0,,,,,,
14035897,home,Cercle Brugge,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,12.0,10.0,1.0,,0.0,1.0,1.0,9.0,11.0,5.0,,73.0,29.0,7.4,7.0,0.188551,,3,,0.32,0.28,-0.07,,,,2.0,1.0,4.0,5.0,,2.0,2.0,1.0,,,,2.0,3.0,2.0,0.8435,0.745,0.29,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
14035897,home,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,5,5,True,18.0,17.0,1.0,1.0,0.0,14.0,15.0,3.0,3.0,4.0,,45.0,27.0,6.4,5.0,0.00061487,,0,,0.04,0.04,-0.23,,Emmanuel Kakou,,,,3.0,3.0,,,,,1.0,,,3.0,1.0,,,,,3.0,,2.0,3.0,,,,,,,,,,,,,,,,
14035897,home,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,31.0,17.0,5.9,5.0,0.105022,,1,,0.26,-0.13,-0.43,,,,2.0,2.0,1.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,,,0.0537,,-0.27,2.0,,1.0,,,,,,,,,,,,1.0,,,,,
14035897,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,7.0,5.0,3.0,1.0,0.0,4.0,4.0,1.0,3.0,2.0,1.0,17.0,8.0,6.3,2.0,0.00133459,0.0075,0,0.0299,0.05,0.03,-0.08,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035897,home,Cercle Brugge,Krys Kouassi,krys-kouassi,K. Kouassi,F,41,175.0,49,M,2001165,EUR,1173312000,F,41,41,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,3.0,,17.0,16.0,6.7,4.0,0.00732353,,2,,-0.01,0.08,0.0,,Krys Kouassi,,2.0,,,2.0,,,,,,,,1.0,,,0.1243,,-0.51,2.0,,,,,,,,2.0,,,,,,,,,,,
