match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_outfielderBlock,stat_ownGoals
14773701,home,Al-Nassr,Bento,,,bento,Bento,G,24,190.0,9735,M,bento_matheus,1016104,EUR,928972800,G,24,24,False,16.0,15.0,3.0,2.0,0.0,14.0,15.0,1.0,1.0,11.0,90.0,24.0,6.7,1.0,0.00013219,25.266125711368,5.0,15.96,8.715,0,0.0,-0.06,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773701,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,,830126,EUR,768182400,D,2,2,False,42.0,36.0,4.0,3.0,0.0,11.0,12.0,25.0,30.0,8.0,89.0,74.0,7.6,15.0,0.111216,131.32467164389,15.0,105.84,28.665,1,0.42,0.25,0.2,6.0,2.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,0.018,0.0618,58.300912973687,3.0,3.0,-0.1,,,,,,,,,,,,,,,,,,
14773701,home,Al-Nassr,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187.0,5883,M,,945063,EUR,957312000,D,3,3,False,38.0,36.0,4.0,3.0,0.0,24.0,25.0,12.0,13.0,6.0,90.0,55.0,7.4,3.0,0.273456,139.09647126991,12.0,113.19,30.975,2,0.32,0.07,0.17,,,,5.0,6.0,,2.0,1.0,1.0,5.0,2.0,,,,3.0,0.0363,0.095,35.36618793424,1.0,2.0,-0.04,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
14773701,home,Al-Nassr,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181.0,62014,M,IñigoMartínez,173883,EUR,674438400,D,26,26,False,58.0,53.0,3.0,1.0,0.0,23.0,24.0,30.0,34.0,1.0,90.0,64.0,7.0,5.0,0.0104923,185.42724469663,22.0,164.01,22.365,1,0.25,0.14,-0.02,,,1.0,3.0,3.0,,,,1.0,4.0,1.0,,,,2.0,0.0463,0.1191,43.237564944944,2.0,,-0.14,3.0,,,,,,,,,,,,,,,,,
14773701,home,Al-Nassr,Saad Fahad Al Nasser,,,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,,1118494,EUR,978912000,D,96,96,False,44.0,36.0,1.0,,0.0,10.0,12.0,26.0,32.0,4.0,68.0,56.0,6.4,12.0,0.019653,69.069057654169,12.0,7.035,7.455,0,-0.18,-0.53,-0.04,4.0,1.0,,2.0,3.0,,,,,2.0,2.0,1.0,1.0,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
14773701,home,Al-Nassr,Kingsley Coman,,,kingsley-coman,K. Coman,M,21,178.0,32898,M,KingComan,280441,EUR,834624000,M,21,21,False,26.0,22.0,,,0.0,6.0,6.0,16.0,20.0,4.0,89.0,50.0,6.5,14.0,0.213432,176.91818685182,14.0,88.725,37.38,3,0.17,0.14,0.0,2.0,1.0,2.0,7.0,4.0,2.0,3.0,1.0,2.0,,1.0,,,3.0,1.0,0.0976,0.1402,93.953685305077,4.0,2.0,-0.39,,,,,3.0,,1.0,,,,,,,,,,,
14773701,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,,867179,EUR,840153600,M,17,17,False,52.0,48.0,6.0,3.0,0.0,16.0,16.0,32.0,36.0,6.0,68.0,64.0,7.4,5.0,0.0317253,129.41201005622,10.0,76.125,21.0,1,0.3,0.1,0.22,,,,4.0,8.0,1.0,,,,1.0,,5.0,2.0,,3.0,0.0552,,21.367150862948,1.0,,-0.21,1.0,,,1.0,2.0,,,,,,,,,,,,,
14773701,home,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,marcelo_brozovic,108800,EUR,721872000,M,11,11,False,72.0,65.0,4.0,2.0,0.0,17.0,17.0,48.0,55.0,9.0,90.0,90.0,7.6,13.0,0.169848,139.23967719794,19.0,81.375,16.17,0,0.58,0.13,0.23,5.0,1.0,,1.0,2.0,,1.0,,,2.0,,1.0,,1.0,,,,34.677804930792,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,
14773701,home,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175.0,169227,M,SadioMané,217704,EUR,702864000,M,10,10,False,38.0,31.0,,,0.0,7.0,9.0,24.0,29.0,4.0,88.0,59.0,7.1,18.0,0.175913,153.60380524908,15.0,102.165,28.98,2,0.33,0.38,-0.07,3.0,,,6.0,5.0,,5.0,3.0,1.0,,,1.0,1.0,6.0,3.0,0.083,0.1038,85.104034834895,5.0,1.0,-0.27,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,
14773701,home,Al-Nassr,João Félix,,,joao-felix,J. Félix,F,79,181.0,126099,M,JFélix,851671,EUR,942192000,F,79,79,False,31.0,27.0,1.0,1.0,0.0,2.0,2.0,25.0,29.0,6.0,90.0,52.0,6.7,11.0,0.342009,156.6677815968,20.0,42.0,13.02,3,0.29,0.29,-0.06,3.0,,,9.0,7.0,,3.0,1.0,1.0,,1.0,2.0,,1.0,6.0,0.3956,0.3747,21.996404419953,2.0,3.0,-0.54,,1.0,,,4.0,,2.0,,1.0,,,,,,,,,
14773701,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,CR7,750,EUR,476409600,F,7,7,False,16.0,16.0,,,0.0,6.0,6.0,10.0,10.0,,90.0,28.0,6.0,2.0,0.022131,40.952298273016,5.0,24.885,12.915,7,-0.18,0.17,-0.11,,,2.0,5.0,1.0,,,,2.0,,,,,1.0,1.0,0.7641,0.4422,28.964145876477,2.0,1.0,-0.63,,2.0,,2.0,1.0,2.0,3.0,1.0,1.0,True,,,,,,,,
