match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalOffside,captain,stat_dispossessed,stat_keyPass,stat_totalContest,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_lastManTackle,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals
12436871,home,Ipswich Town,Liam Delap,,,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,12.0,6.0,3.0,1.0,0.0,2.0,3.0,4.0,9.0,5.0,,3.0,,,,,,74.0,21.0,6.6,10.0,0.00382584,0,,2.0,2.0,,2.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,
12436871,home,Ipswich Town,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,D,18,18,True,9.0,7.0,,,0.0,7.0,9.0,,,3.0,1.0,1.0,,,,,,34.0,21.0,6.4,4.0,0.00116332,0,,1.0,5.0,,1.0,1.0,4.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
12436871,home,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185,323,M,856669,EUR,898560000,M,14,14,True,19.0,15.0,1.0,1.0,0.0,10.0,10.0,5.0,9.0,1.0,,1.0,,,,,,26.0,23.0,6.5,4.0,0.0106013,1,,,,,2.0,,,,,,0.0158,,,1.0,,1.0,,,,,,,,,,,,,,,
12436871,home,Ipswich Town,Marcus Harness,,,marcus-harness,M. Harness,M,10,182,154,M,368146,EUR,825120000,M,11,11,True,14.0,9.0,1.0,,0.0,3.0,5.0,6.0,9.0,4.0,3.0,2.0,,,,,,26.0,16.0,6.3,6.0,0.0338536,0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,
12436871,home,Ipswich Town,Sammie Szmodics,,,sammie-szmodics,S. Szmodics,M,19,168,1172,M,354782,EUR,811900800,F,23,23,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,,,17.0,9.0,6.6,3.0,0.0243224,0,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,
12436871,home,Ipswich Town,Ali Al-Hamadi,,,ali-al-hamadi,A. Al-Hamadi,F,12,187,5783,M,1010010,EUR,1014940800,F,16,16,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,,,17.0,3.0,6.6,,9.9e-07,0,,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,alikalhamadi,,,,,
12436871,home,Ipswich Town,Cieran Slicker,,,cieran-slicker,C. Slicker,G,29,187,191,M,1001845,EUR,1032048000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436871,home,Ipswich Town,Conor Townsend,,,conor-townsend,C. Townsend,D,22,183,123,M,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436871,home,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194,332,M,358084,EUR,814233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436871,home,Ipswich Town,Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,kalvinphillips,,,,,
12436871,away,Liverpool,Alisson,,,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,48.0,41.0,10.0,4.0,0.0,39.0,42.0,2.0,6.0,,,7.0,,1.0,2.0,,,90.0,53.0,7.1,7.0,0.00080286,0,0.2438,,,,,,,,,,,,,,,,,,,,,,,,,AlissonBecker,,,,,
12436871,away,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,66,66,False,46.0,32.0,14.0,5.0,0.0,18.0,21.0,16.0,29.0,1.0,1.0,7.0,,,,,,77.0,61.0,7.7,16.0,1.0039,1,,,2.0,1.0,1.0,,,,,2.0,0.0553,,,,,,,4.0,2.0,,,,4.0,,,TrentAA,2.0,,,,
12436871,away,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10315,M,1003339,EUR,1043798400,D,78,78,False,28.0,25.0,1.0,,0.0,21.0,23.0,4.0,5.0,4.0,,,,,,,,45.0,35.0,7.1,3.0,0.00125909,0,,2.0,4.0,,3.0,1.0,2.0,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,jarellquansah,,1.0,,,
12436871,away,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,151545,EUR,678931200,D,4,4,False,85.0,80.0,7.0,5.0,0.0,55.0,58.0,25.0,27.0,1.0,,1.0,,,,,,90.0,89.0,7.0,5.0,0.0134332,0,,1.0,3.0,,2.0,1.0,,,,,,3.0,,,,,,,,,True,,,,,VvD,,,1.0,,
12436871,away,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,False,56.0,50.0,3.0,,0.0,34.0,36.0,17.0,31.0,3.0,,5.0,,,,,,79.0,86.0,6.8,20.0,0.130818,0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,11.0,1.0,,,,1.0,1.0,,andyrobertson94,,,,,
12436871,away,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,904897,EUR,1021507200,M,38,38,False,59.0,51.0,2.0,2.0,0.0,28.0,31.0,23.0,28.0,6.0,,2.0,,,,,,90.0,71.0,7.2,9.0,0.392674,0,,,6.0,,,,3.0,1.0,,1.0,,1.0,,5.0,,,,,,,,,,2.0,1.0,ryanjiro,,,,,
12436871,away,Liverpool,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,49.0,42.0,4.0,4.0,0.0,12.0,15.0,30.0,35.0,9.0,1.0,6.0,,,,,,90.0,68.0,6.6,15.0,0.0553374,2,,1.0,5.0,1.0,1.0,,,,1.0,2.0,0.0976,2.0,,1.0,,1.0,,1.0,,,,,,7.0,1.0,Macca10,,,,,
12436871,away,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,M,11,11,False,33.0,25.0,3.0,3.0,1.0,11.0,13.0,14.0,21.0,5.0,,1.0,,,,,,90.0,46.0,8.1,14.0,0.151807,4,,,1.0,,1.0,,,,2.0,1.0,0.7034,,,3.0,3.0,1.0,1.1277,1.0,,,,1.0,2.0,2.0,,MoSalah,1.0,,,1.0,1.0
12436871,away,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,869856,EUR,972432000,M,8,8,False,46.0,42.0,2.0,2.0,0.0,19.0,20.0,23.0,28.0,4.0,,4.0,,,,,,90.0,61.0,7.8,8.0,0.237589,3,,2.0,4.0,,1.0,,1.0,,2.0,1.0,0.1522,1.0,,2.0,,3.0,,2.0,,,,,3.0,1.0,1.0,DomSzobo,1.0,,,,
12436871,away,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,883537,EUR,853113600,M,7,7,False,34.0,29.0,2.0,2.0,0.0,6.0,7.0,23.0,27.0,8.0,,6.0,,,,,,90.0,53.0,7.6,10.0,0.384593,3,,1.0,8.0,2.0,1.0,,1.0,1.0,1.0,,0.4605,2.0,,3.0,,1.0,,,,,,4.0,3.0,5.0,5.0,LuisDíaz,1.0,,,1.0,
12436871,away,Liverpool,Diogo Jota,,,diogo-jota,D. Jota,F,,178,31287,M,606164,EUR,849657600,F,20,20,False,14.0,8.0,3.0,2.0,0.0,2.0,2.0,7.0,13.0,7.0,,3.0,,,,,,79.0,32.0,7.2,12.0,0.0446323,3,,2.0,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.9497,3.0,,,1.0,,0.9231,1.0,1.0,,,4.0,,2.0,1.0,DiogoJ18,,,,1.0,1.0
12436871,away,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,826215,EUR,927590400,D,5,5,True,30.0,28.0,2.0,,0.0,22.0,23.0,6.0,7.0,1.0,,2.0,,,,,,45.0,36.0,7.0,2.0,0.00101992,0,,1.0,4.0,,2.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,1.0,1.0,ibrahimakonate,,,,,
12436871,away,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181,15946,M,1008402,EUR,1057708800,D,84,84,True,22.0,20.0,1.0,,0.0,9.0,9.0,11.0,13.0,,,1.0,,,,,,14.0,32.0,6.9,4.0,0.015347,2,,,2.0,,1.0,,,,1.0,,0.2402,1.0,,,1.0,1.0,0.296,,,,,,,1.0,1.0,conorbradley03,,,,1.0,
12436871,away,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,786259,EUR,831859200,D,21,21,True,13.0,12.0,2.0,1.0,0.0,3.0,3.0,9.0,10.0,1.0,1.0,,,,,,,12.0,14.0,6.6,1.0,0.00870677,0,,,,,,,,,,,,,,,,,,,,,,,,,,TK21,,,,,
12436871,away,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,862967,EUR,926035200,F,18,18,True,7.0,7.0,,,0.0,2.0,2.0,5.0,8.0,1.0,,,,,,,,12.0,11.0,6.6,3.0,0.00142915,0,,,,,1.0,,,,,,,,,1.0,,,,3.0,,,,,,,,CodyGakpo,,,,,
12436871,away,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,caoimhinkelleher98,,,,,
12436871,away,Liverpool,Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,170,21132,M,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,harvelliott,,,,,
12436871,away,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17569,M,927353,EUR,980812800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,curtisjones,,,,,
12436871,away,Liverpool,Wataru Endo,,,wataru-endo,W. Endo,M,3,178,19869,M,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,endowataru,,,,,
12436871,away,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188,70760,M,924871,EUR,930182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Darwin,,,,,
