match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_totalOffside
13078224,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,799,M,2622,EUR,437097600,G,22,22,False,36.0,30.0,20.0,14.0,0.0,24.0,26.0,6.0,10.0,5.0,1.0,1.0,90.0,40.0,7.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078224,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183.0,906,M,1120315,EUR,1037664000,D,3,3,False,66.0,57.0,4.0,3.0,1.0,30.0,35.0,28.0,36.0,7.0,,,90.0,98.0,7.9,15.0,1,,,5.0,1.0,2.0,3.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,
13078224,home,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188.0,2113,M,139273,EUR,775440000,D,24,24,False,56.0,53.0,6.0,4.0,0.0,41.0,43.0,12.0,13.0,5.0,,,90.0,68.0,8.5,3.0,2,,,,,4.0,5.0,5.0,9.0,,,,1.0,,3.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,
13078224,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1604,M,1064177,EUR,1042675200,D,13,13,False,81.0,78.0,6.0,5.0,0.0,50.0,51.0,28.0,30.0,6.0,,,90.0,86.0,7.4,3.0,0,,,,,,1.0,3.0,1.0,,,1.0,,3.0,1.0,,,,2.0,1.0,,,,1.0,,,,,,,
13078224,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15506,M,1153079,EUR,1141689600,D,4,4,False,50.0,47.0,2.0,1.0,0.0,18.0,18.0,29.0,32.0,3.0,,,90.0,66.0,7.7,5.0,1,,,,,,,1.0,6.0,2.0,2.0,,,1.0,,3.0,3.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,
13078224,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1908,M,100386,EUR,693100800,M,23,23,False,31.0,26.0,2.0,2.0,0.0,8.0,9.0,18.0,25.0,1.0,,,45.0,42.0,6.8,12.0,1,,,3.0,,,1.0,3.0,3.0,3.0,1.0,,,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,
13078224,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183.0,6336,M,42694,EUR,645580800,M,6,6,False,115.0,105.0,6.0,4.0,0.0,54.0,56.0,52.0,63.0,13.0,,,90.0,130.0,7.9,15.0,1,,,4.0,1.0,,1.0,2.0,4.0,2.0,2.0,,,1.0,,1.0,1.0,,,4.0,1.0,,,1.0,1.0,,1.0,,jordanhenderson,True,
13078224,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1156,M,1001945,EUR,1057363200,M,28,28,False,37.0,36.0,2.0,2.0,0.0,14.0,14.0,22.0,23.0,5.0,,,57.0,50.0,7.1,7.0,0,,,,,,1.0,5.0,6.0,1.0,,1.0,,,,5.0,2.0,,,2.0,,,,2.0,2.0,,1.0,,,,
13078224,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34499,M,218160,EUR,810345600,F,20,20,False,35.0,31.0,,,0.0,6.0,7.0,25.0,28.0,4.0,,,78.0,52.0,7.4,9.0,3,,,,,,3.0,4.0,10.0,5.0,4.0,,,1.0,,,,3.0,,,1.0,,,2.0,1.0,,3.0,2.0,bertrandtraore10,,
13078224,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180.0,7085,M,910048,EUR,1012521600,F,9,9,False,14.0,9.0,,,0.0,4.0,5.0,5.0,9.0,,,,45.0,24.0,6.6,11.0,1,,,,,2.0,2.0,4.0,5.0,1.0,1.0,,1.0,,,,,2.0,,1.0,,,,,2.0,1.0,4.0,,brianbrobbeyy,,1.0
