match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,captain,stat_accurateCross,stat_wasFouled,stat_goalAssist,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyConceded,stat_penaltyFaced
10434040,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,27.0,17.0,22.0,12.0,8.0,8.0,9.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,90.0,29.0,7.2,10.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,2,2,False,18.0,14.0,,,4.0,7.0,10.0,12.0,7.0,2.0,,3.0,,,90.0,37.0,6.9,10.0,1.0,0,7,1.0,1.0,6.0,3.0,1.0,2.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,False,26.0,16.0,6.0,1.0,12.0,16.0,4.0,10.0,1.0,,,4.0,,,90.0,34.0,6.9,11.0,,0,2,,,,,,4.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,189,261,M,257497,EUR,765417600,D,6,6,False,26.0,17.0,4.0,1.0,10.0,12.0,7.0,14.0,3.0,,,7.0,,,90.0,34.0,7.1,10.0,,0,6,,1.0,7.0,,,2.0,1.0,1.0,2.0,,1.0,,6.0,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,False,35.0,30.0,6.0,3.0,13.0,13.0,18.0,25.0,,,,5.0,,,90.0,61.0,7.6,11.0,1.0,0,,3.0,,8.0,3.0,3.0,3.0,2.0,1.0,,,,1.0,2.0,True,1.0,1.0,,,,,,,,,,,,,
10434040,home,Sivasspor,Samu Sáiz,samu-saiz,S. Sáiz,M,174,123,M,99527,EUR,664502400,M,24,24,False,46.0,32.0,5.0,3.0,7.0,9.0,27.0,41.0,6.0,,2.0,10.0,,,88.0,67.0,9.3,19.0,4.0,2,,4.0,3.0,12.0,10.0,8.0,,,,,,,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10434040,home,Sivasspor,Isaac Cofie,isaac-cofie,I. Cofie,M,180,58,M,45926,EUR,685324800,M,5,5,False,31.0,26.0,8.0,6.0,10.0,10.0,16.0,21.0,5.0,4.0,,7.0,,,90.0,43.0,7.6,6.0,,1,,,,4.0,,,3.0,2.0,2.0,1.0,,,2.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
10434040,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,183,122,M,36922,EUR,708739200,M,23,23,False,33.0,22.0,,,4.0,5.0,18.0,28.0,4.0,1.0,,6.0,,,90.0,46.0,6.7,12.0,1.0,2,8,,2.0,4.0,,,2.0,3.0,3.0,,,,1.0,1.0,,,,,1.0,2.0,,,,,1.0,,,,,
10434040,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,False,25.0,21.0,4.0,2.0,7.0,9.0,14.0,17.0,8.0,2.0,2.0,7.0,,,88.0,49.0,7.8,9.0,2.0,8,,1.0,3.0,6.0,4.0,3.0,,2.0,,2.0,,,1.0,1.0,,,,,,3.0,3.0,,,,1.0,2.0,2.0,,,
10434040,home,Sivasspor,Leke James,leke-james,L. James,F,188,128,,226716,EUR,720576000,F,90,90,False,29.0,22.0,1.0,1.0,3.0,4.0,19.0,25.0,6.0,,,5.0,,,82.0,43.0,6.8,11.0,2.0,3,,,4.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,6.0,,,,,,2.0,,,,,1.0,1.0,3.0,,,
10434040,home,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,178,77,M,142541,EUR,752544000,F,17,17,False,27.0,23.0,1.0,1.0,2.0,3.0,22.0,30.0,3.0,1.0,,5.0,,,89.0,49.0,6.5,13.0,3.0,6,17,6.0,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,2.0,2.0,,,,2.0,2.0,1.0,,,
10434040,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,186,158,M,51558,EUR,507081600,F,9,9,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,,,1.0,,,8.0,6.0,6.6,,1.0,0,9,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,11.0,3.0,6.5,1.0,,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Jordy Caicedo,jordy-caicedo,J. Caicedo,F,185,1235,M,804770,EUR,879811200,F,30,30,True,3.0,2.0,,,2.0,2.0,,1.0,2.0,1.0,,1.0,,,11.0,7.0,6.8,1.0,,2,9,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,
10434040,home,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,170,1704,M,139502,EUR,719020800,F,26,26,True,,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,0,7,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
10434040,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,190,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,189,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,,,
10434040,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,178,285,M,991653,EUR,973468800,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434040,home,Sivasspor,Kaan Onaran,kaan-onaran,K. Onaran,M,180,4,M,1216034,EUR,1072915200,M,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Kaan Onaran,,,,,,,
10434040,away,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,188,109,M,225012,EUR,788918400,G,32,32,False,22.0,6.0,18.0,3.0,4.0,7.0,2.0,15.0,,,,3.0,2.0,,59.0,27.0,6.5,16.0,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
10434040,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,173,90,M,189627,EUR,749174400,D,17,17,False,50.0,40.0,6.0,2.0,19.0,23.0,21.0,29.0,3.0,2.0,,2.0,,,90.0,73.0,6.3,16.0,,0,70,2.0,1.0,1.0,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,
