match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalOffside,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_accurateCross
10407182,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,159,M,794989,EUR,910051200,G,1,1,False,32.0,23.0,22.0,13.0,13.0,13.0,10.0,19.0,1.0,13.0,2.0,1.0,1.0,90.0,42.0,7.2,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10407182,home,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7764,M,163199,EUR,795139200,D,5,5,False,24.0,17.0,1.0,,8.0,11.0,9.0,14.0,,3.0,,,,89.0,34.0,6.7,9.0,1,,,sandywalsh,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10407182,home,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,143,M,284727,EUR,835833600,D,30,30,False,46.0,34.0,9.0,2.0,20.0,20.0,14.0,27.0,2.0,4.0,,,,90.0,57.0,6.9,15.0,1,,,,1.0,3.0,6.0,5.0,2.0,,1.0,,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,
10407182,home,KV Mechelen,Thibault Peyre,thibault-peyre,T. Peyre,D,23,182,18,M,252141,EUR,718070400,D,23,23,False,30.0,29.0,1.0,1.0,17.0,17.0,12.0,13.0,4.0,2.0,,,,90.0,42.0,7.6,5.0,1,,,,,2.0,,3.0,,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,
10407182,home,KV Mechelen,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,118,M,974203,EUR,914976000,D,18,18,False,23.0,18.0,7.0,4.0,8.0,11.0,10.0,12.0,,3.0,,,,90.0,35.0,6.4,9.0,0,,,,,,5.0,2.0,2.0,1.0,,2.0,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,
10407182,home,KV Mechelen,Birger Verstraete,birger-verstraete,B. Verstraete,M,4,171,121,M,192268,EUR,766454400,M,66,66,False,40.0,31.0,11.0,4.0,10.0,10.0,21.0,30.0,2.0,6.0,,,,90.0,54.0,7.0,12.0,0,,,,,,2.0,2.0,,1.0,,5.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,
10407182,home,KV Mechelen,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,274,M,780206,EUR,853545600,M,22,22,False,12.0,8.0,,,1.0,2.0,7.0,10.0,,2.0,,,,44.0,18.0,5.9,6.0,0,,,,,2.0,2.0,5.0,,1.0,,,,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,
10407182,home,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,196,M,133164,EUR,764380800,M,16,16,False,35.0,25.0,7.0,2.0,8.0,11.0,17.0,29.0,3.0,6.0,,,,90.0,51.0,7.4,15.0,3,,,,5.0,,2.0,2.0,2.0,,1.0,3.0,,,,,,1.0,,,,,1.0,1.0,True,2.0,
10407182,home,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,137,M,58917,EUR,688003200,F,7,7,False,23.0,19.0,2.0,1.0,6.0,6.0,16.0,20.0,,1.0,,,,45.0,35.0,7.0,7.0,1,,,,3.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,1.0,3.0,1.0,,,,,,3.0
10407182,home,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,143,M,848680,EUR,878428800,F,9,9,False,14.0,9.0,,,1.0,1.0,8.0,13.0,,,,,,75.0,24.0,6.5,10.0,2,,,,,2.0,2.0,3.0,,,1.0,,1.0,,,,3.0,1.0,2.0,1.0,1.0,,1.0,,,,
