match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_totalCross,stat_onTargetScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated
10411701,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,45.0,24.0,31.0,10.0,15.0,15.0,9.0,30.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,90.0,54.0,7.2,24.0,0.0,0.0,0.00333081,0,0.4989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411701,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,False,48.0,39.0,8.0,2.0,23.0,24.0,16.0,24.0,2.0,,,,,,,90.0,53.0,6.5,10.0,0.0,0.0,0.00477165,0,,,,3.0,1.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411701,home,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,844,M,831677,EUR,943574400,D,3,3,False,44.0,42.0,2.0,2.0,35.0,35.0,7.0,9.0,3.0,7.0,,,,,,90.0,58.0,7.6,3.0,0.0,0.0,0.00266274,0,,,,1.0,1.0,3.0,4.0,,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
10411701,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,45.0,41.0,3.0,2.0,32.0,34.0,9.0,11.0,3.0,7.0,,,,,,90.0,56.0,7.4,4.0,0.0,0.0,0.00201954,0,,,,,2.0,2.0,4.0,,,2.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,
10411701,home,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,M,17,17,False,27.0,20.0,4.0,3.0,8.0,11.0,12.0,19.0,1.0,4.0,,,,,,73.0,58.0,7.3,17.0,0.1133,0.0576,0.0564855,1,,,,,5.0,3.0,11.0,1.0,2.0,1.0,,5.0,4.0,,2.0,,,,stephane_singo,3.0,1.0,1.0,,,,,,,,,
10411701,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,50.0,46.0,4.0,1.0,22.0,22.0,24.0,29.0,3.0,6.0,,,,,,90.0,62.0,6.9,5.0,0.0692,0.0,0.0518307,2,,,,1.0,1.0,5.0,4.0,,3.0,2.0,2.0,,,,1.0,,,,,1.0,,2.0,2.0,,,,,,,,
10411701,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,53.0,50.0,2.0,2.0,24.0,24.0,27.0,30.0,1.0,4.0,,,,,,90.0,66.0,7.1,4.0,0.0,0.0,0.0688991,0,,,,2.0,1.0,6.0,5.0,,1.0,1.0,2.0,3.0,2.0,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,
10411701,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,M,13,13,False,15.0,11.0,2.0,,4.0,5.0,9.0,13.0,,4.0,,,,,,73.0,30.0,6.9,6.0,0.0,0.0,0.202885,0,,,,,1.0,1.0,3.0,,,,1.0,,,,,,2.0,1.0,,3.0,,2.0,,2.0,True,,,,,,
10411701,home,Torino,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,F,59,59,False,26.0,18.0,2.0,1.0,5.0,6.0,13.0,22.0,,4.0,,,,,,90.0,37.0,6.7,13.0,0.2259,0.0,0.0328417,3,,,,,1.0,6.0,3.0,1.0,,,4.0,2.0,1.0,,,,1.0,1.0,Miranchuk,2.0,1.0,,1.0,,,1.0,,,,,
10411701,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,False,17.0,16.0,,,5.0,5.0,11.0,12.0,,3.0,,,,,,73.0,38.0,7.3,9.0,0.1297,0.9361,0.0299982,1,,,,1.0,,4.0,5.0,1.0,1.0,,1.0,5.0,4.0,,,,,,,,1.0,,,,,,1.0,5.0,2.0,,
