match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,stat_totalCross,stat_blockedScoringAttempt,stat_wonTackle,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,captain,player_sofascoreId,stat_hitWoodwork,stat_goals
14064426,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180.0,636,M,1470032,EUR,1111968000,F,23,23,False,13.0,11.0,,,0.0,4.0,5.0,7.0,8.0,1.0,1.0,,,,,76.0,23.0,6.5,7.0,0.0244893,66.735025769421,10.0,-4.725,13.755,,2,,0.06,0.19,0.17,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,0.1101,,-0.45,Ibou,Sane,,2.0,,1.0,,,,,,,,,,
14064426,home,Metz,Joel Asoro,joel-asoro,J. Asoro,F,99,175.0,213,M,825901,EUR,925171200,F,99,99,True,13.0,11.0,1.0,,0.0,4.0,4.0,7.0,9.0,1.0,1.0,,,,,71.0,26.0,6.5,7.0,0.18124,49.267899232275,5.0,12.81,18.585,,2,,0.09,0.02,0.15,,1.0,1.0,3.0,2.0,,1.0,,,,3.0,,1.0,1.0,1.0,1.0,0.1781,0.0771,0.02,,,,,,1.0,1.0,,1.0,,,2.0,,,,
14064426,home,Metz,Alpha Touré,alpha-toure,A. Touré,M,12,180.0,636,M,1597191,EUR,1138147200,M,12,12,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,1.0,,,,,15.0,10.0,6.9,1.0,0.0140371,16.347076628695,2.0,-5.25,2.415,,0,,0.09,0.06,0.15,,,,,2.0,,,,,1.0,,,,1.0,,,,,,Alpha,Touré,,,,,,1.0,,1.0,,,,,,
14064426,home,Metz,Malick Mbaye,mbaye-malick,M. Mbaye,F,11,173.0,790,M,1463503,EUR,1081209600,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,14.0,11.0,6.5,5.0,0.00078055,9.7350460044611,2.0,7.77,4.515,,1,,-0.02,0.01,0.14,,1.0,,2.0,1.0,,1.0,,1.0,1.0,3.0,,,,1.0,,0.1043,0.1238,0.02,Malick Mbaye,,,,,1.0,,,,,,,,,,
14064426,home,Metz,Morgan Bokele Mputu,morgan-bokele-mputu,M. B. Mputu,F,69,175.0,160,M,1394735,EUR,1079136000,F,19,19,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,1.0,,,,,14.0,15.0,6.6,7.0,0.0071593,65.966257714113,5.0,46.62,26.985,,1,,-0.08,0.21,0.15,,,,2.0,2.0,,1.0,,,2.0,2.0,1.0,,,,,0.0287,,-0.09,Morgan Bokele Mputu,,,,,1.0,1.0,2.0,,,,,,,,
14064426,home,Metz,Giorgi Abuashvili,giorgi-abuashvili,G. Abuashvili,M,9,175.0,496,M,985199,EUR,1044662400,F,9,9,True,4.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,,1.0,,,,,2.0,8.0,,3.0,0.00132802,28.709747027957,4.0,-20.685,3.57,,1,,,,,,,,,1.0,,,,,1.0,2.0,,,,1.0,,0.0128,0.0105,,,,,,,,,,,,,,,,,
14064426,home,Metz,Ousmane Ba,ousmane-ba,O. Ba,G,40,185.0,267,M,1002541,EUR,1023321600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064426,home,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173.0,315,M,867575,EUR,895622400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064426,home,Metz,Sadibou Sané,sane-sadibou,S. Sané,D,38,185.0,730,M,1471683,EUR,1086825600,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Sadibou Sané,,,,,,,,,,,,,,,
14064426,home,Metz,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180.0,168,M,105951,EUR,650505600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064426,away,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,37.0,27.0,13.0,4.0,0.0,25.0,26.0,2.0,11.0,,12.0,3.0,5.0,3.0,3.0,90.0,45.0,7.2,10.0,0.00032303,32.652485118033,6.0,-7.665,3.57,0.1873,0,0.3056,0.1,0.01,0.3,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064426,away,Stade Rennais,Abdelhamid Ait Boudlal,abdelhamid-ait-boudlal,A. A. Boudlal,D,48,190.0,4716,M,1597145,EUR,1145145600,D,48,48,False,61.0,54.0,5.0,2.0,0.0,33.0,35.0,21.0,26.0,4.0,3.0,,,,,90.0,76.0,7.4,10.0,0.0227165,172.91110139992,21.0,-125.895,4.62,,0,,0.21,0.14,0.34,,1.0,3.0,2.0,5.0,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,Abdelhamid Ait Boudlal,,,,,,,1.0,,,,,,,,
14064426,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191.0,9015,M,1445625,EUR,1121212800,D,97,97,False,63.0,61.0,5.0,3.0,0.0,44.0,44.0,17.0,19.0,3.0,2.0,,,,,90.0,72.0,7.4,2.0,0.00528025,183.30267801192,31.0,-87.15,4.725,,1,,0.25,0.13,0.34,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,1.0,,0.0892,0.137,-0.23,,,,,,,,1.0,,,,,,,,
14064426,away,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184.0,576,M,988907,EUR,941500800,D,3,3,False,46.0,34.0,7.0,1.0,0.0,21.0,25.0,13.0,21.0,,4.0,,,,,62.0,63.0,7.0,17.0,0.00763967,165.81132623178,14.0,-145.005,-2.1,,0,,0.08,0.08,0.41,,,,1.0,2.0,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
14064426,away,Stade Rennais,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176.0,5767,M,286909,EUR,797644800,M,95,95,False,24.0,19.0,4.0,2.0,0.0,8.0,10.0,11.0,14.0,,3.0,,,,,62.0,35.0,6.7,9.0,0.0887905,66.013738118278,10.0,-11.865,5.565,,0,,0.32,0.16,-0.08,,,,5.0,,2.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,przemek.franek_,,
14064426,away,Stade Rennais,Mahdi Camara,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,M,45,45,False,34.0,30.0,,,0.0,16.0,16.0,14.0,18.0,,5.0,,,,,90.0,44.0,6.7,6.0,0.104163,110.73902570479,12.0,-91.77,3.675,,0,,-0.43,0.45,0.13,,2.0,,3.0,3.0,,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,1.0,
14064426,away,Stade Rennais,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172.0,1149,M,581314,EUR,786758400,M,21,21,False,57.0,47.0,2.0,1.0,0.0,21.0,25.0,26.0,32.0,1.0,11.0,,,,,90.0,71.0,7.6,11.0,0.0184464,101.10628158013,19.0,-24.36,4.62,,3,,0.17,0.22,-0.03,,2.0,,5.0,1.0,1.0,,,4.0,1.0,1.0,2.0,1.0,,1.0,,0.1432,0.4003,0.52,,,,1.0,,,1.0,1.0,,,,,True,,1.0,1.0
14064426,away,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188.0,1161,M,1445628,EUR,1075507200,M,6,6,False,32.0,24.0,1.0,,0.0,12.0,13.0,12.0,19.0,,1.0,,,,,62.0,44.0,6.8,13.0,0.0969717,67.792975656081,9.0,-43.155,0.20999999999999,,0,,-0.07,0.15,0.17,,,,1.0,3.0,,,1.0,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,4.0,,,1.0,,,,,,,
14064426,away,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,876600,EUR,865900800,M,11,11,False,25.0,22.0,1.0,,0.0,14.0,15.0,8.0,10.0,,5.0,,,,,90.0,44.0,6.4,11.0,0.0882623,154.12188957897,15.0,-85.365,8.19,,2,,-0.07,0.24,-0.02,,,,5.0,2.0,,1.0,,,1.0,2.0,2.0,,3.0,,,0.0968,,-0.25,,,,1.0,,4.0,1.0,,1.0,1.0,,1.0,,,,
14064426,away,Stade Rennais,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,9,9,False,9.0,4.0,,,0.0,2.0,3.0,2.0,6.0,,1.0,,,,,76.0,13.0,6.0,6.0,0.00886496,12.793756185003,3.0,-10.08,-1.575,,1,,-0.62,0.26,0.0,,3.0,1.0,3.0,1.0,,,,,,1.0,,,,,,0.1474,,-0.34,,,,,,,1.0,,,,,,,,,
14064426,away,Stade Rennais,Breel Embolo,breel-embolo,B. Embolo,F,7,185.0,4494,M,352296,EUR,855878400,F,7,7,False,21.0,15.0,1.0,,1.0,5.0,6.0,10.0,15.0,1.0,3.0,,,,,90.0,39.0,7.0,8.0,0.0721244,76.537371827087,9.0,-25.305,7.77,,2,,-0.24,0.29,0.2,,2.0,3.0,4.0,11.0,,,,,5.0,,1.0,1.0,1.0,,3.0,0.3068,,-0.67,,,1.0,1.0,,,1.0,2.0,,,,,,breelembolo97,,
14064426,away,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186.0,600,M,991479,EUR,991094400,D,24,24,True,18.0,12.0,4.0,,0.0,8.0,11.0,4.0,7.0,1.0,1.0,,,,,28.0,24.0,6.7,7.0,0.00093409,3.6885185372992,1.0,-2.415,-2.415,,0,,0.01,0.01,0.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14064426,away,Stade Rennais,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,1102502,EUR,1021507200,D,26,26,True,18.0,15.0,2.0,1.0,0.0,5.0,5.0,10.0,13.0,,2.0,,,,,28.0,32.0,6.9,5.0,0.00720011,19.647809753328,4.0,-2.94,5.145,,0,,0.11,-0.05,0.21,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,Quentin Merlin,,,,,,,1.0,,,,,,,,
14064426,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180.0,1176,M,806076,EUR,883526400,M,10,10,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,1.0,,,,,28.0,16.0,7.0,6.0,0.626202,18.54306625529,3.0,-3.465,5.04,,0,,0.43,-0.24,0.0,,1.0,,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,
14064426,away,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191.0,2028,M,1606642,EUR,1192060800,F,39,39,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,14.0,12.0,6.4,6.0,0.0082912,28.111093317872,3.0,-2.94,8.19,,0,,-0.04,0.04,0.0,,,1.0,3.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14064426,away,Stade Rennais,Mathys Silistrie,mathys-silistrie,M. Silistrie,G,50,,58,M,1513605,EUR,1126828800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Mathys,Silistrie,,,,,,,,,,,,,,
14064426,away,Stade Rennais,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173.0,2225,M,1049515,EUR,960076800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Alidu Seidu,,,,,,,,,,,,,,,
14064426,away,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176.0,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Mahamadou Nagida,,,,,,,,,,,,,,,
14064426,away,Stade Rennais,Glen Kamara,glen-kamara,G. Kamara,M,4,183.0,808,M,292665,EUR,814838400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064426,away,Stade Rennais,Elias Legendre Quiñonez,elias-legendre-quinonez,E. L. Quiñonez,F,35,179.0,578,M,2111258,EUR,1208822400,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Elias Legendre Quiñonez,,,,,,,,,,,,,,,
