match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_fouls,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_bigChanceCreated
12504432,home,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1020,M,986355,EUR,1014595200,G,35,35,False,34.0,25.0,15.0,6.0,0.0,24.0,30.0,1.0,4.0,5.0,4.0,5.0,90.0,44.0,7.6,9.0,0.00023507,0,1.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,280,M,1198069,EUR,1075420800,D,21,21,False,9.0,7.0,1.0,,0.0,5.0,6.0,2.0,3.0,,,,26.0,17.0,6.6,4.0,0.00106683,0,,Richie Sagrado,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,4,4,False,61.0,49.0,9.0,1.0,0.0,30.0,35.0,20.0,28.0,3.0,,,90.0,79.0,6.8,16.0,0.0292078,0,,,,1.0,1.0,4.0,1.0,,jayidzes,2.0,1.0,3.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186,248,M,822485,EUR,886550400,D,33,33,False,56.0,47.0,6.0,2.0,0.0,38.0,41.0,9.0,15.0,8.0,,,90.0,67.0,6.3,12.0,0.00425483,0,,,,,,4.0,1.0,,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177,142,M,235656,EUR,749347200,M,7,7,False,27.0,22.0,,,0.0,12.0,13.0,10.0,16.0,4.0,,,88.0,42.0,6.6,11.0,0.0274674,0,,,,,2.0,1.0,,1.0,,2.0,,,3.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12504432,home,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,False,24.0,19.0,,,0.0,9.0,13.0,10.0,11.0,3.0,,,70.0,35.0,6.7,7.0,0.0501048,1,,,,3.0,6.0,2.0,,,,,,1.0,4.0,1.0,,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1048,0.0544,,,,,,,,,,,
12504432,home,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,False,45.0,39.0,6.0,4.0,0.0,21.0,23.0,18.0,26.0,4.0,,,88.0,58.0,6.9,11.0,0.0437673,1,,,,,4.0,,,,,4.0,,2.0,8.0,1.0,,,,3.0,1.0,1.0,1.0,2.0,,,0.0367,,3.0,3.0,1.0,,,,,,,,
12504432,home,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,896180,EUR,1022544000,M,6,6,False,23.0,20.0,3.0,2.0,0.0,13.0,15.0,7.0,9.0,5.0,,,90.0,46.0,6.9,14.0,0.0263883,1,,,,2.0,7.0,3.0,,,,1.0,,3.0,6.0,1.0,,6.0,,,4.0,2.0,1.0,1.0,,,0.0854,,2.0,1.0,1.0,1.0,,,,,,,
12504432,home,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,24.0,15.0,2.0,,0.0,8.0,11.0,7.0,13.0,4.0,,,90.0,35.0,6.6,11.0,0.013781,0,,,,,5.0,1.0,,4.0,,,,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,
12504432,home,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,11,11,False,6.0,6.0,,,0.0,1.0,1.0,5.0,6.0,2.0,,,70.0,22.0,6.3,8.0,0.00521061,1,,,,,4.0,,,4.0,,1.0,,1.0,6.0,1.0,,3.0,,2.0,,,,,,,0.0269,,3.0,,1.0,,,,,,,,
12504432,home,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,137155,EUR,779414400,F,20,20,False,16.0,10.0,1.0,1.0,0.0,4.0,7.0,6.0,9.0,1.0,,,90.0,24.0,6.9,7.0,0.0193972,2,,,,3.0,4.0,1.0,,1.0,,,,2.0,5.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,0.1316,0.0746,,,,,True,1.0,1.0,,,,
12504432,home,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,5,5,True,30.0,29.0,1.0,,0.0,21.0,21.0,8.0,10.0,3.0,,,64.0,43.0,6.8,5.0,0.00368829,0,,,,,1.0,2.0,2.0,,,1.0,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12504432,home,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,933207,EUR,958003200,M,19,19,True,13.0,12.0,,,0.0,1.0,2.0,11.0,12.0,,,,20.0,19.0,6.5,5.0,0.0107067,0,,,,,,,1.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,
12504432,home,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,879802,EUR,961718400,M,10,10,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,1.0,,,20.0,11.0,6.6,2.0,0.016052,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0261,,,,,,,1.0,1.0,,,,
12504432,home,Venezia,Cheick Oumar Condé,conde-cheick-oumar,C. O. Condé,M,26,185,537,M,1019971,EUR,964569600,M,17,17,True,1.0,,,,0.0,,1.0,,,1.0,,,2.0,2.0,,1.0,,0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,2.0,1.0,,,7e-07,0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Alberto Chiesurin,alberto-chiesurin,A. Chiesurin,M,31,180,9,M,1898412,EUR,1106438400,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504432,home,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,0,,Saad El Haddad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504432,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,16206,EUR,598320000,G,1,1,False,27.0,22.0,10.0,5.0,0.0,20.0,22.0,2.0,5.0,4.0,2.0,2.0,90.0,32.0,7.2,5.0,0.00059529,0,0.129,,,,,,,,yannsommer,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12504432,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,19352,EUR,628560000,D,36,36,False,47.0,39.0,8.0,3.0,0.0,23.0,26.0,16.0,22.0,1.0,,,90.0,62.0,7.9,10.0,0.00397188,1,,,,2.0,5.0,4.0,1.0,,,1.0,,,2.0,,,,,,1.0,1.0,,2.0,,1.0,0.4744,0.8439,2.0,2.0,,,,,,,,1.0,
