match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,stat_totalContest,captain,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11450034,home,Fatih Karagümrük,Koray Günter,koray-gunter,K. Günter,D,185,219,M,138165,EUR,776995200,D,25,25,True,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,home,Fatih Karagümrük,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,178,72,M,1069011,EUR,1042675200,M,97,97,True,,,,,,,,,,,,,,,,,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,home,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,home,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,178,3304,M,37240,EUR,630633600,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sffeghouli,,,,,
11450034,away,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,190,232,M,95437,EUR,683596800,G,27,27,False,36.0,18.0,25.0,8.0,10.0,12.0,8.0,24.0,9.0,4.0,5.0,90.0,50.0,7.8,18.0,0.00076077,0,0.7262,24,,,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,
11450034,away,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,175,120,M,603902,EUR,727142400,D,22,22,False,33.0,18.0,14.0,3.0,9.0,13.0,10.0,21.0,2.0,,,90.0,58.0,6.8,21.0,0.023313,0,,22,1.0,1.0,1.0,2.0,4.0,,,3.0,1.0,2.0,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,184,99,M,904303,EUR,923616000,D,5,5,False,30.0,24.0,4.0,,21.0,23.0,3.0,7.0,3.0,,,90.0,41.0,6.6,8.0,0.00267716,1,,5,,1.0,3.0,1.0,6.0,,,4.0,,1.0,1.0,,2.0,2.0,,,,,,,,,1.0,0.2353,,,,,,,,,,,,,
11450034,away,Konyaspor,Teenage Hadebe,teenage-hadebe,T. L. Hadebe,D,180,280,M,864666,EUR,811296000,D,15,15,False,46.0,39.0,6.0,3.0,32.0,35.0,7.0,11.0,3.0,,,90.0,57.0,6.9,8.0,0.00308597,0,,15,,,3.0,,4.0,,,6.0,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,179,254,M,224112,EUR,638928000,D,12,12,False,43.0,30.0,11.0,6.0,19.0,25.0,12.0,24.0,4.0,,,90.0,72.0,7.1,26.0,0.293423,0,,12,6.0,2.0,1.0,3.0,4.0,,,2.0,1.0,,1.0,,2.0,,,,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,179,82,M,847782,EUR,746841600,M,6,6,False,36.0,30.0,3.0,,20.0,23.0,10.0,13.0,3.0,,,90.0,48.0,6.9,6.0,0.00819188,2,,6,,2.0,,5.0,3.0,2.0,,1.0,,3.0,1.0,1.0,,1.0,2.0,,,,,1.0,True,1.0,1.0,0.0304,1.0,0.0561,,,,,,,,,,,
11450034,away,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,196,565,M,51652,EUR,598147200,M,37,37,False,62.0,46.0,5.0,,22.0,25.0,24.0,37.0,5.0,,,90.0,73.0,7.4,17.0,0.259715,1,,15,,4.0,3.0,5.0,7.0,1.0,,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,0.0341,,,,,,,1.0,,,,,,
11450034,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,176,333,M,1016033,EUR,851040000,M,18,18,False,27.0,24.0,2.0,2.0,7.0,8.0,17.0,19.0,7.0,,,88.0,41.0,7.9,5.0,0.358015,3,,,,2.0,1.0,3.0,3.0,1.0,,2.0,,1.0,1.0,,2.0,,,,,,2.0,1.0,,1.0,,0.1368,2.0,0.3963,1.0,1.0,1.0,,,,,,,,
11450034,away,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,178,682,M,827540,EUR,868320000,M,8,8,False,24.0,19.0,,,8.0,9.0,12.0,17.0,1.0,,,88.0,40.0,7.2,8.0,0.0794217,1,,20,2.0,1.0,,5.0,7.0,,1.0,1.0,,,7.0,5.0,1.0,,3.0,,,1.0,2.0,,,,,0.0264,,,1.0,,,,,,,,,,
11450034,away,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,173,1658,M,818942,EUR,843177600,M,70,70,False,15.0,13.0,,,7.0,7.0,6.0,8.0,1.0,,,71.0,32.0,7.6,7.0,0.216946,2,,7,,1.0,,3.0,5.0,,1.0,,,1.0,3.0,2.0,4.0,2.0,1.0,,,,1.0,,,,2.0,0.1644,,,,,,1.0,,,,,,,
11450034,away,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,185,338,M,81138,EUR,646444800,F,17,17,False,12.0,8.0,,,3.0,4.0,5.0,8.0,1.0,,,70.0,29.0,6.6,14.0,0.00665243,0,,,,5.0,3.0,10.0,6.0,,2.0,1.0,,,2.0,1.0,7.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,178,135,M,1063942,EUR,894844800,M,35,35,True,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,,,20.0,11.0,6.6,2.0,0.00036896,1,,35,,1.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,,Ogulcan Ülgün,,,,3.0,,3.0,,0.1583,1.0,0.7865,,,1.0,,,,,,,,1.0
11450034,away,Konyaspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,179,121,M,904945,EUR,875836800,F,72,72,True,6.0,5.0,,,1.0,1.0,4.0,6.0,1.0,,,19.0,14.0,6.4,6.0,0.00852233,0,,27,1.0,2.0,,5.0,1.0,,2.0,,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,182,142,M,976127,EUR,867542400,F,11,11,True,1.0,,,,,1.0,,,1.0,,,2.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Bouly Junior Sambou,sambou-bouly-junior,B. J. Sambou,F,183,317,M,1121419,EUR,912470400,F,25,25,True,1.0,1.0,,,,,1.0,1.0,1.0,,,2.0,4.0,,1.0,0.00024825,0,,32,,1.0,,1.0,1.0,,,,,,,,,1.0,,Bouly Junior Sambou,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,176,32,M,816485,EUR,776908800,D,19,19,True,,,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,0,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Metehan Mert,metehan-mert,M. Mert,D,189,20,M,962535,EUR,925516800,D,14,14,True,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,179,114,M,136262,EUR,698889600,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450034,away,Konyaspor,Emmanuel Boateng,emmanuel-boateng,E. Boateng,M,175,174,M,943485,EUR,866505600,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
