match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_penaltyConceded,captain,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_penaltyMiss
10437923,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,1136423,EUR,1068422400,F,59,59,True,4.0,1.0,,,,,1.0,4.0,2.0,3.0,,,,1.0,,,,,,18.0,6.0,6.7,3.0,1,79,M,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
10437923,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,926641,EUR,932256000,M,13,13,True,9.0,5.0,1.0,,1.0,2.0,5.0,12.0,,,,,1.0,,,,,,,11.0,14.0,6.7,8.0,0,11,M,1.0,1.0,,,,,,,,,,,,,,1.0,,5.0,1.0,,,,,,,,,,,,
10437923,home,Boavista,César Dutra,cesar-dutra,C. Dutra,G,194,270,158269,EUR,696470400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,home,Boavista,Robson,robson,Robson,D,196,63,1067643,EUR,958867200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,3,M,,,,,,,,,,,,Robson,,,,,,,,,,,,,,,,,,,
10437923,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,891881,EUR,915667200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,8,M,,,,,,,,,,,,Ilija,Vukotić,,,,,,,,,,,,,,,,,,
10437923,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,1035183,EUR,948326400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,17,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,912033,EUR,942883200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,11,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Matouš Trmal,matous-trmal,M. Trmal,G,190,50,909632,EUR,907286400,G,59,59,False,29.0,23.0,10.0,4.0,20.0,21.0,3.0,8.0,,,,,4.0,,,,4.0,,,90.0,36.0,7.0,6.0,0,29,M,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,
10437923,away,Marítimo,Rafael Brito,rafael-brito,R. Brito,M,183,129,983537,EUR,1011398400,D,6,6,False,45.0,33.0,7.0,2.0,27.0,30.0,6.0,15.0,1.0,7.0,1.0,1.0,6.0,2.0,,,,,,90.0,69.0,7.4,13.0,1,8,M,3.0,6.0,,7.0,1.0,4.0,3.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10437923,away,Marítimo,João Afonso,joao-afonso,J. Afonso,M,181,26,358496,EUR,792288000,D,21,21,False,41.0,32.0,1.0,,29.0,35.0,3.0,6.0,4.0,6.0,,,3.0,,,,,,,90.0,55.0,6.8,10.0,0,6,M,5.0,9.0,,5.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
10437923,away,Marítimo,Léo,leo,Léo,D,190,101,903027,EUR,892857600,D,66,66,False,50.0,42.0,6.0,2.0,34.0,36.0,8.0,14.0,,,,,4.0,,,,,,,90.0,56.0,6.6,9.0,0,5,M,1.0,3.0,,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Cláudio Winck,claudio-winck,C. Winck,D,183,178,155998,EUR,766368000,M,2,2,False,28.0,17.0,5.0,2.0,7.0,9.0,10.0,24.0,4.0,12.0,3.0,3.0,9.0,2.0,,,,,,90.0,59.0,7.5,21.0,3,2,M,1.0,3.0,2.0,1.0,1.0,,3.0,,1.0,2.0,1.0,,,1.0,1.0,2.0,,5.0,,,,,,,,,,,,,
10437923,away,Marítimo,Stefano Beltrame,stefano-beltrame,S. Beltrame,M,183,133,184425,EUR,729129600,M,10,10,False,29.0,24.0,1.0,,13.0,13.0,11.0,18.0,,6.0,3.0,1.0,1.0,3.0,,,,,,84.0,48.0,6.4,11.0,2,,M,1.0,5.0,2.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,,
10437923,away,Marítimo,Diogo Mendes,mendes-diogo,D. Mendes,M,176,79,871046,EUR,885600000,M,16,16,False,39.0,34.0,4.0,4.0,23.0,26.0,12.0,14.0,2.0,7.0,1.0,1.0,9.0,2.0,,,,,,90.0,51.0,6.9,6.0,0,66,M,1.0,6.0,,3.0,,1.0,2.0,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10437923,away,Marítimo,Fábio China,fabio-china,F. China,D,179,20,846657,EUR,710467200,M,45,45,False,32.0,25.0,3.0,,16.0,18.0,10.0,17.0,,4.0,2.0,2.0,3.0,1.0,,,,,,76.0,46.0,6.9,11.0,0,,M,1.0,4.0,,,,,1.0,2.0,,1.0,,Fábio,China,1.0,,1.0,,3.0,1.0,1.0,,,,,,,,,,,
10437923,away,Marítimo,Bruno Xadas,bruno-xadas,B. Xadas,M,179,249,837410,EUR,881020800,F,23,23,False,28.0,25.0,1.0,,11.0,11.0,15.0,27.0,1.0,3.0,1.0,,4.0,2.0,,,,,,75.0,50.0,7.5,14.0,4,8,M,,4.0,1.0,,,,,2.0,1.0,,,,,,2.0,3.0,1.0,10.0,1.0,1.0,1.0,,,,,,,,,,
10437923,away,Marítimo,Joel Tagueu,joel-tagueu,Joel,F,178,140,599698,EUR,755136000,F,95,95,False,18.0,12.0,,,6.0,7.0,6.0,11.0,3.0,5.0,,,4.0,2.0,,,,,,89.0,31.0,6.3,9.0,2,95,M,6.0,6.0,1.0,2.0,,,,2.0,,,3.0,,,,,,,,,,1.0,,True,,1.0,1.0,1.0,,,,1.0
10437923,away,Marítimo,André Vidigal,andre-vidigal,A. Vidigal,M,176,425,842335,EUR,903312000,F,7,7,False,11.0,7.0,,,3.0,3.0,4.0,9.0,1.0,6.0,4.0,,5.0,4.0,,,,,,90.0,31.0,6.8,11.0,2,77,M,2.0,8.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,,,,
10437923,away,Marítimo,Matheus Costa,matheus-costa,M. Costa,D,188,49,886225,EUR,791078400,D,4,4,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,,,1.0,,,,,,,15.0,5.0,6.6,1.0,0,14,M,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Clésio Baúque,clesio-bauque,C. Baúque,M,174,141,344289,EUR,781833600,F,24,24,True,5.0,2.0,1.0,,2.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,14.0,10.0,6.6,5.0,0,,M,,,,,,,,,,,2.0,Clésio,Baúque,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Edgar Costa,edgar-costa,E. Costa,F,178,21,89566,EUR,545356800,F,12,12,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,14.0,3.0,6.5,1.0,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,187,1078,987597,EUR,894240000,F,11,11,True,2.0,,,,,,,2.0,2.0,3.0,,,,,,,,,,1.0,4.0,,3.0,0,9,M,3.0,5.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Vitor Eudes,vitor-eudes,Vitor Eudes,G,195,580,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0,98,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Gonçalo Cardoso,goncalo-cardoso,G. Cardoso,D,189,90,943596,EUR,972086400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Geny Catamo,geny-catamo,G. Catamo,M,172,10919,1001140,EUR,980467200,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0,10,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Joel Soñora,joel-sonora,J. Soñora,M,176,55,795980,EUR,842745600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437923,away,Marítimo,Percy Liza,percy-liza,P. Liza,F,185,157,975919,EUR,955324800,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,30,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
