match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_shotValueNormalized,stat_aerialLost,stat_wonTackle,captain,stat_aerialWon,stat_unsuccessfulTouch,player_lastName,stat_totalCross,stat_bigChanceCreated,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_totalOffside
14773729,home,Al-Okhdood,Samuel Portugal,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200.0,G,94,94,False,36.0,17.0,29.0,10.0,0.0,8.0,11.0,9.0,25.0,2.0,1.0,14.0,2.0,4.0,5.0,90.0,50.0,6.5,19.0,48.238090925217,6.0,21.426723220598,0.0,0.6244,0,-0.01,-0.05,-0.48,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773729,home,Al-Okhdood,Mohammed Abo Abd,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800.0,D,21,21,False,35.0,30.0,1.0,,0.0,15.0,17.0,15.0,18.0,1.0,,3.0,,,,73.0,43.0,5.8,7.0,160.07668802923,13.0,123.00578870574,3.0,,0,0.03,0.27,-0.62,,Mohammed Abo Abd,1.0,1.0,1.0,1.0,1.0,34.444102284945,67.621515230093,1.0,,,,,,,,,,,,,,,,,,,,,,
14773729,home,Al-Okhdood,Ghassan Hawsawi,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200.0,D,87,87,False,35.0,30.0,4.0,3.0,0.0,23.0,26.0,7.0,9.0,1.0,6.0,2.0,,,,90.0,52.0,5.2,6.0,53.040814111748,10.0,-7.6399824641035,0.0,,2,-0.16,0.01,-0.82,,Ghassan,3.0,1.0,,,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,-0.49,,,,,,,,,,,,,,,
14773729,home,Al-Okhdood,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600.0,D,17,17,False,26.0,25.0,2.0,1.0,0.0,18.0,18.0,7.0,8.0,2.0,7.0,2.0,,,,90.0,38.0,5.6,1.0,40.954744568396,6.0,1.8519233702614,0.0,,0,0.1,0.02,-0.77,,,2.0,,,,1.0,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,
14773729,home,Al-Okhdood,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200.0,D,22,22,False,29.0,27.0,,,0.0,20.0,22.0,7.0,7.0,2.0,6.0,3.0,,,,90.0,39.0,5.7,3.0,37.685622902634,7.0,10.836111307222,0.0,,0,0.02,0.01,-0.49,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,True,1.0,1.0,,,,,,,,,,
14773729,home,Al-Okhdood,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800.0,D,42,42,False,26.0,20.0,2.0,1.0,0.0,3.0,6.0,17.0,20.0,6.0,1.0,4.0,2.0,,,90.0,49.0,6.3,11.0,110.17722293006,12.0,55.374781908487,2.0,,0,0.51,0.25,-0.92,,Muath Muath,6.0,1.0,2.0,2.0,1.0,25.083767257467,41.64371794262,1.0,2.0,,,,,2.0,,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,
14773729,home,Al-Okhdood,Burak Ince,ince-burak,B. Ince,M,11,181.0,342,M,992552,EUR,1074556800.0,M,11,11,False,20.0,16.0,2.0,,0.0,5.0,6.0,11.0,14.0,1.0,,3.0,,,,62.0,28.0,6.1,7.0,106.75597602769,11.0,78.64517996194,2.0,,1,-0.05,0.08,-0.11,,,5.0,1.0,3.0,1.0,,25.244627277367,42.204550422036,1.0,,1.0,,,,,-0.19,2.0,,,,,,,,,,,,,,
14773729,home,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,18,18,False,36.0,36.0,,,0.0,22.0,22.0,14.0,14.0,1.0,1.0,2.0,1.0,,,90.0,55.0,6.3,7.0,45.84857538614,8.0,-1.2170280967579,0.0,,1,0.28,-0.08,-0.31,,,2.0,,1.0,,3.0,,,4.0,,,,,,,-0.08,1.0,,,,,,8.0,1.0,,2.0,1.0,,,,
14773729,home,Al-Okhdood,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180.0,969,M,869931,EUR,852249600.0,M,5,5,False,22.0,22.0,1.0,1.0,0.0,12.0,12.0,10.0,10.0,3.0,1.0,1.0,3.0,,,79.0,30.0,6.3,2.0,37.577397139105,7.0,15.548869511016,0.0,,0,-0.07,0.03,-0.26,,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
14773729,home,Al-Okhdood,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600.0,M,7,7,False,15.0,13.0,,,0.0,6.0,8.0,7.0,7.0,3.0,1.0,1.0,2.0,,,72.0,27.0,6.2,10.0,89.01104582283,10.0,-3.9337066750401,0.0,,1,-0.1,0.04,-0.21,,,3.0,1.0,1.0,,,,,,,,,,,,-0.11,,,,1.0,4.0,,2.0,,1.0,,1.0,,,,
