match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wonContest,player_sofascoreId,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
12624414,home,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,16.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,11.0,,,,90.0,29.0,5.8,5.0,6,,5.0,3.0,11.0,4.0,1.0,,1.0,,,3.0,1.0,,,2.0,,,,,,,3.0,1.0,,4.0,1.0,,1.0,1.0,,,,,,
12624414,home,Al-Fayha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,21,21,True,14.0,10.0,4.0,,0.0,7.0,9.0,3.0,5.0,1.0,,,52.0,20.0,6.9,4.0,1,,,1.0,,2.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,
12624414,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,3.0,,,31.0,19.0,6.9,5.0,0,,,,1.0,4.0,2.0,,,,3.0,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12624414,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,True,7.0,4.0,,,0.0,2.0,4.0,2.0,3.0,,,,15.0,8.0,6.4,3.0,0,,,,2.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12624414,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,7.0,5.0,1.0,,0.0,4.0,5.0,1.0,3.0,1.0,,,15.0,12.0,6.5,4.0,0,,,,2.0,2.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
12624414,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624414,home,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624414,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624414,home,Al-Fayha,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,
12624414,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624414,away,Damac FC,Florin Niță,florin-nita,F. Niță,G,,185.0,1579,M,83551,EUR,552268800,G,1,1,False,25.0,16.0,17.0,8.0,0.0,13.0,17.0,3.0,8.0,5.0,1.0,1.0,90.0,32.0,6.3,9.0,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,
12624414,away,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,D,51,51,False,25.0,20.0,3.0,2.0,0.0,13.0,14.0,7.0,13.0,7.0,,,89.0,52.0,6.5,12.0,0,,1.0,,6.0,7.0,2.0,,2.0,,4.0,,,3.0,3.0,1.0,2.0,,2.0,,,,,3.0,,,1.0,,,,,,,,,
12624414,away,Damac FC,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,1048753,EUR,1019088000,D,87,87,False,35.0,30.0,4.0,2.0,0.0,26.0,28.0,4.0,7.0,5.0,,,90.0,47.0,6.7,5.0,0,,1.0,2.0,1.0,5.0,4.0,2.0,,,1.0,,,1.0,,,,,2.0,,Mohammed Alkhaibari,,,,,,,,,,,,,,,
12624414,away,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,False,27.0,26.0,2.0,2.0,0.0,22.0,22.0,4.0,5.0,7.0,,,90.0,45.0,7.5,2.0,0,,1.0,1.0,2.0,7.0,4.0,3.0,,3.0,5.0,,,4.0,1.0,1.0,,,,,Noor Al-Rashidi,,,1.0,,,1.0,,,,,,,,,
12624414,away,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,False,38.0,35.0,3.0,,0.0,14.0,15.0,22.0,31.0,5.0,,,90.0,61.0,6.7,13.0,0,,1.0,1.0,3.0,4.0,2.0,2.0,,,3.0,,,3.0,,1.0,8.0,1.0,,,,,,1.0,,,,,,,,,,,,
12624414,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,M,20,20,False,21.0,16.0,2.0,1.0,0.0,6.0,8.0,10.0,14.0,3.0,,,65.0,38.0,6.7,11.0,0,,1.0,,5.0,3.0,,,1.0,1.0,2.0,,,1.0,3.0,1.0,1.0,,1.0,2.0,Dhari Al-Enezi,,1.0,1.0,1.0,,,,,,,,,,,1.0
12624414,away,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,32,32,False,43.0,37.0,9.0,8.0,0.0,12.0,13.0,27.0,35.0,6.0,,,90.0,59.0,7.7,15.0,2,True,,,3.0,2.0,,,1.0,,1.0,,,1.0,2.0,,5.0,2.0,1.0,2.0,,,,2.0,,1.0,,,,1.0,1.0,,,,,
12624414,away,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,M,5,5,False,45.0,36.0,9.0,6.0,0.0,17.0,19.0,19.0,26.0,4.0,,,89.0,59.0,7.2,10.0,1,,1.0,2.0,2.0,7.0,3.0,3.0,,,5.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
12624414,away,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,10,10,False,52.0,41.0,7.0,4.0,0.0,14.0,14.0,28.0,40.0,1.0,,,90.0,68.0,6.8,18.0,0,,,,3.0,6.0,,,1.0,,,,,,3.0,,2.0,1.0,3.0,3.0,,,,5.0,,,3.0,,,,,1.0,,,,
12624414,away,Damac FC,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200,F,11,11,False,11.0,8.0,,,0.0,4.0,5.0,4.0,9.0,2.0,,,80.0,22.0,6.3,8.0,2,,,,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,1.0,,,,1.0,1.0,,,,,3.0,1.0,,,,,,
12624414,away,Damac FC,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600,F,80,80,False,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,,89.0,20.0,6.8,9.0,4,,1.0,4.0,5.0,5.0,2.0,,1.0,,,,1.0,,6.0,2.0,,,1.0,,,,1.0,,,3.0,,habibdiallo28,,,,,,,,
12624414,away,Damac FC,Hassan Abu Sharara,hassan-abu-sharara,H. A. Sharara,F,,172.0,3,M,867385,EUR,862617600,M,24,24,True,12.0,12.0,,,0.0,7.0,7.0,5.0,5.0,3.0,,,25.0,16.0,6.6,1.0,0,,,,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12624414,away,Damac FC,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,1474690,EUR,1060041600,F,94,94,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,10.0,7.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624414,away,Damac FC,Ayman Fallatah,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,1517641,EUR,1065052800,D,95,95,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,5.0,2.0,,,9.0,9.0,6.8,1.0,0,,,1.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624414,away,Damac FC,Abdullah Almogren,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,F,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,9.0,4.0,6.6,1.0,0,,,,,2.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12624414,away,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,F,90,90,True,4.0,1.0,1.0,,0.0,1.0,1.0,,3.0,1.0,,,9.0,7.0,6.8,3.0,0,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,1.0,,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,,,
12624414,away,Damac FC,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,97,97,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624414,away,Damac FC,Jawad Alhassan,jawad-alhassan,J. Alhassan,D,23,175.0,11,M,1916966,EUR,1104537600,F,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jawad Alhassan,,,,,,,,,,,,,,,
12624414,away,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ahmed Harisi,,,,,,,,,,,,,,,
12624414,away,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
