match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalCross,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_dispossessed,stat_wonContest,stat_hitWoodwork,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_ownGoals
10382288,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,25.0,23.0,4.0,2.0,23.0,24.0,1.0,10.0,90.0,31.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382288,home,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,42.0,41.0,3.0,2.0,23.0,23.0,19.0,2.0,63.0,53.0,6.8,1.0,3,18.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382288,home,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,74.0,66.0,3.0,1.0,50.0,51.0,23.0,7.0,90.0,88.0,7.1,9.0,1,16.0,3.0,5.0,,,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10382288,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,71.0,67.0,5.0,3.0,45.0,45.0,26.0,9.0,90.0,81.0,7.1,4.0,1,22.0,3.0,5.0,1.0,,1.0,2.0,,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10382288,home,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,35.0,29.0,3.0,1.0,13.0,15.0,24.0,5.0,63.0,50.0,8.1,12.0,1,16.0,2.0,3.0,,,,,,1.0,1.0,,2.0,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10382288,home,Feyenoord,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,M,17,17,False,54.0,47.0,2.0,2.0,19.0,22.0,34.0,4.0,90.0,72.0,7.1,12.0,3,29.0,3.0,5.0,,,1.0,,3.0,,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,,,,szymanski_11,1.0,1.0,,,,,,,,,,
10382288,home,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,58.0,51.0,6.0,3.0,23.0,23.0,35.0,9.0,77.0,73.0,7.0,13.0,1,28.0,5.0,5.0,4.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,4.0,,1.0,,2.0,,,,,,,,1.0,2.0,1.0,,,,,,,
10382288,home,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13499,M,907461,EUR,978048000,M,10,10,False,51.0,43.0,3.0,2.0,16.0,17.0,38.0,3.0,63.0,60.0,7.4,11.0,1,29.0,2.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,2.0,4.0,2.0,,,,,orkunkokcu,2.0,,,2.0,,True,1.0,1.0,,,,
10382288,home,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,31.0,26.0,1.0,,10.0,11.0,26.0,4.0,90.0,48.0,8.6,10.0,2,19.0,3.0,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,6.0,2.0,2.0,2.0,,,,3.0,,,1.0,,,,,,,,
10382288,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,11.0,7.0,,,1.0,1.0,10.0,2.0,71.0,24.0,8.3,9.0,3,6.0,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,,2.0,,2.0,2.0,1.0,,,sant.gimenez,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,
10382288,home,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,F,26,26,False,44.0,39.0,1.0,1.0,10.0,11.0,39.0,6.0,90.0,73.0,7.7,20.0,3,29.0,8.0,6.0,2.0,1.0,1.0,,,1.0,,,3.0,3.0,3.0,1.0,5.0,6.0,6.0,1.0,,,,,,,1.0,3.0,,,1.0,1.0,,,,
10382288,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,24.0,24.0,2.0,2.0,13.0,13.0,13.0,,27.0,30.0,6.7,2.0,1,11.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
10382288,home,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,True,21.0,20.0,,,9.0,9.0,13.0,1.0,27.0,26.0,6.6,2.0,1,11.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10382288,home,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,True,10.0,10.0,,,4.0,4.0,6.0,2.0,27.0,12.0,6.7,,0,6.0,3.0,1.0,2.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
10382288,home,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,30,30,True,6.0,6.0,,,1.0,1.0,5.0,,19.0,9.0,6.4,1.0,1,5.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
10382288,home,Feyenoord,Mohamed Taabouni,,,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,23.0,23.0,2.0,2.0,10.0,10.0,13.0,1.0,13.0,23.0,6.7,,0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382288,home,Feyenoord,Tein Troost,,,tein-troost,T. Troost,G,1,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
