match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,stat_clearanceOffLine,player_sofascoreId
14109786,home,Gençlerbirliği,M'Baye Niang,mbaye-niang,M. Niang,F,29,188.0,1637,M,139228,EUR,787795200,F,29,29,False,10.0,5.0,,,0.0,3.0,4.0,2.0,6.0,,3.0,,,,,,59.0,26.0,6.2,13.0,0.00057271,69.81182625078,10.0,13.626364488667,,2,,-0.21,0.17,-0.01,,,,4.0,4.0,,3.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,3.0,1.0,0.05,-0.25,,,,,1.0,5.0,,,,1.0,,
14109786,home,Gençlerbirliği,Franco Tongya,franco-tongya,F. Tongya,M,70,175.0,467,M,965015,EUR,1015977600,M,70,70,True,10.0,9.0,1.0,,1.0,4.0,4.0,5.0,6.0,,2.0,,,,,,31.0,22.0,6.4,7.0,0.0105781,68.475299718647,5.0,37.072468324342,,1,,0.05,0.33,-0.09,,,,7.0,2.0,1.0,3.0,,,2.0,2.0,2.0,,,3.0,17.540339592056,39.622708438664,2.0,1.0,,1.0,,,,0.0732,-0.51,1.0,,0.0583,,,2.0,,,,,,
14109786,home,Gençlerbirliği,Cihan Çanak,cihan-canak,C. Çanak,M,99,175.0,582,M,1127335,EUR,1106524800,F,99,99,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,,,22.0,5.0,6.5,1.0,0.00407693,14.027983423412,2.0,7.4771554110495,,0,,0.02,-0.01,-0.01,,Cihan Canak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14109786,home,Gençlerbirliği,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,320905,EUR,738979200,D,23,23,True,1.0,,,,0.0,,1.0,,,,,,,,,,1.0,4.0,,2.0,0.0001617,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14109786,home,Gençlerbirliği,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177.0,341,M,979109,EUR,990576000,M,53,53,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,7.66e-06,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,home,Gençlerbirliği,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190.0,42,M,997705,EUR,801792000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,home,Gençlerbirliği,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178.0,23,M,904112,EUR,928454400,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,home,Gençlerbirliği,Samed Onur,samed-onur,S. Onur,M,8,175.0,60,M,980608,EUR,1026691200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,home,Gençlerbirliği,Ensar Kemaloğlu,ensar-kemaloglu,E. Kemaloğlu,M,61,177.0,21,M,873812,EUR,907459200,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,home,Gençlerbirliği,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,741,M,809220,EUR,865468800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,home,Gençlerbirliği,Dilhan Demir,demir-dilhan,D. Demir,F,17,183.0,27,M,1907100,EUR,1056758400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dilhan,Demir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,away,Gaziantep FK,Zafer Görgen,zafer-gorgen,Z. Görgen,G,20,188.0,71,M,930907,EUR,951091200,G,20,20,False,24.0,20.0,5.0,1.0,0.0,19.0,20.0,1.0,4.0,1.0,9.0,1.0,3.0,,,,90.0,34.0,5.8,5.0,0.0003351,37.602119501003,4.0,36.846876257825,0.0615,0,-0.6983,0.03,0.01,-0.13,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,away,Gaziantep FK,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,D,30,30,False,65.0,54.0,7.0,4.0,0.0,35.0,41.0,19.0,24.0,1.0,5.0,,,,,,90.0,83.0,6.5,15.0,0.0117856,199.29801878162,25.0,153.26041461008,,0,,0.15,0.1,-0.45,,,,5.0,7.0,2.0,2.0,,1.0,1.0,4.0,2.0,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,
14109786,away,Gaziantep FK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188.0,911,M,851909,EUR,945388800,D,23,23,False,43.0,36.0,5.0,2.0,0.0,29.0,33.0,7.0,10.0,2.0,4.0,,,,,,90.0,57.0,6.3,9.0,0.00182654,31.128684476361,6.0,13.73749243461,,0,,0.02,0.03,-0.4,,,,2.0,6.0,,1.0,,,3.0,3.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,
14109786,away,Gaziantep FK,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,5,5,False,59.0,56.0,3.0,1.0,0.0,27.0,28.0,29.0,31.0,2.0,,,,,,,85.0,65.0,6.9,4.0,0.0151129,193.71799294169,21.0,85.718141574294,,0,,0.26,0.07,-0.29,,,,3.0,1.0,1.0,,,1.0,,,,,1.0,1.0,18.51480522864,20.189337383877,1.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,
14109786,away,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175.0,703,M,797602,EUR,872812800,M,18,18,False,39.0,34.0,6.0,4.0,0.0,15.0,16.0,19.0,23.0,,5.0,,,,,,84.0,65.0,7.0,13.0,0.0769028,157.44749268861,19.0,78.974209128287,,1,,0.2,0.14,-0.19,,,,3.0,5.0,2.0,,,,,2.0,1.0,,3.0,1.0,12.706825732028,44.951990582136,3.0,2.0,,5.0,,,1.0,0.0204,-0.1,,,,,,2.0,,1.0,,,,
14109786,away,Gaziantep FK,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178.0,97,M,828872,EUR,824601600,M,6,6,False,31.0,30.0,2.0,1.0,0.0,20.0,20.0,10.0,11.0,,5.0,,,,,,53.0,42.0,6.4,4.0,0.00669591,90.50642828404,11.0,-47.873151540671,,0,,-0.08,-0.19,-0.14,,,,7.0,5.0,3.0,2.0,1.0,,,4.0,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,
14109786,away,Gaziantep FK,Karamba Gassama,karamba-gassama,K. Gassama,M,17,173.0,80,M,1528256,EUR,1104624000,M,17,17,False,38.0,30.0,4.0,1.0,0.0,13.0,15.0,17.0,23.0,1.0,3.0,,,,,,84.0,53.0,6.2,16.0,0.0194009,141.13763542665,18.0,67.770226194501,,2,,-0.09,0.29,-0.15,,Karamba Gassama,,3.0,1.0,,1.0,,,,1.0,1.0,,,2.0,18.41794364482,30.044833355264,2.0,,,3.0,,,1.0,0.0962,-0.23,,,,1.0,1.0,3.0,,,,,,
14109786,away,Gaziantep FK,Drissa Camara,drissa-camara,D. Camara,M,3,179.0,601,M,958167,EUR,1013990400,M,3,3,False,27.0,22.0,,,0.0,11.0,11.0,11.0,16.0,,2.0,,,,,,90.0,50.0,6.3,16.0,0.0591218,156.50284519036,15.0,52.202470633054,,2,,-0.16,0.2,-0.12,,,,5.0,4.0,,4.0,1.0,,1.0,,,,3.0,2.0,13.302990810799,25.23856902125,2.0,1.0,,2.0,1.0,,,0.0469,-0.05,1.0,,0.0072,1.0,1.0,6.0,,1.0,,,,
14109786,away,Gaziantep FK,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,M,77,77,False,51.0,37.0,8.0,4.0,0.0,16.0,18.0,21.0,33.0,2.0,3.0,,,,,,90.0,78.0,6.9,20.0,0.147788,117.7441509706,17.0,70.44670284489,,2,,0.19,0.16,-0.09,,,,2.0,4.0,1.0,,,,1.0,,,,2.0,1.0,17.790630160937,23.379685626629,1.0,2.0,,5.0,,2.0,,0.0808,-0.2,2.0,,0.0614,,,1.0,,2.0,,,,
14109786,away,Gaziantep FK,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188.0,4449,M,909318,EUR,896918400,F,9,9,False,12.0,11.0,1.0,1.0,0.0,,,11.0,12.0,,,,,,,,90.0,28.0,7.1,7.0,0.0107792,53.232570762602,9.0,2.3416426087907,,4,,-0.15,0.23,-0.01,,,,3.0,3.0,,3.0,2.0,1.0,,,,,,2.0,7.1205137212994,16.543799080656,2.0,2.0,,,1.0,1.0,1.0,0.5169,0.33,2.0,1.0,0.9729,,1.0,5.0,1.0,,,,,mohamedbayo27
14109786,away,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177.0,793,M,180511,EUR,647395200,F,44,44,False,51.0,46.0,7.0,5.0,1.0,22.0,22.0,24.0,29.0,,4.0,,,,,,84.0,64.0,7.8,9.0,0.732147,155.71815542429,20.0,59.172329618126,,2,,0.51,0.23,-0.05,,,,4.0,5.0,1.0,,,,,2.0,,,3.0,,14.205209345871,26.545118350557,2.0,3.0,True,2.0,1.0,,1.0,0.3142,-0.42,,,,2.0,1.0,,,,,1.0,,
14109786,away,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,M,10,10,True,18.0,16.0,2.0,1.0,0.0,11.0,11.0,5.0,7.0,,4.0,,,,,,37.0,28.0,6.8,4.0,0.0199367,44.480828907421,7.0,16.934022702844,,0,,0.1,0.02,-0.06,,,,,4.0,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,
14109786,away,Gaziantep FK,Victor Ntino-Emo Gidado,victor-ntino-emo-gidado,V. N. Gidado,M,8,,93,M,1632791,EUR,1089763200,M,8,8,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,12.0,8.0,6.6,1.0,0.00247363,17.221208319976,1.0,16.17715568947,,0,,0.02,0.02,0.17,,,,1.0,1.0,,,,,,1.0,1.0,,,,16.17715568947,17.221208319976,1.0,,,,1.0,,,,,,,,,,,,,,,,
14109786,away,Gaziantep FK,Yusuf Kabadayi,yusuf-kabadayi,Y. Kabadayi,M,32,186.0,411,M,1130113,EUR,1075680000,F,32,32,True,5.0,3.0,,,0.0,,,3.0,5.0,,1.0,,,,,,12.0,9.0,6.4,4.0,0.00517624,,,,,1,,-0.01,,-0.01,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,0.0604,-0.18,,,,1.0,1.0,1.0,,,,,,
14109786,away,Gaziantep FK,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184.0,2440,M,841199,EUR,931219200,F,70,70,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,12.0,4.0,6.6,2.0,1.898e-05,40.60964335813,4.0,7.409473375858,,0,,0.01,-0.07,0.13,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14109786,away,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180.0,197,M,883355,EUR,962668800,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,11.0,4.0,6.4,2.0,0.00230818,21.881409768554,2.0,15.90625438219,,0,,-0.04,0.06,0.13,,,,2.0,,,1.0,,,,,,,,,10.087756036122,13.583901648643,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,
14109786,away,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196.0,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,away,Gaziantep FK,Luis Pérez,luis-perez,L. Pérez,D,2,173.0,259,M,843180,EUR,791856000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,away,Gaziantep FK,Muhammet Akmelek,muhammet-akmelek,M. Akmelek,F,85,185.0,7,M,2405904,EUR,1244246400,M,85,85,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Muhammet Akmelek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109786,away,Gaziantep FK,Ali Osman Kalın,kaln-ali-osman,A. O. Kalın,F,26,,15,M,2161813,EUR,1206230400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
