match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded
10389987,FT,0.0,7.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
10389987,,,,,85,,,6,,,substitution,121271443.0,False,True,regular,,,,,
10389987,,0.0,7.0,,84,,,7,,,goal,165660207.0,,False,regular,140992.0,Valère Germain,,,
10389987,,,,,80,,,11,,,substitution,121271384.0,False,False,regular,,,,,
10389987,,,,,71,,,20,,,card,120432824.0,,False,yellow,976001.0,Leo Leroy,Leo Leroy,Foul,False
10389987,,,,,68,,,23,,,substitution,121271246.0,False,False,regular,,,,,
10389987,,,,,68,,,23,,,substitution,121271245.0,False,False,regular,,,,,
10389987,,,,,68,,,23,,,substitution,121271244.0,False,True,regular,,,,,
10389987,,0.0,6.0,,64,,,27,,,goal,165659974.0,,False,regular,140992.0,Valère Germain,,,
10389987,,,,,62,,,29,,,card,120432788.0,,False,yellow,848458.0,Arnaud Nordin,Arnaud Nordin,Foul,False
10389987,,,,,55,,,36,,,substitution,121271179.0,False,False,regular,,,,,
10389987,,,,,54,,,37,,,substitution,121271178.0,True,False,injury,,,,,
10389987,,,,,50,,,41,,,card,120432749.0,,True,red,801306.0,Pierre Lees Melou,Pierre Lees Melou,Foul,False
10389987,,,,,46,,,45,,,substitution,121271144.0,False,True,regular,,,,,
10389987,,,,,46,,,45,,,substitution,121271117.0,False,True,regular,,,,,
10389987,,,,,46,,,45,,,substitution,121271116.0,False,True,regular,,,,,
10389987,HT,0.0,5.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
10389987,,0.0,5.0,,31,,,15,,,goal,165659529.0,,False,regular,979315.0,Elye Wahi,,,
10389987,,0.0,4.0,,25,,,21,,,goal,165659493.0,,False,regular,886286.0,Nicolas Cozza,,,
10389987,,0.0,3.0,,11,,,35,,,goal,165659359.0,,False,regular,51640.0,Wahbi Khazri,,,
10389987,,0.0,2.0,,10,,,36,,,goal,165659344.0,,False,regular,979315.0,Elye Wahi,,,
10389987,,0.0,1.0,,6,,,40,,,goal,165659307.0,,False,regular,801287.0,Faitout Maouassa,,,
