match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_clearanceOffLine,stat_hitWoodwork
12451011,home,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,36.0,32.0,8.0,5.0,0.0,31.0,32.0,1.0,4.0,9.0,1.0,1.0,2.0,90.0,45.0,7.2,4.0,0.00021967,0,0.1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,D,29,29,False,73.0,64.0,4.0,2.0,0.0,40.0,43.0,24.0,30.0,3.0,,,,90.0,88.0,7.1,14.0,0.0159391,0,,Ismael Doukoure,,1.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188,720,M,,983066,EUR,1024790400,D,2,2,False,86.0,84.0,2.0,2.0,0.0,58.0,58.0,26.0,28.0,4.0,,,,90.0,101.0,7.6,3.0,0.00805239,0,,,,3.0,4.0,6.0,,,7.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194,21849,M,,1154657,EUR,1125273600,D,23,23,False,90.0,86.0,7.0,5.0,0.0,48.0,49.0,38.0,41.0,5.0,,,,90.0,100.0,7.3,4.0,0.0191563,0,,Mamadou Sarr,,,2.0,1.0,,,5.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,diegzyyy,1142233,EUR,1091750400,M,7,7,False,32.0,26.0,,,1.0,7.0,7.0,22.0,32.0,2.0,,,,83.0,59.0,7.8,14.0,0.49242,2,,Diego,Moreira,1.0,8.0,7.0,3.0,1.0,1.0,3.0,1.0,,,,,2.0,7.0,3.0,7.0,5.0,1.0,2.0,0.0465,2.0,,,,,,,,,,,,
12451011,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,,1128532,EUR,1073088000,M,19,19,False,47.0,42.0,3.0,2.0,0.0,18.0,20.0,26.0,33.0,7.0,,,,90.0,71.0,7.2,15.0,0.360342,3,,Habib,Diarra,,8.0,3.0,,1.0,1.0,2.0,,,2.0,3.0,3.0,1.0,6.0,2.0,3.0,,,2.0,0.2117,3.0,True,1.0,,,,,,,,,,
12451011,home,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,59.0,55.0,2.0,1.0,0.0,24.0,24.0,31.0,35.0,10.0,,,,90.0,69.0,7.8,4.0,0.18609,3,,Andrey Santos,,2.0,3.0,8.0,1.0,,,,4.0,4.0,,2.0,1.0,1.0,,,,,1.0,1.0,0.0945,2.0,,2.0,,,,,,,,,,
12451011,home,RC Strasbourg,Valentín Barco,valentin-barco,V. Barco,M,32,172,11515,M,colo.barco,1127057,EUR,1090540800,M,32,32,False,44.0,37.0,3.0,2.0,0.0,19.0,19.0,19.0,31.0,4.0,,,,75.0,66.0,6.9,16.0,0.0342832,1,,Valentín Barco,,1.0,3.0,6.0,,2.0,,,2.0,,1.0,3.0,,,6.0,1.0,1.0,,,1.0,0.0418,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,,1130942,EUR,1060214400,F,6,6,False,43.0,34.0,3.0,1.0,0.0,12.0,15.0,22.0,28.0,5.0,,,,90.0,65.0,7.4,18.0,0.253374,5,,,,1.0,7.0,6.0,1.0,3.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,3.0,2.0,1.0,,0.4409,3.0,,2.0,1.0,3.0,0.4516,,,,,,,
12451011,home,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,,962068,EUR,1021507200,F,15,15,False,41.0,37.0,,,0.0,12.0,12.0,27.0,35.0,1.0,,,,84.0,58.0,8.2,11.0,0.201071,3,,Sebastian Nanasi,,1.0,,3.0,,,,,2.0,1.0,3.0,,,,6.0,2.0,,,,1.0,0.951,6.0,,,1.0,2.0,0.5655,1.0,,,,,,
12451011,home,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,,1048333,EUR,1044230400,F,10,10,False,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,3.0,,,,88.0,22.0,7.1,5.0,0.0151922,4,,,,,4.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,1.0,,,1.0,1.2426,1.0,,2.0,1.0,1.0,0.9923,1.0,1.0,2.0,,,,
12451011,home,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,,1002033,EUR,1034812800,D,22,22,True,6.0,4.0,,,0.0,2.0,3.0,2.0,4.0,1.0,,,,15.0,12.0,7.0,3.0,0.00284551,1,,,,3.0,1.0,6.0,1.0,,1.0,,1.0,,,,,,1.0,,2.0,2.0,,1.0,0.0219,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,,186017,EUR,798336000,D,77,77,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,12.0,5.0,6.6,1.0,4.75e-06,0,,,,,2.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180,1131,M,,1930811,EUR,1129939200,M,42,42,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,11.0,1.0,6.5,,8.6e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,True,3.0,2.0,1.0,1.0,0.0,2.0,2.0,,1.0,,,,,2.0,6.0,,1.0,3.053e-05,0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,,1170197,EUR,1040774400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,Abakar Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193,841,M,,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,Pape Diong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174,1482,M,,1407484,EUR,1153180800,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451011,home,RC Strasbourg,Rayane Messi Tanfouri,rayane-messi-tanfouri,R. M. Tanfouri,F,80,175,1115,M,,1606632,EUR,1179878400,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451011,away,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,,123207,EUR,672624000,G,40,40,False,37.0,22.0,25.0,11.0,0.0,14.0,22.0,8.0,15.0,10.0,1.0,3.0,3.0,90.0,48.0,6.9,15.0,0.0026704,0,0.0093000000000001,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,
12451011,away,Montpellier,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,,1131541,EUR,992995200,D,2,2,False,29.0,24.0,,,0.0,15.0,18.0,9.0,11.0,1.0,,,,75.0,37.0,5.4,7.0,0.00279788,0,,,,,2.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
12451011,away,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,,940918,EUR,1011484800,D,27,27,False,24.0,24.0,,,0.0,21.0,21.0,3.0,3.0,2.0,,,,62.0,34.0,7.0,3.0,0.00085679,0,,,,,2.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,4.0,,,,,
12451011,away,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,,904759,EUR,924048000,D,5,5,False,23.0,19.0,3.0,1.0,0.0,15.0,16.0,4.0,7.0,2.0,,,,45.0,27.0,6.5,4.0,0.0034927,0,,,,,3.0,3.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,
