match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wasFouled,stat_wonContest,stat_outfielderBlock,stat_penaltyConceded,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyWon,stat_goalAssist,stat_goals,stat_totalOffside
10406826,home,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,143,M,848680,EUR,878428800,F,9,9,False,8.0,6.0,,,2.0,2.0,4.0,6.0,,,,,,,71.0,21.0,6.6,6.0,2,,,,,,,5.0,1.0,2.0,1.0,,1.0,1.0,1.0,5.0,2.0,2.0,1.0,,2.0,,,3.0,,1.0,,1.0,,1.0,,,,,,
10406826,home,KV Mechelen,Thibault Peyre,thibault-peyre,T. Peyre,D,23,182,18,M,252141,EUR,718070400,D,23,23,True,46.0,38.0,5.0,1.0,17.0,18.0,21.0,28.0,,4.0,,,,,45.0,52.0,7.2,8.0,0,,,,,,,1.0,,,,,,,2.0,6.0,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
10406826,home,KV Mechelen,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,274,M,780206,EUR,853545600,F,22,22,True,15.0,13.0,,,2.0,2.0,11.0,14.0,,1.0,,,,,29.0,18.0,6.6,4.0,0,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10406826,home,KV Mechelen,Boli Bolingoli,boli-bolingoli,B. Bolingoli,D,5,180,130,M,333301,EUR,804556800,D,21,21,True,12.0,9.0,1.0,,2.0,4.0,7.0,8.0,,3.0,,,,,19.0,18.0,6.6,5.0,0,,,,,,,1.0,,,,,1.0,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,
10406826,home,KV Mechelen,Gustav Engvall,gustav-engvall,G. Engvall,F,23,184,81,M,279521,EUR,830736000,F,20,20,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,19.0,4.0,6.6,,0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10406826,home,KV Mechelen,Samuel Oum Gouet,samuel-oum-gouet,S. O. Gouet,M,,185,123,M,898405,EUR,882057600,M,17,17,True,9.0,8.0,,,5.0,5.0,3.0,6.0,,2.0,,,,,11.0,11.0,6.5,3.0,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406826,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,93,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406826,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,67,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,30.0,17.0,17.0,4.0,14.0,14.0,3.0,16.0,2.0,16.0,,3.0,,,90.0,47.0,7.5,13.0,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,3.0,2.0,,,,
10406826,away,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,91,M,30420,EUR,596678400,D,2,2,False,17.0,13.0,,,8.0,10.0,5.0,7.0,3.0,2.0,,,,,73.0,35.0,7.1,9.0,0,,,,,,,1.0,1.0,1.0,,2.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,
10406826,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1451,M,44575,EUR,604800000,D,23,23,False,37.0,27.0,11.0,2.0,23.0,25.0,4.0,12.0,8.0,1.0,,,,,90.0,49.0,7.0,10.0,2,,,,,,1.0,2.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,True,,,,,1.0,,
10406826,away,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,False,51.0,37.0,6.0,2.0,36.0,43.0,1.0,8.0,4.0,6.0,,,,,90.0,67.0,7.6,16.0,0,,,pachowilliam,,,,2.0,1.0,1.0,,2.0,1.0,,3.0,7.0,3.0,,,1.0,,4.0,,,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Sam Vines,sam-vines,S. Vines,D,3,178,116,M,894157,EUR,928108800,D,21,21,False,33.0,26.0,3.0,1.0,18.0,21.0,8.0,12.0,3.0,1.0,,,,,90.0,55.0,6.7,12.0,0,,,,,,2.0,5.0,2.0,1.0,,2.0,,1.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,922,M,943114,EUR,963878400,M,8,8,False,46.0,39.0,1.0,1.0,22.0,24.0,18.0,24.0,1.0,9.0,,,,,90.0,68.0,7.3,10.0,0,,,,2.0,1.0,,5.0,3.0,4.0,,5.0,1.0,1.0,2.0,9.0,2.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Radja Nainggolan,radja-nainggolan,R. Nainggolan,M,44,176,2657,M,44001,EUR,578620800,M,4,4,False,17.0,12.0,3.0,3.0,6.0,8.0,7.0,12.0,1.0,2.0,,,,,80.0,24.0,7.0,8.0,1,Radja,Nainggolan,,3.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
10406826,away,Royal Antwerp FC,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180,176,M,190401,EUR,808272000,M,16,16,False,21.0,14.0,4.0,3.0,8.0,11.0,6.0,11.0,3.0,3.0,,,,,90.0,34.0,6.7,10.0,1,,,,1.0,,1.0,3.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Koji Miyoshi,koji-miyoshi,K. Miyoshi,M,23,167,663,M,358984,EUR,859334400,F,19,19,False,18.0,7.0,,,2.0,3.0,6.0,17.0,,3.0,,,,,65.0,28.0,6.6,14.0,0,,,,2.0,1.0,1.0,5.0,2.0,,,3.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Michael Frey,michael-frey,M. Frey,F,99,189,393,M,134248,EUR,774576000,F,99,99,False,17.0,10.0,,,4.0,7.0,6.0,10.0,,2.0,,,,,66.0,28.0,8.0,11.0,5,,,,,,4.0,8.0,,2.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,2.0,,,2.0,2.0,,,,,,,2.0,1.0
10406826,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4176,M,923969,EUR,989452800,F,10,10,False,15.0,9.0,1.0,,5.0,8.0,4.0,7.0,,4.0,,,,,80.0,26.0,6.4,12.0,0,,,,,,,4.0,,2.0,,,2.0,,,5.0,1.0,1.0,,3.0,1.0,,,3.0,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Manuel Benson,manuel-benson,M. Benson,M,14,166,3203,M,552632,EUR,859507200,F,14,14,True,5.0,3.0,1.0,,,2.0,3.0,3.0,,2.0,,,,,25.0,12.0,6.4,7.0,0,,,,,,1.0,3.0,,2.0,,,2.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1446,M,339901,EUR,771552000,F,18,18,True,8.0,6.0,,,2.0,3.0,4.0,5.0,,1.0,,,,,24.0,15.0,6.6,7.0,1,,,,,,3.0,6.0,,1.0,,,4.0,,,1.0,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,
10406826,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,223,M,889387,EUR,927158400,D,34,34,True,10.0,7.0,3.0,1.0,4.0,6.0,3.0,4.0,1.0,3.0,,,,,17.0,19.0,6.7,4.0,0,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190,97,M,811562,EUR,804297600,D,61,61,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,2.0,,,,,10.0,5.0,6.4,2.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Birger Verstraete,birger-verstraete,B. Verstraete,M,4,171,121,M,192268,EUR,766454400,M,6,6,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,10.0,2.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,162,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406826,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,167,M,997118,EUR,1023408000,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
