match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_wonContest,captain,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed
12436534,home,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178.0,23077,M,173827,EUR,537321600,F,9,9,False,7.0,3.0,,,0.0,1.0,2.0,2.0,5.0,,,,,80.0,15.0,7.5,5.0,0.00176833,3,,,3.0,1.0,7.0,4.0,1.0,,,,,,1.0,,,1.0,3.0,2.0,2.0,1.0,,1.0,0.449,0.5824,Vardy7,,2.0,True,,,,,,,,
12436534,home,Leicester City,Ricardo Pereira,,,ricardo-pereira,R. Pereira,D,21,175.0,985,M,221200,EUR,749865600,D,21,21,True,21.0,19.0,1.0,1.0,0.0,14.0,15.0,5.0,6.0,2.0,,,,26.0,31.0,7.0,2.0,0.00292558,0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
12436534,home,Leicester City,Jeremy Monga,Jeremy Monga,,jeremy-monga,J. Monga,F,28,173.0,1726,M,1861707,EUR,1247184000,M,93,93,True,7.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,,,,26.0,17.0,6.7,6.0,0.00579671,1,,1.0,,,1.0,4.0,,,1.0,,,,,,3.0,3.0,,1.0,,,,,0.0234,,,1.0,,,,,,,,,,
12436534,home,Leicester City,Jake Evans,Jake Evans,,jake-evans,J. Evans,F,15,,179,M,1899501,EUR,1212537600,F,91,91,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,10.0,4.0,6.6,2.0,0.0005359,0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436534,home,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185.0,15501,M,865057,EUR,907891200,F,20,20,True,,,,,0.0,,,,,,,,,10.0,1.0,6.5,,,0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,patsondaka,,,,,,,,,,,
12436534,home,Leicester City,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175.0,1315,M,859901,EUR,969062400,M,22,22,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,8.0,1.0,6.5,,2.58e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,home,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193.0,286,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,home,Leicester City,Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,191.0,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,home,Leicester City,Victor Kristiansen,,,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,1092409,EUR,1039996800,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,home,Leicester City,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174.0,18092,M,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,facubuonanotte_,,,,,,,,,,,
12436534,away,Ipswich Town,Alex Palmer,,,alex-palmer,A. Palmer,G,1,190.0,227,M,796143,EUR,839635200,G,31,31,False,23.0,22.0,2.0,1.0,0.0,21.0,21.0,1.0,2.0,9.0,,,1.0,90.0,32.0,6.3,1.0,0.00014303,0,-1.1536,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
12436534,away,Ipswich Town,Axel Tuanzebe,,,axel-tuanzebe,A. Tuanzebe,D,6,185.0,6307,M,817979,EUR,879465600,D,40,40,False,43.0,37.0,1.0,,0.0,21.0,24.0,16.0,19.0,4.0,,,,90.0,59.0,6.5,8.0,0.0198583,0,,,,,4.0,2.0,,1.0,2.0,2.0,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
12436534,away,Ipswich Town,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188.0,660,M,856719,EUR,920505600,D,26,26,False,63.0,54.0,5.0,1.0,0.0,40.0,41.0,14.0,23.0,2.0,,,,90.0,77.0,6.8,10.0,0.00414496,2,,1.0,1.0,6.0,3.0,9.0,3.0,1.0,,,,1.0,,,,3.0,1.0,,,,,,0.1087,,,2.0,,,,,,,,,,
12436534,away,Ipswich Town,Jacob Greaves,,,jacob-greaves,J. Greaves,D,24,193.0,527,M,990821,EUR,968716800,D,24,24,False,77.0,68.0,3.0,2.0,0.0,45.0,46.0,23.0,31.0,2.0,,,,90.0,88.0,7.1,9.0,0.00645435,0,,,,9.0,3.0,10.0,6.0,,1.0,1.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
12436534,away,Ipswich Town,Leif Davis,,,leif-davis,L. Davis,D,3,182.0,985,M,963493,EUR,946598400,D,3,3,False,33.0,26.0,,,0.0,7.0,10.0,22.0,27.0,,,,,90.0,56.0,7.2,14.0,0.439979,2,,4.0,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,4.0,,,,1.0,,1.0,1.0,1.0,,1.0,,0.091,,,1.0,,,,,,3.0,1.0,,,
12436534,away,Ipswich Town,Sam Morsy,,,sam-morsy,S. Morsy,M,40,175.0,1814,M,108515,EUR,684460800,M,5,5,False,58.0,50.0,7.0,3.0,0.0,27.0,28.0,25.0,32.0,6.0,,,,88.0,72.0,7.4,12.0,0.287387,1,,2.0,,,3.0,3.0,1.0,,1.0,1.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,0.014,,,,1.0,True,,,,2.0,,1.0,,
12436534,away,Ipswich Town,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188.0,1162,M,857671,EUR,934243200,M,12,12,False,34.0,28.0,3.0,2.0,0.0,15.0,15.0,14.0,20.0,3.0,,,,71.0,45.0,6.8,8.0,0.0794192,2,,1.0,,1.0,3.0,3.0,,,,,1.0,,,,,,1.0,4.0,1.0,,,,0.1708,,,1.0,2.0,,,,,1.0,,,,
12436534,away,Ipswich Town,Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,174.0,3680,M,1090963,EUR,1067385600,M,20,20,False,25.0,23.0,1.0,,0.0,11.0,11.0,13.0,18.0,7.0,,,,90.0,63.0,7.4,16.0,0.218852,3,,4.0,,,7.0,11.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,4.0,6.0,,9.0,2.0,,,,0.2741,,,1.0,4.0,,,,,1.0,1.0,,,
12436534,away,Ipswich Town,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173.0,12907,M,973556,EUR,1074816000,M,9,9,False,14.0,10.0,1.0,,0.0,3.0,3.0,7.0,13.0,1.0,,,,71.0,39.0,6.7,16.0,0.0175982,4,,2.0,,,7.0,4.0,,,,,2.0,,2.0,,2.0,1.0,,8.0,2.0,1.0,,,0.2079,0.0249,julioenciso.33,1.0,3.0,,,,,,,,,
12436534,away,Ipswich Town,Jack Clarke,,,jack-clarke,J. Clarke,M,47,181.0,1601,M,921005,EUR,974937600,M,47,47,False,22.0,17.0,,,0.0,6.0,9.0,11.0,13.0,3.0,,,,71.0,40.0,6.2,12.0,0.046536,1,,,1.0,,5.0,6.0,,,3.0,2.0,2.0,,1.0,,3.0,2.0,,4.0,,,,,0.0987,,,1.0,1.0,,,,,,,,1.0,
12436534,away,Ipswich Town,George Hirst,,,george-hirst,G. Hirst,F,9,191.0,464,M,839712,EUR,919036800,F,27,27,False,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,71.0,7.0,6.3,2.0,0.00041745,2,,,2.0,,3.0,,,,,,,,1.0,,,,,,1.0,1.0,,,0.2372,0.3178,,,,,,,,,1.0,,,1.0
12436534,away,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185.0,323,M,856669,EUR,898560000,M,14,14,True,14.0,12.0,2.0,2.0,0.0,4.0,4.0,8.0,10.0,2.0,,,,19.0,15.0,6.4,2.0,0.00458337,0,,,1.0,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12436534,away,Ipswich Town,Conor Chaplin,,,conor-chaplin,C. Chaplin,M,36,170.0,452,M,784625,EUR,856051200,F,10,10,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,,,,,19.0,17.0,6.6,2.0,0.00273218,2,,,,,1.0,2.0,,,2.0,,,,1.0,,1.0,,,,,,,,0.1031,,,2.0,,,,,,,,,,
12436534,away,Ipswich Town,Nathan Broadhead,,,nathan-broadhead,N. Broadhead,M,33,178.0,415,M,911710,EUR,891734400,F,33,33,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,,,,,19.0,13.0,6.7,2.0,0.00387678,1,,,,,2.0,1.0,,,1.0,1.0,,,2.0,,,,,,1.0,,,,0.1003,,,,,,,,,,,,,
12436534,away,Ipswich Town,Liam Delap,,,liam-delap,L. Delap,F,9,186.0,24878,M,997087,EUR,1044662400,F,19,19,True,,,,,0.0,,,,,,,,,19.0,1.0,6.5,,,0,,,,,2.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,
12436534,away,Ipswich Town,Massimo Luongo,,,massimo-luongo,M. Luongo,M,21,174.0,256,M,204300,EUR,717379200,M,25,25,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,,,2.0,4.0,,1.0,5.522e-05,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,away,Ipswich Town,Christian Walton,,,christian-walton,C. Walton,G,28,196.0,230,M,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,away,Ipswich Town,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183.0,614,M,754698,EUR,884822400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,away,Ipswich Town,Luke Woolfenden,,,luke-woolfenden,L. Woolfenden,D,26,193.0,197,M,893478,EUR,908928000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436534,away,Ipswich Town,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182.0,616,M,914412,EUR,948672000,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
