match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialWon,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot
10385539,home,Fulham,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189,24281,M,192144,EUR,779673600,F,9,9,False,21.0,14.0,,,8.0,10.0,6.0,11.0,,4.0,,,,,,89.0,44.0,6.1,17.0,1.2761,1.4853,0.219581,8,,,7.0,11.0,7.0,4.0,1.0,,1.0,1.0,6.0,,AleksMitrović,6.0,,,,,4.0,,,2.0,1.0,5.0,1.0,,,,,,,4.0,,
10385539,home,Fulham,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,781,M,227900,EUR,798249600,D,27,27,True,9.0,7.0,1.0,,2.0,2.0,8.0,10.0,,3.0,,,,,,13.0,15.0,7.5,2.0,0.0,0.0,0.382595,0,,3.0,1.0,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,1.0,,2.0,3.0,,,,,,,1.0,1.0,,,,,
10385539,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,13.0,10.0,5.0,4.0,3.0,3.0,7.0,11.0,,2.0,,,,,,13.0,16.0,7.1,4.0,0.0,0.0,0.0310205,0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
10385539,home,Fulham,Shane Duffy,shane-duffy,S. Duffy,D,4,193,483,M,55570,EUR,694224000,D,5,5,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,1.0,3.0,,,0.0,0.0,1.79e-06,0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10385539,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,home,Fulham,Tyrese Francois,tyrese-francois,T. Francois,M,35,167,88,M,941757,EUR,963705600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,home,Fulham,Luke Harris,luke-harris,L. Harris,M,28,177,240,M,1134729,EUR,1112486400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,home,Fulham,Nathaniel Chalobah,nathaniel-chalobah,N. Chalobah,M,14,185,168,M,98450,EUR,787190400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,home,Fulham,Terry Ablade,terry-ablade,T. Ablade,F,,181,69,M,1006144,EUR,1002844800,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,away,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,1,1,False,63.0,40.0,35.0,12.0,30.0,35.0,10.0,28.0,1.0,8.0,3.0,6.0,1.0,1.0,1.0,90.0,77.0,7.1,24.0,0.0,0.0,0.0048081,0,-0.0821,,,,1.0,,,,,,,,d_raya1,1.0,,,,,,,,,,,,,,,,,,,2.0,
10385539,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,842,M,966869,EUR,1023667200,D,2,2,False,15.0,14.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,,,,,,59.0,23.0,6.3,2.0,0.0,0.0,0.00156244,0,,1.0,,1.0,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,
10385539,away,Brentford,Pontus Jansson,pontus-jansson,P. Jansson,D,18,194,318,M,55123,EUR,666403200,D,18,18,False,57.0,46.0,7.0,2.0,39.0,41.0,7.0,16.0,2.0,5.0,,,,,,90.0,63.0,6.6,11.0,0.0,0.0,0.00160398,0,,,1.0,2.0,2.0,,3.0,1.0,,,,1.0,,2.0,True,,,,,,,,,,,,,,,,,,,
10385539,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,False,72.0,54.0,16.0,8.0,41.0,49.0,13.0,23.0,1.0,10.0,,,,,,90.0,84.0,6.8,20.0,0.0846,0.0,0.0505304,2,,,4.0,5.0,9.0,,1.0,1.0,1.0,,1.0,1.0,,7.0,,,,,,,,2.0,,,,1.0,,,,,,,,
10385539,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,599128,EUR,868320000,D,3,3,False,30.0,21.0,3.0,1.0,10.0,14.0,12.0,18.0,1.0,6.0,,,,,,90.0,65.0,6.4,20.0,0.0836,0.0,0.0218904,1,,2.0,1.0,4.0,9.0,2.0,1.0,,2.0,1.0,3.0,,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,3.0,,,,,,,,
10385539,away,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,856260,EUR,909100800,M,10,10,False,29.0,27.0,,,17.0,17.0,10.0,13.0,,2.0,,,,,,74.0,35.0,6.5,5.0,0.0,0.0,0.0263313,0,,1.0,1.0,3.0,4.0,,,,1.0,,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,
10385539,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,40.0,31.0,7.0,4.0,21.0,23.0,10.0,19.0,,10.0,,,,,,90.0,59.0,7.2,16.0,0.1642,0.3754,0.262643,2,,2.0,,6.0,4.0,1.0,,2.0,2.0,1.0,1.0,3.0,,1.0,,,3.0,1.0,,,,,,2.0,1.0,,,,,,,,,1.0
10385539,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,22.0,18.0,5.0,4.0,7.0,8.0,12.0,15.0,,2.0,,,,,,60.0,34.0,7.0,10.0,0.0,0.0,0.0650165,0,,1.0,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,
10385539,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,23.0,14.0,4.0,2.0,5.0,5.0,11.0,22.0,1.0,3.0,,,,,,90.0,40.0,7.6,14.0,0.1519,0.097,0.341837,3,,4.0,2.0,3.0,3.0,,,,1.0,1.0,2.0,,bryan_m19,,,1.0,2.0,2.0,,3.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,
10385539,away,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,290927,EUR,826934400,F,17,17,False,17.0,14.0,,,2.0,2.0,12.0,15.0,,2.0,,,,,,90.0,35.0,7.7,7.0,1.0256,0.8067,0.011695,2,,,6.0,8.0,12.0,1.0,,1.0,1.0,1.0,2.0,1.0,ivantoney,7.0,,,2.0,2.0,5.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,
10385539,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,17.0,13.0,,,1.0,3.0,12.0,14.0,1.0,1.0,,,,,,83.0,28.0,6.8,10.0,0.1024,0.241,0.0260863,1,,,2.0,3.0,2.0,1.0,,,,,4.0,,yowissa,1.0,,,,,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,,
10385539,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,9.0,4.0,,,2.0,2.0,2.0,7.0,,2.0,,,,,,31.0,14.0,6.6,6.0,0.1015,0.0,0.0008346,1,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,
10385539,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,True,16.0,14.0,3.0,2.0,12.0,12.0,2.0,4.0,,4.0,,,,,,30.0,20.0,6.4,3.0,0.0,0.0,0.00081992,0,,,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,away,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,,,,,16.0,12.0,6.7,1.0,0.0837,0.0,0.00838251,1,,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,
10385539,away,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,2.0,,1.0,,,,,2.0,,1.0,,,,,,12.0,3.0,6.4,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,away,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,away,Brentford,Mads Bech Sørensen,mads-bech-sorensen,M. B. Sørensen,D,22,189,287,M,1006409,EUR,915667200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads,Roerslev,,,
10385539,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385539,away,Brentford,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,814,M,930775,EUR,944611200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
