match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_ownGoals
11352394,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,28.0,24.0,10.0,6.0,22.0,23.0,2.0,5.0,1.0,1.0,2.0,7.0,2.0,2.0,2.0,1.0,90.0,37.0,7.5,4.0,0.00071415,0,0.6985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352394,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,False,32.0,22.0,4.0,1.0,8.0,13.0,15.0,21.0,,3.0,3.0,4.0,,,,,90.0,62.0,7.3,16.0,0.0906809,0,,Mads,Roerslev,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352394,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,False,38.0,32.0,4.0,3.0,24.0,29.0,8.0,9.0,3.0,4.0,7.0,6.0,,,,,90.0,50.0,7.3,6.0,0.00330193,0,,,,,,2.0,,,,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11352394,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,48.0,43.0,5.0,3.0,35.0,36.0,8.0,12.0,2.0,3.0,3.0,4.0,,,,,90.0,59.0,7.2,7.0,0.00501635,0,,,,,,3.0,,2.0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
11352394,home,Brentford,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,D,12,12,False,39.0,26.0,7.0,2.0,9.0,13.0,19.0,35.0,2.0,8.0,3.0,4.0,,,,,90.0,76.0,8.0,23.0,0.140551,1,,,,9.0,2.0,4.0,1.0,,2.0,1.0,1.0,1.0,3.0,2.0,,3.0,2.0,2.0,,sergio_regui,1.0,1.0,0.0812,,,,,,,,,,
11352394,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,34.0,23.0,3.0,1.0,2.0,6.0,21.0,29.0,4.0,4.0,3.0,4.0,,,,,79.0,51.0,7.1,15.0,0.0135351,1,,,,1.0,,7.0,5.0,,,,,2.0,,,,,1.0,,1.0,,1.0,3.0,0.0443,,,,,,,,,,
11352394,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,46.0,32.0,9.0,2.0,17.0,20.0,15.0,26.0,1.0,6.0,3.0,6.0,,,,,90.0,61.0,7.0,14.0,0.0119234,1,,,,,,7.0,2.0,,2.0,2.0,,2.0,1.0,1.0,,1.0,3.0,2.0,2.0,,,,0.0435,1.0,0.2714,,,,,,,,
11352394,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,42.0,33.0,12.0,8.0,7.0,10.0,27.0,36.0,1.0,3.0,2.0,4.0,,,,,89.0,60.0,6.9,15.0,0.136846,1,,,,4.0,1.0,9.0,7.0,,1.0,,,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,0.0166,1.0,0.0152,True,,,,,,,
11352394,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,26.0,19.0,2.0,,3.0,3.0,16.0,25.0,1.0,8.0,2.0,4.0,,,,,89.0,50.0,7.5,20.0,0.237483,0,,,,2.0,,5.0,1.0,1.0,4.0,2.0,,,2.0,2.0,,1.0,1.0,3.0,,bryan_m19,,7.0,,,,,1.0,,,,,,
11352394,home,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,False,23.0,15.0,2.0,2.0,7.0,7.0,8.0,16.0,1.0,1.0,,1.0,,,,,79.0,31.0,6.2,12.0,0.0743657,1,,,,,,5.0,,1.0,1.0,,,,,,,1.0,2.0,,1.0,,1.0,2.0,0.4101,,,,,1.0,,,,,
