match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,confirmed,from
12421114,FT,2.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
12421114,,2.0,5.0,,90,7.0,,1,,,goal,189255604.0,False,regular,94300.0,Benito Raman,,,,
12421114,,2.0,4.0,,90,6.0,,1,,,goal,189255533.0,True,regular,899651.0,Ragnar Oratmangoen,,,,
12421114,,1.0,4.0,,90,4.0,,1,,,goal,189255304.0,False,regular,58917.0,Geoffry Hairemans,,,,
12421114,,1.0,3.0,,90,1.0,,1,,,goal,189255103.0,False,regular,1103488.0,Rafik Belghali,,,,
12421114,,,,,90,0.0,,1,,,injuryTime,,,,,,7.0,,,
12421114,,,,,88,,,3,,,substitution,123223859.0,False,regular,,,,False,,
12421114,,,,,84,,,7,,,varDecision,29024.0,True,goalNotAwarded,924664.0,David Hrnčár,,,False,
12421114,,1.0,2.0,,82,,,9,,,goal,189254683.0,True,ownGoal,826170.0,Daam Foulon,,,,owngoal
12421114,,,,,81,,,10,,,substitution,123223802.0,True,regular,,,,False,,
12421114,,,,,79,,,12,,,substitution,123223790.0,False,regular,,,,False,,
12421114,,,,,79,,,12,,,substitution,123223789.0,False,regular,,,,False,,
12421114,,,,,70,,,21,,,substitution,123223662.0,True,regular,,,,False,,
12421114,,,,,70,,,21,,,substitution,123223661.0,True,regular,,,,False,,
12421114,,,,,65,,,26,,,substitution,123223576.0,False,regular,,,,False,,
12421114,,,,,65,,,26,,,substitution,123223577.0,False,regular,,,,False,,
12421114,,,,,61,,,30,,,substitution,123223541.0,True,regular,,,,False,,
12421114,,,,,61,,,30,,,substitution,123223509.0,True,regular,,,,False,,
12421114,,0.0,2.0,,60,,,31,,,goal,189252153.0,False,regular,149796.0,Nikola Storm,,,,
12421114,,0.0,1.0,,53,,,38,,,goal,189251509.0,False,regular,281283.0,Patrick Pflücke,,,,
12421114,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
12421114,,,,,45,0.0,,1,,,injuryTime,,,,,,3.0,,,
