match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_shotValueNormalized,captain,stat_challengeLost,stat_interceptionWon,stat_totalOffside,stat_dispossessed,stat_errorLeadToAGoal,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceCreated,stat_clearanceOffLine,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_hitWoodwork
14572764,home,Ludogorets,Caio Vidal,Caio Vidal,,caio-vidal,Caio Vidal,M,11,174.0,463,M,1067629,EUR,973296000,F,11,11,False,27.0,22.0,2.0,2.0,0.0,9.0,11.0,13.0,16.0,,7.0,,,,,,90.0,52.0,7.3,16.0,0.0194814,,1,,-0.23,0.19,0.16,,5.0,,5.0,11.0,5.0,2.0,,5.0,4.0,,1.0,3.0,0.0932,1.0,,1.0,,-0.06,,1.0,,,1.0,,,1.0,,,,,,,,,
14572764,home,Ludogorets,Olivier Verdon,,,olivier-verdon,O. Verdon,D,24,190.0,1170,M,889680,EUR,812851200,D,24,24,True,74.0,63.0,10.0,3.0,0.0,49.0,53.0,14.0,21.0,5.0,6.0,,,,,,82.0,83.0,6.3,11.0,0.00520782,,0,,0.12,0.09,-0.25,,,,2.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,
14572764,home,Ludogorets,Bernard Tekpetey,,,bernard-tekpetey,B. Tekpetey,M,37,172.0,802,M,831399,EUR,873244800,F,37,37,True,10.0,7.0,,,0.0,1.0,1.0,6.0,9.0,1.0,,,,,,,45.0,24.0,6.9,7.0,0.344473,,3,,0.26,0.13,0.14,,1.0,,3.0,4.0,3.0,2.0,2.0,,,,2.0,2.0,0.0629,,,,,-0.3,,,,,,,2.0,,,1.0,,,,,,,
14572764,home,Ludogorets,Ivajlo Chochev,,,ivajlo-chochev,I. Chochev,M,18,187.0,311,M,94681,EUR,729993600,M,18,18,True,13.0,9.0,,,0.0,5.0,7.0,4.0,6.0,,2.0,,,,,,24.0,16.0,6.7,6.0,0.00296675,,0,,-0.17,0.06,-0.02,,,,1.0,3.0,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,
14572764,home,Ludogorets,Matheus Machado Ferreira,,,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600,F,10,10,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,24.0,6.0,6.4,3.0,0.00290957,,0,,0.0,-0.14,-0.01,,,,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572764,home,Ludogorets,Stanislav Ivanov,,,stanislav-ivanov,S. Ivanov,M,99,177.0,186,M,833643,EUR,924220800,F,99,99,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,2.0,,,,,,12.0,10.0,6.5,1.0,0.00119185,,0,,-0.01,0.06,0.13,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
14572764,home,Ludogorets,Hendrik Bonmann,,,hendrik-bonmann,H. Bonmann,G,39,192.0,101,M,254461,EUR,759196800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572764,home,Ludogorets,Damyan Hristov,Damyan Hristov,,damyan-hristov,D. Hristov,G,67,188.0,28,M,1091865,EUR,1036800000,G,67,67,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572764,home,Ludogorets,Simeon Shishkov,Simeon Shishkov,,simeon-shishkov,S. Shishkov,D,42,,33,M,1417073,EUR,1147910400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572764,home,Ludogorets,Ivan Yordanov,,,ivan-yordanov,I. Yordanov,M,82,170.0,82,M,987212,EUR,973555200,M,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572764,away,Real Betis,Álvaro Valles,,,alvaro-valles,Á. Valles,G,1,192.0,949,M,964983,EUR,869788800,G,1,1,False,26.0,18.0,9.0,2.0,0.0,16.0,18.0,2.0,8.0,2.0,10.0,,1.0,1.0,1.0,1.0,90.0,36.0,6.7,9.0,0.00402142,-0.0004,0,0.0874,0.15,-0.01,-0.05,0.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
14572764,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176.0,889,M,893062,EUR,827452800,D,24,24,False,25.0,20.0,8.0,3.0,0.0,15.0,15.0,5.0,10.0,1.0,,,,,,,56.0,41.0,6.7,10.0,0.278934,,0,,0.26,0.05,-0.08,,,,7.0,3.0,,,,3.0,2.0,,1.0,,,1.0,1.0,,,,True,3.0,1.0,,1.0,,2.0,,,,,1.0,,,,,
14572764,away,Real Betis,Natan,,,natan,Natan,D,4,188.0,3280,M,1015287,EUR,981417600,D,4,4,False,45.0,41.0,4.0,1.0,1.0,36.0,37.0,5.0,8.0,4.0,1.0,,,,,,90.0,54.0,7.5,5.0,0.00261791,,0,,0.11,0.13,0.34,,,,3.0,1.0,1.0,,,1.0,1.0,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,
14572764,away,Real Betis,Valentín Gómez,Valentín,Gómez,diego-gomez,V. Gómez,D,16,181.0,2170,M,1186010,EUR,1056585600,D,16,16,False,64.0,56.0,8.0,3.0,0.0,51.0,53.0,5.0,11.0,5.0,3.0,,,,,,90.0,76.0,7.1,9.0,0.00204887,,0,,0.04,0.16,0.25,,,,3.0,4.0,,,,,,,,,,,1.0,4.0,,,,,2.0,,,,2.0,,,,,,,,,,
14572764,away,Real Betis,Junior Firpo,,,junior-firpo,J. Firpo,D,23,184.0,2244,M,914835,EUR,840672000,D,23,23,False,24.0,22.0,1.0,1.0,0.0,13.0,15.0,9.0,9.0,,3.0,,,,,,56.0,43.0,6.1,10.0,0.00491279,,1,,-0.08,-0.1,-0.06,,1.0,,8.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.3582,1.0,,,1.0,-0.5,,2.0,,,1.0,,4.0,,,,,,,1.0,,,
14572764,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188.0,1047,M,1137814,EUR,998697600,M,6,6,False,42.0,39.0,3.0,2.0,0.0,26.0,27.0,13.0,15.0,3.0,5.0,,,,,,90.0,53.0,6.8,6.0,0.00744602,,0,,0.05,0.08,0.17,,,,6.0,4.0,1.0,,,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,
14572764,away,Real Betis,Giovani Lo Celso,,,lo-celso-giovani,G. Lo Celso,M,20,177.0,15655,M,798835,EUR,829008000,M,20,20,False,50.0,46.0,6.0,6.0,0.0,19.0,20.0,27.0,30.0,,6.0,,,,,,76.0,61.0,8.5,9.0,0.0764276,,2,,0.16,0.02,0.16,,3.0,,1.0,3.0,2.0,1.0,,,,,1.0,2.0,0.0897,1.0,,,,0.54,,,1.0,,,,,2.0,0.9429,,,,,,locelso_giovani,1.0,
14572764,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184.0,1517,M,847128,EUR,848966400,M,21,21,False,44.0,43.0,5.0,4.0,0.0,27.0,27.0,16.0,17.0,1.0,5.0,,,,,,76.0,59.0,7.4,2.0,0.0331601,,2,,0.23,0.3,0.16,,1.0,1.0,1.0,5.0,1.0,1.0,,3.0,3.0,,,,0.0564,1.0,,1.0,,-0.28,,,,,,,1.0,,,2.0,,,,,,,
14572764,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171.0,2152,M,789381,EUR,760492800,F,9,9,False,29.0,23.0,5.0,3.0,0.0,9.0,12.0,14.0,17.0,1.0,6.0,,,,,,90.0,44.0,6.9,12.0,0.0671719,,2,,0.0,0.17,-0.01,,5.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,0.0548,1.0,2.0,1.0,,-0.23,,1.0,,,,,,,,1.0,,,,,,,
14572764,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182.0,45633,M,115665,EUR,671328000,F,11,11,False,10.0,6.0,1.0,,0.0,1.0,1.0,5.0,9.0,2.0,2.0,,,,,,90.0,25.0,6.3,10.0,0.00830712,,1,,-0.26,0.14,0.18,,,,4.0,2.0,1.0,,1.0,1.0,,,4.0,,0.0324,1.0,3.0,1.0,,0.0,,,,4.0,,,,,,,,,,,bakambu17,,
14572764,away,Real Betis,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174.0,4774,M,989113,EUR,954633600,F,17,17,False,18.0,14.0,,,0.0,4.0,5.0,10.0,13.0,,4.0,,,,,,67.0,32.0,6.4,11.0,0.00920945,,1,,-0.14,0.13,-0.1,,2.0,,6.0,3.0,2.0,,1.0,,,,1.0,3.0,0.0154,,,,,-0.08,,2.0,,1.0,2.0,,,,,,,,,,,,
14572764,away,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1733,M,67769,EUR,714700800,D,12,12,True,14.0,10.0,6.0,2.0,0.0,8.0,9.0,2.0,5.0,,3.0,,,,,,34.0,17.0,6.4,4.0,0.00083613,,0,,0.01,0.08,0.14,,,,4.0,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,
14572764,away,Real Betis,Angel Ortiz,,,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,D,40,40,True,10.0,6.0,3.0,1.0,0.0,4.0,5.0,2.0,5.0,4.0,2.0,,,,,,34.0,17.0,6.4,4.0,0.00055765,,0,,-0.02,0.0,-0.04,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,
14572764,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44706,M,1011375,EUR,1008547200,F,10,10,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,,,23.0,11.0,6.8,4.0,0.0393284,,2,,0.0,0.27,0.14,,1.0,,,2.0,,,1.0,,,,1.0,1.0,0.059,1.0,,1.0,,-0.07,,,,,,,,,,1.0,,,,,ez_abde,,1.0
14572764,away,Real Betis,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183.0,27456,M,359272,EUR,840585600,M,14,14,True,8.0,5.0,1.0,,0.0,3.0,4.0,2.0,4.0,1.0,1.0,,,,,,14.0,9.0,6.6,3.0,0.00662953,,0,,-0.02,0.06,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sofyanamrabat,,
14572764,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178.0,2768,M,816763,EUR,824947200,M,8,8,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,,,,,,14.0,10.0,6.6,3.0,0.00235387,,1,,0.04,0.03,0.15,,1.0,,1.0,1.0,2.0,1.0,,,,,,,0.0816,1.0,,,,-0.4,,,,,,,,,,1.0,,,,,,,
14572764,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190.0,2122,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572764,away,Real Betis,Pau López,,,pau-lopez,P. López,G,25,189.0,1238,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572764,away,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178.0,3858,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellerín,,
14572764,away,Real Betis,Antony,,,antony,Antony,M,7,172.0,218925,M,958380,EUR,951350400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antony,,
14572764,away,Real Betis,Cucho Hernández,,,cucho-hernandez,C. Hernández,F,19,175.0,8925,M,887055,EUR,924566400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuchohernandez,,
