match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_ownGoals,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
14083246,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,11,11,False,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,9.0,1.0,4.0,4.0,,,,,59.0,27.0,6.1,8.0,0.00300849,,3,,-0.08,-0.16,0.0,,,,1.0,,4.0,9.0,,1.0,,,,2.0,3.0,3.0,,1.0,,,,2.0,0.5521,,-0.52,,,1.0,,,,,,,
14083246,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,True,20.0,14.0,2.0,1.0,0.0,3.0,4.0,11.0,16.0,,2.0,3.0,,,,,31.0,27.0,6.5,9.0,0.00484621,,0,,0.07,0.03,-0.21,,,,1.0,,1.0,5.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,
14083246,home,Athletic Club,Maroan Sannadi,maroan-sannadi,M. Sannadi,F,21,192,5419,M,,1520799,EUR,980985600,F,21,21,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,1.0,,,,,,31.0,7.0,6.4,3.0,2.882e-05,,0,,-0.05,-0.03,0.13,,,,,,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,
14083246,home,Athletic Club,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,,944165,EUR,1018569600,M,23,23,True,7.0,6.0,,,0.0,1.0,2.0,5.0,5.0,1.0,3.0,,,,,,22.0,21.0,6.8,7.0,0.0764419,,0,,0.17,0.11,0.13,,,,4.0,1.0,3.0,4.0,,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,446,M,,1019318,EUR,1046822400,F,22,22,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,2.0,,,,,,10.0,10.0,6.3,4.0,0.00132854,,0,,-0.07,-0.11,-0.04,,,,1.0,,1.0,5.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Urko Izeta,urko-izeta,U. Izeta,F,25,175,415,M,,1430667,EUR,938563200,F,25,25,True,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,,1.0,,,,,,10.0,11.0,6.4,6.0,0.00256617,,0,,-0.09,0.37,-0.07,,Urko Izeta,,1.0,,1.0,4.0,,,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Mikel Santos,mikel-santos,M. Santos,G,26,182,79,M,,1102713,EUR,1099267200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mikel Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,,1398511,EUR,1024704000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adama Boiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Jon de Luis,jon-de-luis,J. d. Luis,D,34,186,103,M,,1398532,EUR,1060041600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jon de Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,home,Athletic Club,Alejandro Rego,rego-mora-alejandro,A. R. Mora,M,30,192,517,M,,2110897,EUR,1055289600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,,369004,EUR,839721600,G,1,1,False,30.0,15.0,26.0,11.0,0.0,6.0,8.0,9.0,22.0,1.0,1.0,8.0,1.0,3.0,,,90.0,41.0,9.3,15.0,0.00621812,0.7707,0,0.8222,0.18,0.0,0.27,0.58,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,2.0,
14083246,away,Deportivo Alavés,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,,235648,EUR,762652800,D,17,17,False,37.0,30.0,3.0,1.0,0.0,24.0,26.0,6.0,11.0,2.0,6.0,7.0,,,,,90.0,68.0,7.0,12.0,0.00185629,,0,,0.09,0.08,0.22,,,,,,2.0,7.0,2.0,,,1.0,1.0,1.0,3.0,2.0,,1.0,7.0,3.0,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191,1959,M,,879875,EUR,936489600,D,2,2,False,25.0,19.0,7.0,2.0,0.0,18.0,20.0,1.0,5.0,1.0,1.0,1.0,,,,,90.0,38.0,6.8,6.0,0.00038437,,0,,0.07,0.01,0.41,,,,,,2.0,4.0,,,,,,,,2.0,,,7.0,2.0,,,,,,,,,,,,,,,2.0
14083246,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,,896073,EUR,824860800,D,14,14,False,22.0,14.0,7.0,1.0,0.0,11.0,15.0,3.0,7.0,2.0,4.0,1.0,,,,,90.0,38.0,7.1,8.0,0.00053769,,0,,-0.05,0.03,0.62,,,,,,,1.0,,,,,,,2.0,1.0,,,7.0,,,,,,,,,,,,,,,,2.0
14083246,away,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,,985262,EUR,973814400,D,22,22,False,22.0,15.0,4.0,2.0,0.0,9.0,11.0,6.0,11.0,4.0,8.0,2.0,,,,,89.0,44.0,7.0,13.0,0.00208458,,0,,-0.16,0.16,0.15,,,,,,1.0,6.0,1.0,1.0,,3.0,1.0,,1.0,2.0,,1.0,4.0,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,,1084381,EUR,883612800,M,19,19,False,43.0,33.0,5.0,3.0,0.0,20.0,22.0,13.0,21.0,,7.0,9.0,,,,,90.0,65.0,6.7,19.0,0.00804899,,0,,-0.01,0.14,-0.12,,,,1.0,,1.0,11.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,,855832,EUR,964310400,M,8,8,False,43.0,32.0,1.0,,0.0,23.0,27.0,9.0,16.0,2.0,8.0,5.0,,,,,90.0,64.0,7.1,13.0,0.00632776,,2,,-0.03,0.0,0.23,,,,,,,6.0,,,,5.0,4.0,1.0,1.0,5.0,,1.0,5.0,2.0,1.0,,0.0248,0.1624,0.01,,,1.0,True,,,1.0,,,
14083246,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,,1084399,EUR,924825600,M,7,7,False,17.0,13.0,,,0.0,10.0,12.0,3.0,5.0,,3.0,2.0,,,,,45.0,31.0,6.7,10.0,0.0038295,,0,,-0.08,0.01,-0.02,,,,3.0,,,1.0,1.0,,,3.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,,788141,EUR,793929600,M,18,18,False,14.0,10.0,,,0.0,5.0,7.0,5.0,7.0,1.0,2.0,1.0,,,,,45.0,22.0,6.2,7.0,0.00391543,,0,,-0.09,-0.22,-0.03,,,,,,1.0,5.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,,794937,EUR,883958400,M,10,10,False,21.0,16.0,2.0,,0.0,8.0,12.0,8.0,9.0,1.0,7.0,3.0,,,,,75.0,34.0,6.6,11.0,0.00909306,,0,,-0.11,-0.08,0.13,,,,1.0,,1.0,4.0,,2.0,2.0,2.0,1.0,3.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,,175753,EUR,744163200,F,9,9,False,4.0,1.0,,,0.0,,,1.0,4.0,3.0,4.0,2.0,,,,,45.0,10.0,6.2,7.0,0.00110318,,0,,-0.17,0.28,0.2,,,,1.0,,5.0,10.0,,2.0,1.0,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,1.0
14083246,away,Deportivo Alavés,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,,138383,EUR,757814400,M,4,4,True,28.0,26.0,2.0,1.0,0.0,11.0,11.0,15.0,17.0,,6.0,7.0,,,,,45.0,39.0,7.0,6.0,0.0142154,,0,,-0.04,0.09,-0.01,,,,2.0,,,2.0,1.0,4.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,11,11,True,18.0,10.0,,,0.0,6.0,11.0,4.0,7.0,5.0,8.0,6.0,,,,,45.0,30.0,7.1,12.0,0.00368648,,1,,-0.02,0.41,0.38,,,,1.0,,1.0,4.0,,2.0,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,0.0237,0.1893,0.14,,,,,,1.0,,,,
14083246,away,Deportivo Alavés,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,,814385,EUR,825465600,F,15,15,True,14.0,8.0,,,0.0,5.0,6.0,3.0,8.0,2.0,3.0,,,,,,45.0,26.0,6.4,13.0,0.00206263,,0,,0.04,-0.29,-0.03,,,,1.0,,,3.0,,1.0,,,,5.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,,934383,EUR,978912000,D,5,5,True,12.0,10.0,2.0,1.0,0.0,7.0,7.0,3.0,5.0,2.0,3.0,,,,,,15.0,14.0,6.9,2.0,0.00110456,,0,,0.03,-0.02,0.18,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Victor Parada,victor-parada,V. Parada,D,24,184,129,M,,985726,EUR,1017878400,D,24,24,True,,,,,0.0,,,,,,2.0,1.0,,,,,1.0,5.0,,1.0,,,1,,,,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,0.0383,,,,,1.0,,,,,,,
14083246,away,Deportivo Alavés,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196,94,M,,31828,EUR,574214400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,,891931,EUR,868233600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176,1315,M,,1082968,EUR,902793600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Calebe Gonçalves,calebe,Calebe,M,20,173,643,M,,1046796,EUR,957052800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Calebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083246,away,Deportivo Alavés,Youssef Enriquez Lekhedim,youssef-lekhedim,Y. Lekhedim,M,3,170,10112,M,yuusiii3,1403364,EUR,1128643200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
