match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_totalOffside,captain,stat_lastManTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_blockedScoringAttempt,player_sofascoreId,stat_goals
14573005,home,Legia Warszawa,Ermal Krasniqi,,,krasniqi-ermal,E. Krasniqi,M,77,188.0,573,M,1160858,EUR,905126400,F,77,77,False,16.0,8.0,2.0,,0.0,3.0,7.0,5.0,9.0,1.0,10.0,,5.0,,,,,,60.0,40.0,6.8,15.0,0.00391433,100.48905788041,12.0,59.22,17.85,,3,,-0.04,0.29,-0.08,,,9.0,2.0,7.0,1.0,4.0,0.4262,0.2409,,0.01,2.0,,1.0,2.0,2.0,,2.0,5.0,2.0,,1.0,,,,1.0,1.0,,1.0,,
14573005,home,Legia Warszawa,Mileta Rajović,,,mileta-rajovic,M. Rajović,F,29,196.0,626,M,992951,EUR,932169600,F,29,29,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,4.0,,,,,,47.0,13.0,6.5,4.0,0.0090137,59.058291054215,3.0,41.475,49.875,,1,,-0.02,0.06,0.15,,1.0,2.0,,1.0,,1.0,0.0182,,,-0.09,1.0,,,,,,,,,1.0,,,,,,1.0,,,,
14573005,home,Legia Warszawa,Vahan Bichakhchyan,,,vahan-bichakhchyan,V. Bichakhchyan,M,21,172.0,906,M,842944,EUR,931478400,M,21,21,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,2.0,1.0,3.0,,,,,,30.0,19.0,6.4,6.0,0.0105121,20.939767979345,5.0,9.555,3.045,,2,,0.07,0.07,-0.03,,,7.0,1.0,,,1.0,0.0764,,,-0.05,1.0,,,,1.0,,3.0,,1.0,,2.0,,,,,1.0,,1.0,,
14573005,home,Legia Warszawa,Kacper Urbański,,,kacper-urbanski,K. Urbański,M,82,182.0,5337,M,1012383,EUR,1094515200,M,82,82,True,9.0,8.0,1.0,,0.0,2.0,2.0,6.0,7.0,,2.0,,2.0,,,,,,30.0,14.0,6.6,2.0,0.0387584,54.812547059037,6.0,-6.825,3.885,,0,,0.13,0.01,-0.03,,1.0,4.0,1.0,1.0,,,,,,,2.0,,,,2.0,1.0,,,,1.0,,,,,,,,,kacper_urbanski10,
14573005,home,Legia Warszawa,Arkadiusz Reca,,,arkadiusz-reca,A. Reca,M,13,187.0,1079,M,580638,EUR,803347200,D,13,13,True,8.0,6.0,3.0,1.0,0.0,1.0,1.0,3.0,7.0,,,1.0,,,,,,,15.0,12.0,6.6,4.0,0.00230135,43.705429130073,4.0,28.455,29.19,,0,,0.02,0.03,0.14,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14573005,home,Legia Warszawa,Noah Weißhaupt,,,noah-weisshaupt,N. Weißhaupt,F,10,181.0,339,M,1048820,EUR,1000944000,M,99,99,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,1.0,,2.0,,,,,,15.0,15.0,6.7,3.0,0.00380991,29.56453135983,5.0,18.165,7.665,,0,,0.0,0.02,0.14,,,1.0,,1.0,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,
14573005,home,Legia Warszawa,Gabriel Kobylak,,,gabriel-kobylak,G. Kobylak,G,27,190.0,195,M,1009284,EUR,1014163200,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,home,Legia Warszawa,Marco Burch,,,marco-burch,M. Burch,D,15,182.0,191,M,988276,EUR,971913600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,home,Legia Warszawa,Artur Jędrzejczyk,,,artur-jedrzejczyk,A. Jędrzejczyk,D,55,189.0,520,M,54429,EUR,562982400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,home,Legia Warszawa,Kacper Chodyna,,,kacper-chodyna,K. Chodyna,M,11,176.0,216,M,942334,EUR,927504000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,home,Legia Warszawa,Damian Szymański,,,damian-szymanski,D. Szymański,M,44,185.0,1378,M,345972,EUR,803260800,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,home,Legia Warszawa,Claude Gonçalves,,,claude-goncalves,C. Gonçalves,M,5,173.0,213,M,341833,EUR,765849600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,home,Legia Warszawa,Jakub Żewłakow,,,jakub-zewlakow,J. Żewłakow,M,20,182.0,238,M,1638822,EUR,1165017600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Peter Vindahl Jensen,,,vindahl-jensen-peter,P. V. Jensen,G,1,194.0,252,M,814180,EUR,887587200,G,1,1,False,35.0,20.0,22.0,7.0,0.0,17.0,23.0,3.0,12.0,,,1.0,13.0,2.0,5.0,,2.0,2.0,90.0,47.0,7.6,15.0,0.00051813,78.474095369723,10.0,-28.14,1.89,0.593,0,1.1997,0.09,0.01,0.3,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Pavel Kadeřábek,,,pavel-kaderabek,P. Kadeřábek,M,3,182.0,267,M,109296,EUR,704160000,D,3,3,False,50.0,41.0,5.0,1.0,0.0,29.0,30.0,12.0,20.0,3.0,5.0,2.0,1.0,,,,,,90.0,64.0,6.7,10.0,0.0156038,56.591372996848,9.0,-9.03,2.73,,0,,0.08,0.03,-0.09,,,7.0,3.0,,,,,,,,3.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Adam Ševinský,Adam Sevinsky,,adam-sevinsky,A. Sevinsky,D,19,187.0,77,M,1146039,EUR,1087603200,D,19,19,False,64.0,58.0,8.0,4.0,0.0,44.0,47.0,14.0,17.0,2.0,4.0,3.0,3.0,,,,,,90.0,80.0,7.4,8.0,0.00689557,132.01558442426,19.0,-16.38,10.92,,1,,0.1,0.05,0.43,,,3.0,,,,2.0,0.0141,,,-0.18,3.0,,1.0,2.0,2.0,2.0,,,,,,,,,,1.0,,,,
14573005,away,AC Sparta Praha,Jaroslav Zelený,,,jaroslav-zeleny,J. Zelený,D,30,189.0,119,M,118204,EUR,714268800,D,30,30,False,59.0,42.0,8.0,2.0,0.0,19.0,29.0,22.0,30.0,3.0,3.0,5.0,4.0,,,,,,90.0,78.0,7.0,20.0,0.0123278,145.1909866701,20.0,-55.44,8.19,,0,,0.25,0.06,0.22,,1.0,2.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Ángelo Preciado,,,angelo-preciado,Á. Preciado,M,23,178.0,3021,M,881844,EUR,887760000,M,17,17,False,35.0,30.0,2.0,1.0,0.0,8.0,9.0,20.0,26.0,3.0,8.0,1.0,8.0,,,,,,90.0,58.0,8.0,12.0,0.117912,160.1108246075,15.0,-94.815,11.445,,2,,0.26,0.2,-0.01,,3.0,8.0,1.0,3.0,1.0,,0.0551,0.4973,4.0,0.51,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,,,,,,,1.0,,1.0
14573005,away,AC Sparta Praha,Patrik Vydra,Patrik Vydra,,patrik-vydra,P. Vydra,M,26,190.0,155,M,1123855,EUR,1056067200,M,26,26,False,23.0,21.0,2.0,2.0,0.0,10.0,11.0,11.0,12.0,1.0,5.0,,7.0,,,,,,72.0,38.0,6.8,6.0,0.0176098,43.31031227876,7.0,-3.36,3.57,,4,,0.13,0.01,-0.06,,,5.0,2.0,1.0,1.0,1.0,0.2379,0.1769,,-0.49,,,,,2.0,1.0,1.0,,2.0,,1.0,,,,,2.0,,1.0,,
14573005,away,AC Sparta Praha,Kaan Kairinen,,,kaan-kairinen,K. Kairinen,M,6,185.0,376,M,547862,EUR,914284800,M,6,6,False,46.0,39.0,1.0,,0.0,19.0,21.0,15.0,25.0,,5.0,,1.0,,,,,,90.0,62.0,6.7,12.0,0.0539857,100.99339748475,17.0,-22.995,3.675,,1,,-0.17,0.2,0.13,,6.0,2.0,,,,,0.0469,,1.0,0.01,1.0,,,1.0,5.0,3.0,1.0,,,1.0,,,,,,,,1.0,,
14573005,away,AC Sparta Praha,Matěj Ryneš,Matej Rynes,,matej-rynes,M. Ryneš,M,11,183.0,99,M,1093686,EUR,991180800,M,11,11,False,42.0,34.0,7.0,2.0,0.0,14.0,18.0,19.0,24.0,2.0,9.0,5.0,8.0,,,,,,90.0,73.0,7.2,15.0,0.0369948,79.362953219785,10.0,-38.85,10.185,,1,,0.25,0.06,0.22,,3.0,6.0,,2.0,,3.0,0.0719,,1.0,0.01,3.0,,,,3.0,2.0,1.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,
14573005,away,AC Sparta Praha,Veljko Birmančević,,,veljko-birmancevic,V. Birmančević,F,20,177.0,1536,M,831510,EUR,889056000,F,14,14,False,23.0,15.0,1.0,1.0,1.0,2.0,2.0,13.0,21.0,,3.0,,2.0,,,,,,60.0,36.0,6.4,10.0,0.0331694,81.421564567008,8.0,-23.31,6.405,,0,,-0.4,0.09,-0.09,,1.0,6.0,2.0,2.0,,,,,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
14573005,away,AC Sparta Praha,Albion Rrahmani,,,albion-rrahmani,A. Rrahmani,F,9,187.0,1174,M,1124624,EUR,967680000,F,9,9,False,7.0,4.0,,,0.0,,1.0,4.0,6.0,,1.0,,,,,,,,59.0,15.0,6.5,9.0,0.00976475,44.757698128711,3.0,-36.75,-0.52500000000001,,0,,-0.04,0.08,-0.06,,,4.0,1.0,1.0,,4.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Lukáš Haraslín,,,lukas-haraslin,L. Haraslín,F,22,182.0,1309,M,325121,EUR,833068800,F,22,22,False,15.0,12.0,1.0,1.0,0.0,1.0,2.0,5.0,13.0,,5.0,1.0,2.0,,,,,,85.0,36.0,7.1,13.0,0.106202,107.7954821099,9.0,-75.285,3.99,,2,,-0.03,0.37,0.16,,7.0,1.0,1.0,1.0,,3.0,0.2387,,,-0.17,,,,1.0,1.0,,,1.0,3.0,1.0,,1.0,True,,,,,2.0,,
14573005,away,AC Sparta Praha,Jan Kuchta,,,jan-kuchta,J. Kuchta,F,10,184.0,691,M,824139,EUR,852681600,F,10,10,True,13.0,9.0,,,0.0,4.0,5.0,5.0,8.0,2.0,3.0,,3.0,,,,,,31.0,18.0,6.3,8.0,0.036015,20.009938395091,2.0,-10.92,1.995,,0,,-0.34,0.01,0.13,,,1.0,,,,3.0,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,
14573005,away,AC Sparta Praha,John Mercado,,,john-mercado,John Mercado,F,7,184.0,894,M,1002514,EUR,1023062400,F,7,7,True,18.0,14.0,2.0,1.0,0.0,1.0,2.0,12.0,16.0,1.0,3.0,,4.0,,,,,,30.0,28.0,6.7,9.0,0.0102668,68.262718585825,9.0,-14.595,4.41,,1,,-0.17,0.23,0.18,,1.0,4.0,,2.0,,,0.0238,,,-0.1,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,
14573005,away,AC Sparta Praha,Santiago Bocari Eneme,,,santiago-bocari-eneme,S. B. Eneme,M,5,183.0,183,M,922371,EUR,970185600,M,5,5,True,18.0,17.0,1.0,1.0,0.0,9.0,10.0,8.0,8.0,1.0,2.0,,3.0,,,,,,18.0,25.0,6.8,3.0,0.129986,46.414135375876,8.0,-27.615,2.1,,0,,0.08,0.1,0.15,,,3.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
14573005,away,AC Sparta Praha,Garang Kuol,Garang Kuol,,garang-kuol,G. Kuol,F,36,175.0,1238,M,1169124,EUR,1095120000,F,36,36,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,1.0,,,,,,,,10.0,7.0,6.3,,0.00584506,7.8618163299513,2.0,1.785,4.725,,0,,-0.03,-0.14,-0.09,,,2.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
14573005,away,AC Sparta Praha,Jakub Surovčík,,,jakub-surovcik,J. Surovčík,G,44,196.0,66,M,964140,EUR,1025222400,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Filip Panák,,,filip-panak,F. Panák,D,27,185.0,102,M,580842,EUR,815270400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Asger Sørensen,,,asger-sorensen,A. Sørensen,D,25,191.0,135,M,280729,EUR,833932800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Lukáš Sadílek,,,lukas-sadilek,L. Sadílek,M,13,178.0,92,M,280637,EUR,832809600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Sivert Mannsverk,,,sivert-mannsverk,S. Mannsverk,M,20,185.0,521,M,900111,EUR,1020816000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Martin Suchomel,Martin Suchomel,,martin-suchomel,M. Suchomel,M,2,183.0,58,M,1130793,EUR,1031702400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Ondrej Penxa,,,ondrej-penxa,O. Penxa,F,52,,72,M,1479509,EUR,1174608000,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573005,away,AC Sparta Praha,Kevin-Prince Milla,,,kevin-prince-milla,K. Milla,F,11,187.0,124,M,1103241,EUR,1072310400,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
