match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_jerseyNumber,captain,stat_aerialWon,stat_shotOffTarget,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goodHighClaim,player_sofascoreId,stat_goals,stat_goalAssist
10434014,home,Ümraniyespor,Orkun Özdemir,,,orkun-ozdemir,O. Özdemir,G,190,20,M,953335,EUR,798595200,G,13,13,False,27.0,18.0,17.0,8.0,12.0,14.0,6.0,13.0,1.0,1.0,6.0,1.0,3.0,4.0,1.0,1.0,90.0,39.0,7.1,9.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Strahil Popov,,,strahil-popov,S. Popov,D,185,50,M,52001,EUR,652060800,D,90,90,False,49.0,40.0,3.0,,22.0,28.0,20.0,26.0,3.0,1.0,5.0,1.0,,,,,90.0,76.0,6.9,16.0,2.0,0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Isaac Sackey,,,isaac-sackey,I. Sackey,M,190,64,M,292965,EUR,765417600,D,5,5,False,38.0,32.0,7.0,3.0,26.0,28.0,6.0,10.0,1.0,6.0,7.0,,,,,,90.0,52.0,5.9,10.0,,0,,,5.0,,,1.0,1.0,,1.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Tomislav Glumac,,,tomislav-glumac,T. Glumac,D,194,39,M,93736,EUR,674179200,D,44,44,False,37.0,27.0,11.0,5.0,22.0,26.0,5.0,11.0,7.0,7.0,3.0,1.0,,,,,90.0,54.0,7.3,10.0,,1,,,1.0,,,4.0,,,1.0,,2.0,,,44,True,6.0,1.0,1.0,,,,,,,,,,
10434014,home,Ümraniyespor,Onur Atasayar,,,atasayar-onur,O. Atasayar,D,184,9,M,785819,EUR,788918400,D,16,16,False,26.0,18.0,6.0,4.0,8.0,10.0,10.0,17.0,7.0,2.0,3.0,1.0,,,,,90.0,47.0,6.9,11.0,,1,1.0,,2.0,1.0,,1.0,2.0,2.0,1.0,,1.0,,1.0,16,,3.0,1.0,,1.0,1.0,,,,,,,,
10434014,home,Ümraniyespor,Oğuz Gürbulak,,,oguz-gurbulak,O. Gürbulak,M,178,15,M,139439,EUR,713404800,M,20,20,False,23.0,19.0,1.0,1.0,10.0,11.0,9.0,13.0,,2.0,2.0,,,,,,45.0,29.0,6.4,5.0,,0,1.0,,2.0,,,1.0,,,,2.0,,,,20,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Kartal Kayra Yılmaz,,,kartal-kayra-yilmaz,K. K. Yılmaz,M,177,1057,M,966811,EUR,973296000,M,41,41,False,42.0,35.0,8.0,4.0,23.0,24.0,14.0,23.0,5.0,,7.0,2.0,,,,,79.0,57.0,6.7,12.0,1.0,1,5.0,2.0,8.0,,,1.0,2.0,2.0,4.0,2.0,,,2.0,17,,1.0,,,,,1.0,2.0,,,,,,
10434014,home,Ümraniyespor,Durel Avounou,,,durel-avounou,D. Avounou,M,179,115,M,878635,EUR,875145600,M,14,14,False,14.0,10.0,2.0,1.0,2.0,3.0,8.0,12.0,,1.0,2.0,,,,,,45.0,22.0,6.5,8.0,,1,1.0,,3.0,1.0,,,,,,1.0,,,2.0,92,,,1.0,,,,,1.0,,,,,,
10434014,home,Ümraniyespor,Geraldo,,,geraldo,Geraldo,M,170,192,M,244089,EUR,690854400,F,29,29,False,23.0,19.0,2.0,1.0,11.0,11.0,8.0,15.0,3.0,,3.0,3.0,,,,,63.0,41.0,6.0,15.0,,0,3.0,,7.0,4.0,,,,,1.0,1.0,,,2.0,29,,,,1.0,1.0,,,,,,,,,
10434014,home,Ümraniyespor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,191,738,M,284767,EUR,741225600,F,18,18,False,24.0,17.0,1.0,,8.0,8.0,10.0,17.0,6.0,,2.0,2.0,,,,,90.0,33.0,6.8,9.0,,1,1.0,1.0,5.0,,,,2.0,2.0,4.0,1.0,,,1.0,18,,2.0,1.0,1.0,,,,,,,,,,
10434014,home,Ümraniyespor,Olarenwaju Kayode,,,olarenwaju-kayode,O. Kayode,F,176,370,M,799559,EUR,736819200,F,9,9,False,11.0,7.0,1.0,,5.0,5.0,2.0,6.0,4.0,,5.0,3.0,,,,,79.0,23.0,6.2,9.0,,2,,,5.0,1.0,,,1.0,,,1.0,,,2.0,10,,,,,2.0,,1.0,1.0,1.0,1.0,,,,
10434014,home,Ümraniyespor,Valentin Gheorghe,,,gheorghe-valentin,V. Gheorghe,M,175,86,M,845365,EUR,855878400,M,7,7,True,13.0,12.0,1.0,1.0,5.0,6.0,7.0,7.0,3.0,,4.0,1.0,,,,,45.0,22.0,6.7,5.0,,1,,,3.0,2.0,,,1.0,,1.0,,,,3.0,11,,,,,,1.0,,1.0,,1.0,,,,
10434014,home,Ümraniyespor,Serkan Göksu,,,serkan-goksu,S. Göksu,M,182,8,M,595044,EUR,737769600,M,8,8,True,26.0,24.0,6.0,5.0,12.0,13.0,12.0,13.0,5.0,,2.0,2.0,,,,,45.0,34.0,6.6,3.0,,0,,,5.0,1.0,,1.0,2.0,2.0,,3.0,,,,8,,,,,1.0,1.0,,1.0,,,,,,
10434014,home,Ümraniyespor,Onur Ayık,,,onur-ayik,O. Ayık,F,183,5,M,67140,EUR,633484800,M,11,11,True,7.0,5.0,,,1.0,1.0,4.0,6.0,,,1.0,,,,,,27.0,11.0,6.1,6.0,,0,,,2.0,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,
10434014,home,Ümraniyespor,Antonio Mršić,Antonio,Mršić,antonio-mrsic,A. Mršić,M,187,32,M,99233,EUR,549849600,M,39,39,True,6.0,6.0,,,4.0,4.0,3.0,3.0,,,2.0,,,,,,11.0,7.0,6.6,,1.0,0,1.0,1.0,2.0,,,,,,,1.0,,,,18,,,,,,,,1.0,,,,,,
10434014,home,Ümraniyespor,Jesse Sekidika,,,jesse-sekidika,J. Sekidika,M,174,285,M,840663,EUR,837302400,F,77,77,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,11.0,3.0,6.5,2.0,,0,,,,,,,,,,,,,1.0,70,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Berke Özer,,,berke-ozer,B. Özer,G,191,3020,M,847494,EUR,959212800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Alexandru Epureanu,,,alexandru-epureanu,A. Epureanu,D,187,54,,18577,EUR,528163200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Ermir Lenjani,,,ermir-lenjani,E. Lenjani,D,175,85,M,50231,EUR,618278400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,33,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Mustafa Eser,,,eser-mustafa,M. Eser,D,185,9,M,1033248,EUR,999043200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
10434014,home,Ümraniyespor,Fatih Yiğit Şanlıtürk,,,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,176,33,M,1091864,EUR,1041379200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
10434014,away,Beşiktaş JK,Mert Günok,,,mert-gunok,M. Günok,G,196,4070,M,39573,EUR,604713600,G,34,34,False,40.0,23.0,26.0,11.0,17.0,22.0,6.0,18.0,,1.0,8.0,,1.0,2.0,1.0,1.0,90.0,47.0,7.2,17.0,,0,,,,,,,,,,,,,,34,,,,,,,,,,,2.0,,,
10434014,away,Beşiktaş JK,Valentin Rosier,,,valentin-rosier,V. Rosier,D,175,795,M,842419,EUR,840412800,D,2,2,False,49.0,43.0,6.0,4.0,18.0,20.0,25.0,30.0,3.0,2.0,6.0,1.0,,,,,90.0,76.0,6.8,14.0,,0,1.0,,6.0,1.0,,,2.0,1.0,1.0,,,,3.0,19,,,,,1.0,,,3.0,,,,,,
10434014,away,Beşiktaş JK,Romain Saïss,,,romain-saiss,R. Saiss,D,190,7929,M,187729,EUR,638409600,D,26,26,False,70.0,59.0,12.0,6.0,46.0,48.0,13.0,22.0,2.0,1.0,4.0,,,,,,90.0,74.0,7.0,11.0,,0,,,3.0,,,1.0,,,1.0,,1.0,,,29,,2.0,,,,,,2.0,,,,romain_saiss27,,
