match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_accurateCross,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,captain,stat_totalOffside,stat_bigChanceMissed
11372045,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,False,27.0,14.0,26.0,13.0,2.0,4.0,12.0,23.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,90.0,31.0,7.4,13.0,0.00883076,0,0.5753,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372045,home,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,31.0,13.0,3.0,2.0,8.0,10.0,5.0,22.0,5.0,12.0,1.0,5.0,,,,,,84.0,57.0,8.0,27.0,0.0370091,1,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,0.2017,0.0737,,,,,,,,,,,,,
11372045,home,Cercle Brugge,Boris Popović,,,boris-popovic,B. Popović,D,5,189.0,111,M,902050,EUR,951523200,D,5,5,False,31.0,18.0,3.0,1.0,7.0,8.0,11.0,23.0,3.0,8.0,2.0,4.0,,,,,,66.0,46.0,7.4,17.0,0.131486,2,,,2.0,4.0,,,,,3.0,3.0,2.0,2.0,,0.1927,,2.0,2.0,2.0,1.0,,,,,,,,,
11372045,home,Cercle Brugge,Jesper Daland,,,jesper-daland,J. Daland,D,2,188.0,224,M,958915,EUR,947116800,D,4,4,False,38.0,28.0,6.0,2.0,15.0,18.0,13.0,20.0,1.0,3.0,3.0,8.0,,,,,,90.0,49.0,7.0,10.0,0.0161275,1,,,2.0,3.0,,,,,1.0,,,1.0,,0.0099,,,,3.0,,1.0,1.0,,,,,,,
11372045,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,16.0,11.0,1.0,,5.0,7.0,9.0,12.0,1.0,6.0,,4.0,,,,,,45.0,37.0,7.2,10.0,0.0394274,0,,3.0,,2.0,1.0,,,,4.0,2.0,3.0,1.0,1.0,,,,,2.0,,,,3.0,,,,,,
11372045,home,Cercle Brugge,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,22,22,False,26.0,19.0,2.0,2.0,8.0,10.0,11.0,16.0,3.0,5.0,,7.0,,,,,,67.0,38.0,6.8,11.0,0.0290907,2,,,,4.0,2.0,1.0,,,1.0,,2.0,,1.0,0.0709,0.2773,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,
11372045,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,60.0,45.0,9.0,7.0,10.0,10.0,36.0,57.0,1.0,7.0,3.0,10.0,,,,,,90.0,88.0,8.1,22.0,0.224157,4,,7.0,1.0,5.0,,1.0,,,3.0,2.0,1.0,3.0,1.0,0.2085,0.6325,,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,
11372045,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,M,11,11,False,27.0,19.0,3.0,3.0,4.0,6.0,15.0,21.0,2.0,4.0,,2.0,,,,,,90.0,34.0,8.4,12.0,0.66617,1,,,,2.0,1.0,1.0,1.0,,1.0,,2.0,,,0.4963,0.9263,2.0,,,2.0,,,,1.0,1.0,1.0,,,
11372045,home,Cercle Brugge,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,808,M,1130942,EUR,1060214400,M,6,6,False,7.0,5.0,1.0,,,,6.0,9.0,2.0,2.0,,1.0,,,,,,31.0,13.0,6.5,6.0,0.0574138,0,,2.0,,3.0,1.0,,,,,,1.0,,,,,1.0,,,2.0,1.0,,1.0,,,,,,
11372045,home,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,34,34,False,33.0,22.0,2.0,,4.0,5.0,18.0,32.0,1.0,3.0,,6.0,,,,,,90.0,51.0,8.2,18.0,0.0371064,4,,4.0,,5.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,0.4094,0.4386,,1.0,1.0,,3.0,1.0,,,,,True,,
11372045,home,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,23.0,14.0,1.0,1.0,,,14.0,23.0,3.0,8.0,1.0,1.0,,,,,,90.0,56.0,7.3,27.0,0.0472645,2,,,3.0,11.0,2.0,1.0,1.0,,2.0,2.0,12.0,1.0,1.0,0.838,0.844,5.0,,,1.0,2.0,1.0,,2.0,,,,,
11372045,home,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,True,11.0,7.0,,,2.0,2.0,6.0,11.0,1.0,4.0,,2.0,,,,,,59.0,27.0,7.5,8.0,0.176996,3,,2.0,2.0,5.0,3.0,1.0,,,2.0,1.0,1.0,,,0.1696,0.134,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11372045,home,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,13.0,9.0,1.0,,2.0,2.0,8.0,13.0,2.0,3.0,1.0,1.0,,,,,,45.0,28.0,6.9,9.0,0.0731827,1,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,0.0529,,,1.0,,,,,1.0,,,,,,
11372045,home,Cercle Brugge,Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,D,41,41,True,13.0,10.0,2.0,1.0,5.0,5.0,8.0,14.0,1.0,1.0,1.0,2.0,,,,,,24.0,27.0,7.1,10.0,0.133654,0,,6.0,1.0,5.0,,,,,,,,,,,,1.0,,1.0,2.0,3.0,,3.0,,1.0,,,,
