match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_errorLeadToAShot,stat_goals,stat_shotOffTarget,stat_accurateCross,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_penaltyConceded,stat_totalOffside,stat_bigChanceMissed
14053601,home,Sparta Rotterdam,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189.0,376,M,610396,EUR,848102400,G,1,1,False,53.0,38.0,28.0,13.0,0.0,32.0,33.0,6.0,20.0,11.0,1.0,2.0,4.0,90.0,66.0,7.5,15.0,0.00677053,0.6436,0,0.6421,0.21,0.0,0.13,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053601,home,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,17,176.0,128,M,896210,EUR,780192000,D,2,2,False,38.0,29.0,5.0,3.0,0.0,22.0,31.0,7.0,7.0,3.0,,,,90.0,58.0,6.9,11.0,0.0919801,,0,,0.29,0.06,-0.07,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053601,home,Sparta Rotterdam,Marvin Young,Marvin,Young ,marvin-young,M. Young,D,3,182.0,184,M,1648759,EUR,1128211200,D,3,3,False,55.0,44.0,11.0,2.0,0.0,36.0,39.0,8.0,16.0,3.0,,,,90.0,76.0,7.8,11.0,0.00284083,,1,,0.08,0.27,0.62,,,3.0,1.0,7.0,13.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,3.0,0.0494,-0.16,,,,,,,,,,,,,,,,,,,
14053601,home,Sparta Rotterdam,Bruno Martins Indi,,,bruno-martins-indi,B. M. Indi,D,4,185.0,171,M,116947,EUR,697507200,D,4,4,False,52.0,47.0,4.0,2.0,0.0,39.0,39.0,8.0,13.0,1.0,,,,90.0,70.0,8.2,6.0,0.110621,,2,,0.25,0.01,0.98,,,7.0,3.0,8.0,9.0,3.0,,,1.0,1.0,1.0,,1.0,,0.0523,-0.19,True,1.0,1.0,0.0823,,,,,,,,,,,,,,,
14053601,home,Sparta Rotterdam,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175.0,552,M,74577,EUR,651888000,D,5,5,False,37.0,32.0,3.0,,1.0,22.0,23.0,10.0,14.0,5.0,,,,90.0,51.0,7.0,6.0,0.250018,,0,,0.31,0.03,-0.14,,,,1.0,1.0,3.0,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,
14053601,home,Sparta Rotterdam,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178.0,202,M,99960,EUR,607651200,M,10,10,False,36.0,27.0,4.0,4.0,0.0,10.0,13.0,17.0,23.0,4.0,,,,54.0,52.0,7.2,13.0,0.181691,,0,,0.26,0.08,-0.12,,2.0,1.0,4.0,4.0,4.0,,4.0,2.0,,,1.0,1.0,,2.0,,,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,
14053601,home,Sparta Rotterdam,Joshua Kitolano,,,joshua-kitolano,J. Kitolano,M,6,170.0,260,M,913584,EUR,984009600,M,6,6,False,32.0,23.0,2.0,,0.0,13.0,16.0,10.0,16.0,5.0,,,,89.0,57.0,7.6,16.0,0.0238301,,1,,-0.08,0.06,0.28,,,,5.0,6.0,2.0,1.0,3.0,4.0,,1.0,3.0,,,,0.0635,0.54,,1.0,2.0,0.4648,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,
14053601,home,Sparta Rotterdam,Pelle Clement,,,pelle-clement,P. Clement,M,8,177.0,70,M,795135,EUR,832464000,M,8,8,False,28.0,21.0,4.0,1.0,0.0,15.0,16.0,6.0,12.0,5.0,,,,90.0,42.0,6.4,8.0,0.0138628,,2,,0.06,-0.01,0.0,,,,6.0,2.0,3.0,1.0,,,2.0,2.0,,,1.0,,0.0489,-0.08,,,2.0,,2.0,1.0,,,,,1.0,,,,,,,,
14053601,home,Sparta Rotterdam,Shunsuke Mito,,,shunsuke-mito,S. Mito,M,11,164.0,844,M,1002479,EUR,1033171200,F,11,11,False,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,,,21.0,9.0,6.4,3.0,0.00071303,,0,,-0.04,0.05,0.0,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,
14053601,home,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192.0,726,M,796943,EUR,872899200,F,9,9,False,19.0,13.0,,,0.0,6.0,6.0,7.0,13.0,1.0,,,,90.0,28.0,7.0,7.0,0.0165974,,3,,-0.13,0.2,0.0,,,5.0,5.0,6.0,,,1.0,,1.0,4.0,,,,,0.9319,0.26,,1.0,1.0,0.7563,,1.0,2.0,,,1.0,2.0,,,,,,,,
