match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goals
14062010,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,33.0,26.0,18.0,11.0,0.0,17.0,17.0,9.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,90.0,41.0,7.1,7.0,0.00582026,0.0768,0,-0.0398,0.12,0.04,-0.07,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,48.0,37.0,16.0,7.0,0.0,23.0,24.0,14.0,24.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,,,,,90.0,62.0,7.1,15.0,0.283178,,1,,0.47,0.07,-0.15,,2.0,2.0,2.0,1.0,1.0,1.0,0.0043,2.0,0.0,,,,,,,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,38.0,28.0,5.0,1.0,0.0,22.0,24.0,6.0,14.0,3.0,4.0,7.0,,,3.0,,,,,,65.0,44.0,7.0,10.0,0.00700803,,0,,0.03,0.11,0.16,,,,7.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,47.0,41.0,7.0,5.0,0.0,23.0,23.0,18.0,24.0,1.0,2.0,8.0,1.0,,5.0,3.0,,,,,89.0,66.0,7.4,10.0,0.192697,,1,,0.32,0.18,-0.12,,2.0,,3.0,,2.0,,0.0852,3.0,0.02,,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,22.0,18.0,2.0,1.0,0.0,7.0,9.0,11.0,13.0,,1.0,2.0,,,,,,,,,65.0,41.0,6.9,10.0,0.212835,,3,,0.2,0.13,-0.01,,4.0,1.0,1.0,1.0,,1.0,0.1797,1.0,-0.2,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,33.0,26.0,3.0,2.0,0.0,11.0,13.0,15.0,20.0,1.0,3.0,5.0,2.0,1.0,2.0,3.0,,,,,90.0,47.0,7.2,9.0,0.229223,,2,,0.36,0.17,0.13,,,,2.0,,2.0,,0.1295,,-0.22,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,10,10,False,43.0,37.0,13.0,8.0,0.0,18.0,18.0,19.0,25.0,,2.0,2.0,1.0,,,1.0,,,,,65.0,59.0,7.0,12.0,0.0581731,,2,,0.17,0.02,0.16,,5.0,1.0,1.0,1.0,1.0,1.0,0.0899,,-0.29,,,,,,1.0,,,1.0,True,1.0,0.0656,,,,,,,,
14062010,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,18.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,12.0,,3.0,3.0,,,4.0,1.0,,,,,90.0,48.0,7.1,13.0,0.260331,,0,,0.37,0.03,-0.12,,11.0,5.0,1.0,,1.0,,,4.0,,,,,1.0,,1.0,2.0,,,,,,1.0,1.0,,,,,,
14062010,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,20.0,16.0,1.0,1.0,0.0,4.0,5.0,12.0,15.0,1.0,3.0,3.0,,,,2.0,,,,,60.0,33.0,5.8,10.0,0.437025,,2,,0.39,-0.21,-0.01,,5.0,3.0,3.0,,,1.0,0.1906,1.0,-0.19,,,2.0,,,3.0,,1.0,,,,,1.0,,,,,,,
14062010,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,34.0,22.0,,,0.0,8.0,10.0,14.0,24.0,3.0,5.0,7.0,1.0,,3.0,5.0,,,,,90.0,51.0,6.5,17.0,0.0423339,,3,,-0.46,0.18,0.15,,1.0,,4.0,1.0,1.0,,0.2715,,-0.61,,,2.0,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,
14062010,home,1. FSV Mainz 05,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,17,17,False,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,1.0,,,,1.0,,,,,15.0,4.0,6.5,1.0,0.00901896,,0,,0.01,,0.13,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,16.0,12.0,,,0.0,5.0,6.0,7.0,10.0,5.0,9.0,5.0,1.0,,,4.0,,,,,75.0,30.0,6.5,12.0,0.0643726,,2,,-0.15,0.27,0.13,,1.0,,5.0,,,1.0,0.2364,1.0,0.07,Nelson Weiper,,1.0,,,4.0,,,,,1.0,0.1341,2.0,3.0,,,,,,
14062010,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,8.0,4.0,1.0,,0.0,1.0,1.0,3.0,7.0,3.0,3.0,5.0,,,1.0,1.0,,,,,25.0,12.0,6.6,5.0,0.253205,,1,,0.16,,-0.12,,,,4.0,1.0,,,0.0861,2.0,-0.1,,,,1.0,1.0,,,,,,,,,,,1.0,,,,
14062010,home,1. FSV Mainz 05,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,15,15,True,10.0,7.0,1.0,,0.0,3.0,3.0,4.0,7.0,2.0,2.0,1.0,,,,,,,,,25.0,12.0,6.4,4.0,0.0171741,,0,,0.08,,-0.05,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,14.0,7.0,2.0,,0.0,2.0,4.0,5.0,10.0,,1.0,5.0,,,1.0,1.0,,,,,25.0,31.0,6.4,14.0,0.00598653,,2,,-0.08,0.43,-0.15,,1.0,,3.0,,,,0.2488,,-0.53,,,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,,10.0,3.0,6.6,,0.0295516,,0,,0.11,0.02,0.13,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062010,home,1. FSV Mainz 05,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,380,M,848458,EUR,900633600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
