match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_penaltyWon,stat_penaltyMiss,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_clearanceOffLine
11352567,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,18.0,13.0,2.0,1.0,2.0,2.0,16.0,1.0,4.0,,,,,,,90.0,37.0,7.0,11.0,0.070516,3,,11.0,,,9.0,9.0,,,1.0,,2.0,3.0,0.8609,3.0,5.0,7.0,,,1.0,1.0,0.0491,,,,,,1.0,4.0,,2.0,,1.0,1.0,,,,
11352567,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,,37.0,28.0,1.0,,7.0,9.0,34.0,1.0,5.0,,,,,,,45.0,60.0,8.8,14.0,0.347056,5,,23.0,6.0,2.0,4.0,4.0,2.0,3.0,2.0,,,1.0,0.7152,3.0,1.0,1.0,,,,1.0,0.2196,Dango Ouattara,,3.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,
11352567,home,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,True,,8.0,6.0,,,1.0,1.0,7.0,,1.0,,,,,,,28.0,12.0,7.5,3.0,0.00428835,3,,5.0,,,2.0,1.0,,,,,,,0.4055,,1.0,1.0,,,,3.0,0.6638,,,,,,,,,1.0,,,,1.0,,,
11352567,home,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,,21.0,15.0,2.0,2.0,3.0,4.0,19.0,,5.0,,,,,,,28.0,34.0,7.5,11.0,0.0878124,2,,12.0,2.0,,3.0,4.0,,4.0,1.0,,,,0.0857,4.0,1.0,,1.0,1.0,,,,,,3.0,,,1.0,,,1.0,,,,,,,
11352567,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,,20.0,15.0,1.0,1.0,1.0,1.0,23.0,,,,,,,,,16.0,30.0,7.5,10.0,0.164503,2,,15.0,4.0,1.0,1.0,4.0,,1.0,,,,,0.0623,1.0,,2.0,2.0,,,1.0,0.0343,,,,,1.0,1.0,1.0,,,,,,,,,
11352567,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,14,14,True,,14.0,12.0,1.0,,1.0,1.0,18.0,,,,,,,,,16.0,23.0,6.7,7.0,0.161497,1,,13.0,5.0,2.0,2.0,,,1.0,1.0,,,,0.0916,3.0,,,,,,,,Alex Scott,,,,,,,,1.0,,,,,,,
11352567,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352567,home,Bournemouth,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,M. Kinsey-Wellings,D,21,185,82,M,,1902493,EUR,1107302400,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352567,home,Bournemouth,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,,913942,EUR,900374400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352567,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352567,away,Sheffield United,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,13,13,False,,41.0,12.0,40.0,11.0,2.0,4.0,37.0,2.0,11.0,2.0,5.0,9.0,,2.0,1.0,90.0,57.0,8.3,30.0,0.00124239,0,-0.0607,10.0,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
11352567,away,Sheffield United,George Baldock,george-baldock,G. Baldock,D,,175,359,M,,112928,EUR,731635200,D,2,2,False,,17.0,11.0,4.0,,9.0,10.0,7.0,4.0,5.0,,,,,,,90.0,30.0,6.5,7.0,0.0003495,0,,2.0,,,2.0,2.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
11352567,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188,817,M,,822459,EUR,902880000,D,5,5,False,,6.0,3.0,,,1.0,3.0,3.0,12.0,3.0,,,,,,,90.0,23.0,7.1,3.0,0.00023018,1,,2.0,,,2.0,3.0,,,,,,,0.022,,2.0,3.0,,,,,,,,,,,1.0,,,,3.0,,,,,,
11352567,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180,148,M,,98454,EUR,746841600,D,19,19,False,True,27.0,15.0,9.0,1.0,11.0,13.0,14.0,8.0,4.0,,,,,,,90.0,59.0,8.0,18.0,0.0597968,1,,4.0,,,5.0,7.0,,,,3.0,1.0,,0.2392,1.0,5.0,3.0,3.0,2.0,,1.0,0.8456,,,,,,,,,,2.0,,,1.0,,,
11352567,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,,929132,EUR,964656000,M,20,20,False,,13.0,7.0,3.0,1.0,6.0,8.0,5.0,1.0,2.0,,,,,,,69.0,26.0,6.6,11.0,0.00018345,2,,1.0,,,5.0,3.0,2.0,2.0,,,,,0.0805,,,2.0,1.0,,,2.0,0.1693,,,,,,,1.0,,1.0,1.0,,,,,,
11352567,away,Sheffield United,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,22,22,False,,18.0,12.0,3.0,1.0,8.0,11.0,8.0,,5.0,,,,,,,45.0,28.0,6.8,8.0,0.00331242,1,,4.0,1.0,,2.0,6.0,,1.0,,,1.0,2.0,0.2203,,,2.0,2.0,1.0,,1.0,0.8557,,,1.0,,,,1.0,,,,,,,,1.0,
11352567,away,Sheffield United,Oliver Arblaster,oliver-arblaster,O. Arblaster,M,4,180,217,M,,1191153,EUR,1073520000,M,24,24,False,,27.0,22.0,2.0,1.0,16.0,18.0,9.0,1.0,3.0,,,,,,,80.0,39.0,6.6,8.0,0.003596,1,,6.0,,,4.0,3.0,,1.0,,,1.0,1.0,0.0408,,1.0,2.0,,,,1.0,0.068,Oliver Arblaster,,,,,,1.0,,1.0,1.0,,,,,,
11352567,away,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169,1011,M,,837495,EUR,867110400,M,8,8,False,,24.0,12.0,6.0,,3.0,6.0,23.0,1.0,5.0,,,,,,,90.0,45.0,7.3,19.0,0.253176,3,,11.0,5.0,2.0,8.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,0.3026,5.0,1.0,,,,,1.0,0.7249,,,,,1.0,,2.0,,,,,,1.0,,,
11352567,away,Sheffield United,Ben Osborn,ben-osborn,B. Osborn,M,23,176,72,M,,282665,EUR,776044800,M,23,23,False,,19.0,12.0,3.0,,6.0,9.0,15.0,4.0,4.0,,,,,,,90.0,32.0,6.4,12.0,0.0320329,0,,7.0,5.0,1.0,4.0,2.0,,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,Ben,Osborn,,,,,,,1.0,,,,,,,
11352567,away,Sheffield United,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,,367228,EUR,833846400,F,9,9,False,,34.0,24.0,,,10.0,11.0,23.0,2.0,1.0,,,,,,,69.0,45.0,6.8,11.0,0.0215753,3,,14.0,,,14.0,9.0,1.0,,,,,1.0,0.3183,1.0,12.0,8.0,1.0,1.0,1.0,2.0,0.207,,,,,,1.0,,,1.0,,,,,,,
11352567,away,Sheffield United,Ben Brereton Díaz,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,F,11,11,False,,19.0,13.0,1.0,,2.0,3.0,18.0,,2.0,,,,,,,80.0,33.0,7.2,11.0,0.0157838,1,,11.0,2.0,,4.0,6.0,,2.0,,,3.0,2.0,0.0453,,1.0,,1.0,1.0,,1.0,0.031,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,,
11352567,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,,979290,EUR,929577600,M,21,21,True,,19.0,14.0,2.0,,7.0,8.0,11.0,1.0,3.0,,,,,,,45.0,27.0,6.8,6.0,0.00450996,0,,7.0,,,1.0,5.0,,1.0,,,,,,,1.0,1.0,3.0,2.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,
11352567,away,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1549,M,,825899,EUR,922406400,D,15,15,True,,5.0,2.0,1.0,,,3.0,2.0,5.0,,,,,,,,21.0,13.0,6.7,3.0,0.00036384,0,,2.0,,,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,
11352567,away,Sheffield United,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,28,28,True,,3.0,2.0,,,1.0,1.0,2.0,1.0,3.0,,,,,,,21.0,12.0,6.5,5.0,0.00013803,0,,1.0,,,2.0,3.0,,3.0,,,,,,,,,1.0,1.0,,,,,,2.0,,,,1.0,,1.0,,,,,,,
11352567,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,223,M,,100637,EUR,671414400,M,16,16,True,,3.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,10.0,6.0,7.3,1.0,4.487e-05,0,,,,,2.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0
11352567,away,Sheffield United,William Osula,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,32,32,True,,3.0,,,,,1.0,2.0,1.0,3.0,,,,,,,10.0,8.0,6.3,5.0,,0,,,,,8.0,2.0,,1.0,,,1.0,,,,6.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,
11352567,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,,187861,EUR,663811200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352567,away,Sheffield United,Sam Curtis,curtis-sam,S. Curtis,D,29,185,187,M,,1133697,EUR,1133395200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Sam,Curtis,,,,,,,,,,,,,,
11352567,away,Sheffield United,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,larouci.yasseroff,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Yasser,Larouci,,,,,,,,,,,,,,
11352567,away,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180,245,M,,1396445,EUR,1061337600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
