match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_dispossessed,player_firstName,player_lastName,stat_shotOffTarget,stat_wasFouled,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,player_sofascoreId,captain,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded
11369453,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,19.0,18.0,1.0,1.0,5.0,5.0,13.0,14.0,2.0,6.0,2.0,,,,,89.0,35.0,7.3,8.0,0.0368805,2,,,,6.0,1.0,1.0,1.0,,0.0834,0.034,2.0,2.0,,2.0,,,,,1.0,1.0,,,1.0,3.0,,4.0,1.0,,,,1.0,,,,
11369453,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,3.0,1.0,,,,,23.0,15.0,7.6,3.0,0.00125108,2,,,,7.0,1.0,1.0,3.0,2.0,0.9544,0.8326,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,1.0,,2.0,,,,1.0,,,,,
11369453,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,14,14,True,3.0,2.0,,,,,2.0,3.0,,2.0,,,,,,16.0,6.0,6.6,2.0,0.00080162,0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,33,33,True,4.0,2.0,,,,2.0,2.0,2.0,,,2.0,,,,,12.0,5.0,7.0,2.0,0.00026675,0,,,,,,,,,,,,,,,,,,1.0,,,Hugo Álvarez,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,4.0,1.0,,,1.0,1.0,,3.0,,1.0,1.0,,,,,12.0,5.0,6.1,3.0,2.079e-05,1,,,,,,,,,0.4352,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,
11369453,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Carlos Dotor,dotor-carlos,C. Dotor,M,12,180,367,M,997221,EUR,984614400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,,
11369453,home,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,31.0,23.0,12.0,4.0,22.0,26.0,1.0,5.0,,1.0,13.0,2.0,4.0,,,90.0,42.0,6.9,8.0,0.00014203,0,0.2725,,,,,,,,,,,,1.0,,,,,,,,Rui,Silva,,,,,,,,,,,1.0,,
11369453,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,False,39.0,32.0,4.0,2.0,13.0,13.0,21.0,29.0,1.0,5.0,6.0,,,,,90.0,73.0,8.1,11.0,0.0891408,1,,3.0,2.0,13.0,1.0,1.0,5.0,1.0,0.3071,0.9726,1.0,,1.0,7.0,7.0,,1.0,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,
11369453,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,48.0,46.0,1.0,1.0,36.0,38.0,10.0,10.0,,2.0,1.0,,,,,90.0,60.0,7.3,2.0,0.00319768,4,,,,7.0,,,2.0,1.0,0.2812,,1.0,4.0,,,,3.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,,1.0,germanpezzella,True,,,,,,
11369453,away,Real Betis,Sokratis Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,2322979,EUR,581817600,D,19,19,False,61.0,57.0,3.0,1.0,51.0,52.0,6.0,9.0,1.0,5.0,4.0,,,,,90.0,69.0,6.8,4.0,0.00161387,1,,,,3.0,1.0,3.0,1.0,1.0,0.2114,0.27,,2.0,1.0,,,,1.0,1.0,3.0,,Sokratis,Papastathopoulos,,,,,,,,,,,,,
11369453,away,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,False,50.0,38.0,3.0,,22.0,29.0,16.0,22.0,1.0,5.0,7.0,,,,,90.0,82.0,6.5,20.0,0.0120803,0,,1.0,,5.0,,2.0,2.0,2.0,,,,2.0,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
11369453,away,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,False,53.0,46.0,2.0,1.0,23.0,26.0,23.0,27.0,1.0,6.0,5.0,,,,,66.0,65.0,6.4,10.0,0.0134359,0,,,,4.0,,2.0,4.0,1.0,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,
11369453,away,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,False,59.0,49.0,11.0,7.0,24.0,26.0,26.0,36.0,1.0,2.0,9.0,,,,,90.0,70.0,7.0,14.0,0.102251,0,,3.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,
11369453,away,Real Betis,Assane Diao,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,M,38,38,False,10.0,10.0,,,1.0,1.0,9.0,10.0,,5.0,,,,,,58.0,22.0,6.4,5.0,0.0101921,1,,1.0,,2.0,,,,,0.1234,,,,2.0,,,,1.0,,,3.0,,,1.0,2.0,,1.0,,,,,,,,,
11369453,away,Real Betis,Isco,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,False,57.0,51.0,2.0,1.0,19.0,19.0,34.0,45.0,3.0,6.0,1.0,,,,,89.0,86.0,8.3,18.0,0.263534,1,,7.0,2.0,12.0,,2.0,,,0.0643,,3.0,2.0,,9.0,8.0,1.0,,,1.0,1.0,,,,2.0,1.0,4.0,,iscoalarcon,,,,,,1.0,
11369453,away,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,M,10,10,False,43.0,28.0,1.0,,13.0,16.0,15.0,27.0,,10.0,5.0,,,,,90.0,66.0,6.2,27.0,0.140755,3,,,,5.0,1.0,,2.0,,0.4066,0.3845,3.0,3.0,,7.0,,1.0,,1.0,1.0,2.0,,,1.0,,,3.0,,,,,,1.0,,,
11369453,away,Real Betis,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,9,9,False,10.0,8.0,1.0,1.0,2.0,2.0,6.0,8.0,2.0,3.0,,,,,,58.0,18.0,6.3,4.0,0.00537002,1,,,,1.0,,,,,0.0809,,,,,,,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,1.0
11369453,away,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12996,M,1035995,EUR,978393600,F,11,11,True,11.0,7.0,1.0,,5.0,6.0,2.0,6.0,1.0,5.0,1.0,,,,,32.0,20.0,6.3,9.0,0.00043341,1,,1.0,,1.0,,,,,0.015,,,,1.0,1.0,,,,,,2.0,Luiz Henrique,,1.0,1.0,,1.0,,luizhenrique_07,,,,,,,
11369453,away,Real Betis,Willian José,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,14.0,10.0,3.0,1.0,2.0,2.0,8.0,12.0,1.0,1.0,,,,,,32.0,14.0,6.6,4.0,0.0137507,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369453,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,True,16.0,16.0,3.0,3.0,8.0,8.0,9.0,9.0,1.0,4.0,1.0,,,,,24.0,23.0,6.8,2.0,0.172416,1,,1.0,1.0,2.0,,,1.0,1.0,0.0446,,2.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
11369453,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,,,12.0,8.0,6.5,2.0,0.00418508,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11369453,away,Real Betis,Francisco Vieites,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,away,Real Betis,Nobel Mendy,mendy-nobel,N. Mendy,D,32,187,3702,M,1458073,EUR,1092614400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,away,Real Betis,Pablo Busto,pablo-busto,P. Busto,D,2,180,30,M,1464647,EUR,1126742400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Pablo Busto,,,,,,,,,,,,,,
11369453,away,Real Betis,Andrés Guardado,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369453,away,Real Betis,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
