match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_punches,player_sofascoreId,stat_lastManTackle,stat_errorLeadToAShot
14109668,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,24.0,17.0,16.0,9.0,0.0,9.0,11.0,8.0,13.0,5.0,1.0,1.0,1.0,1.0,90.0,30.0,7.2,8.0,0.00139625,0.1249,0,0.4847,0.07,-0.05,0.17,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109668,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,29.0,21.0,2.0,,0.0,9.0,11.0,12.0,18.0,2.0,,,,,90.0,55.0,7.0,17.0,0.00736821,,0,,-0.22,0.07,0.21,,True,10.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109668,home,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,38.0,32.0,2.0,1.0,0.0,24.0,26.0,8.0,12.0,5.0,,,,,90.0,49.0,6.8,8.0,0.00252151,,1,,-0.17,0.22,-0.03,,,,,2.0,2.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0118,-0.06,,,,,,,,,,,,,,,,,
14109668,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,60.0,51.0,8.0,4.0,0.0,31.0,35.0,20.0,25.0,3.0,,,,,90.0,69.0,7.2,10.0,0.0175946,,0,,0.31,0.09,0.24,,,,,3.0,2.0,,1.0,,,,,2.0,,,,,6.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
14109668,home,Samsunspor,Logi Tomasson,logi-tomasson,L. Tómasson,D,17,182,205,M,858266,EUR,968803200,D,17,17,False,24.0,19.0,2.0,1.0,0.0,6.0,7.0,13.0,17.0,3.0,,,,,90.0,56.0,7.1,14.0,0.0134789,,0,,0.15,0.13,-0.03,,,6.0,,5.0,4.0,2.0,1.0,2.0,,,,,1.0,2.0,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
14109668,home,Samsunspor,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,539,M,920391,EUR,900720000,M,29,29,False,49.0,43.0,2.0,2.0,0.0,23.0,26.0,20.0,23.0,4.0,,,,,90.0,60.0,6.9,9.0,0.042531,,0,,0.21,0.06,0.14,,,,,4.0,3.0,,1.0,,,2.0,1.0,,1.0,1.0,1.0,,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,
14109668,home,Samsunspor,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,476,M,954060,EUR,982454400,M,70,70,False,17.0,11.0,,,0.0,2.0,4.0,9.0,13.0,5.0,,,,,83.0,33.0,6.6,11.0,0.0312848,,2,,0.18,0.12,-0.01,,,,,7.0,6.0,,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,,1.0,,0.1319,-0.42,,,2.0,4.0,,,1.0,1.0,0.2904,,,,,,,,
14109668,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,41.0,33.0,3.0,2.0,0.0,9.0,10.0,24.0,31.0,1.0,,,,,89.0,52.0,6.5,9.0,0.0241532,,4,,0.07,0.05,-0.03,,,,,4.0,3.0,1.0,3.0,2.0,2.0,1.0,,,,,,2.0,,0.3578,-0.56,1.0,,1.0,2.0,,,2.0,,0.2578,2.0,,,,,,,
14109668,home,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,42.0,36.0,1.0,,0.0,16.0,17.0,20.0,25.0,6.0,,,,,78.0,53.0,7.3,8.0,0.0246905,,2,,0.09,0.29,-0.02,,,,,2.0,5.0,1.0,,4.0,3.0,1.0,1.0,,,1.0,,1.0,,0.0514,-0.16,,,1.0,,,,,,,,1.0,1.0,,,,,
14109668,home,Samsunspor,Anthony Musaba,anthony-musaba,A. Musaba,F,20,182,2507,M,979473,EUR,976060800,M,7,7,False,16.0,11.0,,,0.0,2.0,3.0,9.0,13.0,3.0,,,,,83.0,32.0,7.4,12.0,0.555522,,2,,0.44,0.67,0.0,,,4.0,1.0,7.0,4.0,,,1.0,1.0,2.0,3.0,,2.0,3.0,1.0,1.0,,0.3265,-0.52,2.0,,,1.0,,,1.0,1.0,0.0866,1.0,,,3.0,,,,
14109668,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,19.0,11.0,,,0.0,4.0,8.0,7.0,11.0,3.0,,,,,90.0,35.0,6.4,12.0,0.013395,,1,,-0.12,0.01,0.14,,,,,6.0,6.0,1.0,,1.0,1.0,3.0,1.0,3.0,2.0,,,1.0,2.0,0.395,-0.53,3.0,,2.0,,,,,,,1.0,,,,,,,
14109668,home,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165,83,M,806972,EUR,883612800,M,5,5,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,1.0,,,,,12.0,9.0,6.6,1.0,0.00226674,,0,,0.01,,0.14,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14109668,home,Samsunspor,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,395,M,1133258,EUR,1041292800,D,2,2,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,13.0,4.0,6.7,,0.00460029,,0,,0.01,-0.01,0.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14109668,home,Samsunspor,Polat Yaldır,polat-yaldir,P. Yaldir,F,,184,44,M,1135583,EUR,1053129600,F,22,22,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,1.0,,,,,13.0,8.0,6.7,2.0,0.0653301,,0,,0.12,0.05,0.13,,,,,1.0,2.0,,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,Polat Yaldir,,,,,,,,,,,,
14109668,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,Yunus Cift,,,,,,,,,,,,
14109668,home,Samsunspor,Efe Berat Törüz,efe-berat-toruz,E. B. Törüz,G,48,194,38,M,1417040,EUR,1157673600,G,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efe Berat Törüz,,,,,,,,,,,,
14109668,home,Samsunspor,Albert Posiadała,albert-posiadala,A. Posiadała,G,22,191,262,M,1164914,EUR,1046131200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Posiadala,,,,,,,,,,,,
14109668,home,Samsunspor,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,271,M,886843,EUR,866592000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109668,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109668,home,Samsunspor,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,1130115,EUR,1091404800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109668,away,Fenerbahçe,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,13,13,False,25.0,18.0,9.0,3.0,0.0,16.0,20.0,2.0,5.0,3.0,4.0,4.0,,,90.0,33.0,7.4,7.0,0.00271659,0.1875,0,0.6349,0.1,0.0,0.17,0.22,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,
14109668,away,Fenerbahçe,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7755,M,252821,EUR,753408000,D,27,27,False,55.0,49.0,3.0,2.0,0.0,24.0,27.0,25.0,28.0,6.0,,,,,90.0,89.0,7.3,16.0,0.0688225,,0,,0.28,0.27,0.0,,,3.0,1.0,7.0,6.0,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,5.0,3.0,,2.0,,,,,3.0,2.0,,,,,,,,,,,nelsonsemedo50,,
14109668,away,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,187205,EUR,792460800,D,37,37,False,59.0,55.0,5.0,3.0,0.0,44.0,48.0,11.0,11.0,8.0,,,,,90.0,79.0,7.3,5.0,0.00464211,,1,,0.12,0.2,0.41,,True,,,5.0,7.0,,,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,8.0,0.1004,-0.25,2.0,,,2.0,,,,,,,,,,,milanskriniar,,
14109668,away,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,1048324,EUR,988243200,D,24,24,False,49.0,45.0,3.0,1.0,0.0,29.0,30.0,16.0,19.0,,,,,,90.0,53.0,6.8,4.0,0.00859141,,0,,0.06,0.06,0.14,,,,,3.0,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,2.0,Jayden Oosterwolde,,,,,,,,,,,,
14109668,away,Fenerbahçe,Archie Brown,brown-archie,A. Brown,D,3,190,3095,M,1009738,EUR,1022544000,D,3,3,False,30.0,25.0,1.0,1.0,0.0,14.0,16.0,11.0,14.0,2.0,,,,,90.0,53.0,7.1,13.0,0.0861227,,0,,0.09,0.15,0.61,,,3.0,1.0,6.0,5.0,,,2.0,1.0,3.0,,,1.0,1.0,,,1.0,,,,,2.0,4.0,,,,,,,,,,,,1.0,
14109668,away,Fenerbahçe,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10871,M,847151,EUR,877651200,M,11,11,False,38.0,33.0,,,0.0,18.0,20.0,15.0,18.0,8.0,,,,,63.0,53.0,7.1,8.0,0.0101542,,0,,-0.13,0.09,-0.07,,,,,4.0,7.0,,2.0,2.0,1.0,2.0,,2.0,,4.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,EdsonAlvarez19,,1.0
14109668,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,16.0,12.0,1.0,,0.0,3.0,6.0,9.0,10.0,3.0,,,,,45.0,25.0,6.6,8.0,0.00497297,,0,,-0.07,0.02,0.14,,,1.0,,,3.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,3.0,,,,,,,,,,,,szymanski_11,,
14109668,away,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191,20484,M,329245,EUR,760060800,M,94,94,False,23.0,17.0,3.0,3.0,0.0,9.0,10.0,8.0,13.0,,,,,,45.0,27.0,6.8,8.0,0.0150185,,0,,0.06,0.03,0.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,AndersonTalisca,,
14109668,away,Fenerbahçe,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31813,M,361004,EUR,822182400,M,21,21,False,23.0,20.0,1.0,,0.0,8.0,8.0,12.0,15.0,2.0,,,,,67.0,30.0,6.6,7.0,0.013922,,1,,-0.14,0.11,0.21,,,2.0,,,,,,,,,,,,,,1.0,,0.0672,0.0,,,2.0,,,,,,,,,,,,marcoasensio10,,
14109668,away,Fenerbahçe,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,903324,EUR,908928000,M,9,9,False,10.0,6.0,,,0.0,2.0,2.0,4.0,8.0,3.0,,,,,45.0,17.0,6.4,8.0,0.0369143,,0,,-0.23,0.03,-0.01,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,KAktürkoğlu,,
14109668,away,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34492,M,846470,EUR,865123200,F,19,19,False,12.0,7.0,1.0,,0.0,5.0,5.0,2.0,7.0,,,,,,90.0,18.0,6.5,5.0,0.00580565,,1,,-0.02,0.23,0.15,,,,,2.0,3.0,,,1.0,,1.0,,1.0,,,,,1.0,0.0751,-0.28,2.0,,,,,,1.0,,0.4847,,,,,,ennesyri15,,
14109668,away,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,F,70,70,True,13.0,12.0,2.0,1.0,0.0,3.0,3.0,9.0,10.0,2.0,,,,,45.0,24.0,6.5,8.0,0.0239225,,0,,-0.1,0.13,0.0,,,6.0,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
14109668,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,5,5,True,29.0,23.0,,,0.0,9.0,12.0,14.0,17.0,3.0,,,,,45.0,35.0,6.4,8.0,0.0118107,,1,,-0.09,0.11,-0.04,,,,,5.0,4.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0218,-0.09,,,1.0,3.0,,,,,,,,,,,,,
14109668,away,Fenerbahçe,Dorgeles Nene,nene-dorgeles,D. Nene,F,45,174,10361,M,1102788,EUR,1040601600,F,45,45,True,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,1.0,,,,,45.0,23.0,6.3,3.0,0.00563965,,0,,-0.07,0.05,-0.04,,,,,2.0,,1.0,3.0,,,,,,,1.0,,,,,,,,1.0,,Nene Dorgeles,,,,,,,,,,d.nene10,,
14109668,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,7,7,True,18.0,15.0,2.0,,0.0,4.0,4.0,11.0,14.0,1.0,,,,,27.0,25.0,6.7,6.0,0.0146266,,1,,0.0,-0.01,0.15,,,,,2.0,2.0,1.0,,2.0,2.0,,1.0,,1.0,,,1.0,,0.0326,-0.06,,,2.0,,,,,,,,,,,,fred08,,
14109668,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,True,8.0,5.0,2.0,,0.0,,,5.0,8.0,,,,,,23.0,13.0,6.6,4.0,0.118428,,1,,0.07,0.04,-0.01,,,2.0,1.0,1.0,2.0,,,,,2.0,2.0,,,,,,,0.029,-0.15,,,,1.0,,,,,,,1.0,,,,irfankahveci,,
14109668,away,Fenerbahçe,Engin Can Biterge,engin-biterge,E. Biterge,G,39,194,521,M,1995427,EUR,1169424000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engin Biterge,,,,,,,,,,,,
14109668,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soyuncu_caglar,,
14109668,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109668,away,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109668,away,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
