match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_ownGoals,stat_fouls,captain,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork
12785397,home,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9884,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,21.0,18.0,6.0,3.0,0.0,17.0,18.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,90.0,32.0,7.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12785397,home,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181,15948,M,conorbradley03,1008402,EUR,1057708800,D,84,84,False,50.0,45.0,6.0,2.0,0.0,26.0,27.0,20.0,26.0,6.0,2.0,1.0,,,90.0,77.0,7.1,13.0,0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,
12785397,home,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10330,M,jarellquansah,1003339,EUR,1043798400,D,78,78,False,108.0,105.0,10.0,8.0,0.0,70.0,70.0,35.0,38.0,3.0,7.0,3.0,,,90.0,123.0,7.2,4.0,1,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12785397,home,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14092,M,joegomez5,318927,EUR,864345600,D,2,2,False,103.0,91.0,7.0,3.0,0.0,68.0,71.0,23.0,32.0,4.0,2.0,5.0,,,90.0,113.0,6.8,15.0,0,,,2.0,4.0,,1.0,,,2.0,1.0,,,1.0,,,3.0,,,1.0,True,1.0,,,,,,,
12785397,home,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16094,M,TK21,786259,EUR,831859200,D,21,21,False,47.0,40.0,3.0,1.0,0.0,27.0,31.0,13.0,23.0,6.0,,1.0,,,82.0,77.0,7.0,20.0,1,7.0,,1.0,3.0,1.0,1.0,,,,4.0,1.0,,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,
12785397,home,Liverpool,Wataru Endo,,,wataru-endo,W. Endo,M,3,178,19826,M,endowataru,143040,EUR,729216000,M,3,3,False,47.0,44.0,1.0,,0.0,22.0,22.0,22.0,25.0,5.0,2.0,8.0,,,82.0,66.0,6.9,9.0,1,,,1.0,7.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,,2.0,,1.0,,,,,,,
12785397,home,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17589,M,curtisjones,927353,EUR,980812800,M,17,17,False,44.0,42.0,,,1.0,13.0,14.0,29.0,30.0,2.0,,4.0,,,90.0,60.0,7.0,6.0,4,,,,5.0,1.0,3.0,2.0,1.0,,,,,1.0,,1.0,,3.0,,1.0,,1.0,,,2.0,2.0,1.0,,
12785397,home,Liverpool,Federico Chiesa,,,federico-chiesa,F. Chiesa,F,14,175,40103,M,FedeChiesa,845386,EUR,877737600,M,14,14,False,11.0,9.0,1.0,,1.0,,,10.0,13.0,2.0,,2.0,,,59.0,23.0,7.2,7.0,2,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,
12785397,home,Liverpool,Diogo Jota,,,diogo-jota,D. Jota,F,,178,30963,M,DiogoJ18,606164,EUR,849657600,M,20,20,False,15.0,13.0,3.0,3.0,0.0,3.0,4.0,10.0,11.0,3.0,1.0,3.0,,,59.0,27.0,8.1,7.0,2,,,1.0,8.0,2.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,2.0,2.0,
12785397,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51063,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,33.0,30.0,3.0,3.0,0.0,3.0,4.0,28.0,32.0,4.0,1.0,1.0,,,90.0,58.0,9.5,11.0,6,3.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,3.0,,3.0,1.0,1.0,,,,,1.0,2.0,2.0,1.0,4.0,2.0,
