match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_aerialWon,stat_totalOffside,stat_aerialLost,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,stat_errorLeadToAGoal,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goals
11369991,home,KAS Eupen,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193.0,5893,M,978787,EUR,1084579200,G,24,24,False,28.0,17.0,18.0,7.0,0.0,13.0,19.0,4.0,9.0,1.0,9.0,1.0,2.0,90.0,37.0,6.4,11.0,0.00383251,0,-0.3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191.0,45,M,921951,EUR,966556800,D,2,2,False,26.0,16.0,4.0,1.0,0.0,11.0,18.0,6.0,9.0,2.0,2.0,,,70.0,46.0,5.8,15.0,0.00261884,0,,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,D,4,4,False,54.0,44.0,7.0,3.0,0.0,36.0,38.0,8.0,16.0,2.0,6.0,,,90.0,63.0,6.9,11.0,0.012864,0,,,,,7.0,,,,3.0,3.0,2.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179.0,38,M,788155,EUR,835660800,D,25,25,False,47.0,33.0,13.0,6.0,0.0,22.0,28.0,11.0,19.0,3.0,5.0,,,90.0,56.0,6.6,14.0,0.0274597,0,,,,3.0,6.0,1.0,,,1.0,3.0,2.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180.0,74,M,105350,EUR,678153600,D,3,3,False,59.0,36.0,12.0,3.0,0.0,14.0,25.0,23.0,39.0,7.0,7.0,,,78.0,103.0,6.7,31.0,0.0495931,0,,5.0,1.0,4.0,3.0,,1.0,,2.0,1.0,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Kevin Möhwald,kevin-mohwald,K. Möhwald,M,8,183.0,29,M,168833,EUR,741657600,M,8,8,False,38.0,27.0,,,0.0,13.0,19.0,14.0,22.0,,2.0,,,90.0,53.0,6.8,16.0,0.00768651,0,,3.0,,4.0,7.0,1.0,,,2.0,3.0,3.0,,,3.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,
11369991,home,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177.0,82,M,861975,EUR,977875200,M,6,6,False,47.0,40.0,2.0,1.0,0.0,27.0,30.0,13.0,17.0,1.0,10.0,,,78.0,58.0,6.8,9.0,0.00325603,1,,,,2.0,5.0,,3.0,2.0,,3.0,2.0,,,,,1.0,,,,,,,,1.0,0.0429,0.0715,,,,,,,,,,
11369991,home,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187.0,94,M,936240,EUR,955324800,M,35,35,False,40.0,28.0,7.0,4.0,0.0,16.0,21.0,12.0,19.0,4.0,5.0,,,65.0,52.0,6.1,13.0,0.0110292,1,,,,3.0,2.0,1.0,,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,1.0,0.0254,0.113,True,,,,,,,,,
11369991,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175.0,63,M,803116,EUR,857174400,M,10,10,False,25.0,20.0,,,0.0,5.0,6.0,15.0,21.0,,4.0,,,90.0,49.0,6.5,17.0,0.0303444,1,,2.0,,4.0,4.0,,1.0,,1.0,,,,4.0,,,1.0,2.0,,,1.0,1.0,,4.0,,0.4218,,,1.0,1.0,,,,,,,
11369991,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171.0,193,M,1047318,EUR,1001808000,F,7,7,False,31.0,24.0,1.0,1.0,0.0,12.0,16.0,12.0,16.0,,4.0,,,90.0,53.0,6.6,17.0,0.0846399,0,,1.0,,12.0,5.0,,4.0,1.0,,,,,3.0,,1.0,3.0,4.0,,,2.0,1.0,,4.0,,,,,,,1.0,,,,,,
11369991,home,KAS Eupen,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180.0,79,M,352610,EUR,836697600,F,19,19,False,19.0,9.0,2.0,1.0,0.0,3.0,5.0,7.0,16.0,,2.0,,,65.0,29.0,6.7,13.0,0.0964548,1,,2.0,1.0,6.0,6.0,,,,,,,,2.0,4.0,,3.0,3.0,,,,1.0,,3.0,1.0,0.4373,0.3488,,1.0,,1.0,,,,,,
11369991,home,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170.0,120,M,1145139,EUR,1004227200,M,18,18,True,12.0,9.0,,,0.0,4.0,5.0,5.0,9.0,1.0,4.0,,,25.0,19.0,6.8,6.0,0.00501142,0,,2.0,,3.0,2.0,,,,1.0,2.0,2.0,,,,,1.0,1.0,Amadou Keita,,1.0,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184.0,223,M,576382,EUR,602294400,F,27,27,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,1.0,,,25.0,3.0,6.4,1.0,5.66e-06,0,,,,5.0,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,True,15.0,9.0,2.0,,0.0,7.0,9.0,2.0,7.0,1.0,2.0,,,20.0,23.0,6.5,8.0,0.00215156,0,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11369991,home,KAS Eupen,Shayne Pattynama,shayne-pattynama,S. Pattynama,D,25,185.0,6329,M,893712,EUR,902793600,D,20,20,True,7.0,4.0,2.0,,0.0,3.0,4.0,1.0,4.0,1.0,,,,12.0,11.0,6.5,4.0,0.00016988,0,,1.0,,2.0,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,s.pattynama,,,,,
11369991,home,KAS Eupen,Renaud Emond,renaud-emond,R. Emond,F,,186.0,108,M,331753,EUR,691891200,F,9,9,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,2.0,,,12.0,6.0,6.5,1.0,0.00077606,0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190.0,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Lorenzo Youndje,lorenzo-youndje,L. Youndje,D,13,,31,M,1516528,EUR,1113264000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Lorenzo Youndje,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197.0,41,M,826043,EUR,923270400,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369991,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369991,away,KAA Gent,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196.0,258,M,997499,EUR,697075200,G,16,16,False,25.0,15.0,15.0,5.0,0.0,12.0,13.0,3.0,12.0,,8.0,1.0,3.0,90.0,31.0,7.2,10.0,0.0013839,0,0.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11369991,away,KAA Gent,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,739,M,934196,EUR,879292800,D,5,5,False,35.0,24.0,11.0,4.0,0.0,13.0,17.0,11.0,18.0,2.0,3.0,,,90.0,45.0,7.3,13.0,0.00788028,0,,,,4.0,8.0,1.0,,,2.0,3.0,2.0,,2.0,4.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,
11369991,away,KAA Gent,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1372,M,942213,EUR,855100800,D,4,4,False,35.0,18.0,11.0,3.0,0.0,12.0,20.0,6.0,15.0,2.0,6.0,,,90.0,40.0,6.7,18.0,0.0057324,0,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
