match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalClearance,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed
12436901,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,21.0,20.0,2.0,1.0,0.0,20.0,20.0,1.0,1.0,6.0,1.0,1.0,2.0,90.0,26.0,6.8,1.0,8.354e-05,0,-0.0528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436901,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,89.0,74.0,1.0,1.0,1.0,19.0,22.0,72.0,5.0,4.0,,,,90.0,113.0,8.2,20.0,0.49127,2,,56.0,5.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.1326,1.0,,,,,,,,,,,,,,,
12436901,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,125.0,116.0,7.0,2.0,1.0,41.0,42.0,83.0,12.0,6.0,3.0,,,90.0,139.0,7.8,10.0,0.0987575,0,,75.0,,,,2.0,1.0,,,,,,,5.0,2.0,1.0,,2.0,,,4.0,1.0,1.0,,,,,,,,,,
12436901,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,136.0,132.0,8.0,7.0,0.0,49.0,51.0,85.0,6.0,4.0,1.0,,,90.0,142.0,7.9,4.0,0.0964709,2,,83.0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,0.0716,,,,4.0,2.0,,True,1.0,0.3539,,,,,,,
12436901,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,93.0,84.0,5.0,2.0,0.0,24.0,25.0,75.0,2.0,5.0,1.0,,,90.0,111.0,7.4,16.0,0.0907665,0,,62.0,7.0,2.0,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,
12436901,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,44.0,40.0,,,0.0,13.0,14.0,30.0,2.0,8.0,,,,68.0,52.0,7.2,7.0,0.291038,0,,27.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,
12436901,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,53.0,50.0,1.0,1.0,0.0,7.0,7.0,48.0,5.0,3.0,2.0,,,80.0,79.0,7.6,9.0,0.149134,1,,43.0,2.0,,,6.0,1.0,3.0,2.0,,1.0,,2.0,1.0,1.0,1.0,0.0218,3.0,,,,1.0,,,,,3.0,,,,,,
12436901,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,45.0,34.0,2.0,1.0,0.0,4.0,4.0,44.0,7.0,2.0,,,,90.0,69.0,7.7,23.0,0.11997,3,,31.0,3.0,1.0,1.0,9.0,,6.0,4.0,,,,,2.0,2.0,1.0,0.2296,1.0,,,1.0,,3.0,,1.0,0.5454,5.0,2.0,1.0,,,,
12436901,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,36.0,33.0,2.0,2.0,0.0,9.0,10.0,27.0,1.0,3.0,,,,68.0,48.0,7.9,6.0,0.0427942,4,,24.0,1.0,,,1.0,,,,,1.0,,,,,1.0,0.6718,1.0,,,1.0,,2.0,,2.0,0.4269,,1.0,1.0,,,,
12436901,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,26.0,23.0,,,1.0,3.0,3.0,26.0,5.0,2.0,,,,68.0,45.0,9.2,10.0,0.0640198,3,,21.0,3.0,1.0,,4.0,,3.0,2.0,1.0,1.0,,,2.0,,2.0,1.088,1.0,,,1.0,,3.0,,2.0,1.7258,1.0,,2.0,,,,
12436901,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,32.0,26.0,,,0.0,4.0,4.0,29.0,5.0,3.0,,,,86.0,46.0,6.7,14.0,0.0310451,0,,22.0,1.0,,1.0,10.0,,7.0,4.0,,,,,1.0,1.0,2.0,,,,,,,,,,,4.0,,,,,,
12436901,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,9.0,9.0,,,0.0,4.0,4.0,5.0,2.0,1.0,2.0,,,22.0,13.0,6.5,,0.00942055,0,,5.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12436901,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,26.0,22.0,5.0,5.0,0.0,6.0,6.0,21.0,,,,,,22.0,29.0,6.8,5.0,0.0229433,1,,16.0,1.0,,,1.0,1.0,,,,1.0,,,,,,0.03,,,,,,,,,,,,,,,,
12436901,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,True,8.0,7.0,,,0.0,4.0,4.0,5.0,1.0,3.0,1.0,,,22.0,12.0,6.6,2.0,0.0174372,0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436901,home,Liverpool,Jayden Danns,jayden-danns,J. Danns,F,76,183,3511,M,,1403108,EUR,1137369600,F,76,76,True,1.0,1.0,,,0.0,,,1.0,,,,,,10.0,3.0,6.3,1.0,0.00677159,0,,1.0,,,,2.0,1.0,,,,,,,,,,,,Jayden Danns,,,,,,,,1.0,,,,,,
