match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,captain,stat_errorLeadToAShot,stat_goodHighClaim,player_sofascoreId,stat_blockedScoringAttempt
10583931,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,21.0,11.0,17.0,7.0,6.0,7.0,5.0,14.0,8.0,1.0,3.0,7.0,90.0,33.0,6.8,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000,D,40,40,False,19.0,13.0,8.0,4.0,9.0,12.0,5.0,8.0,6.0,,,,90.0,41.0,6.4,10.0,0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800,D,4,4,False,19.0,14.0,4.0,,12.0,14.0,2.0,5.0,3.0,,,,90.0,31.0,6.5,5.0,1,,,,,1.0,1.0,,,,,4.0,1.0,,,,Abdulkarim Al Sulaima,,1.0,1.0,2.0,2.0,,,,,,,,,,,,
10583931,home,Al Tai,Hassan Al-Jubairi,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,1066586,EUR,694224000,D,19,19,False,14.0,11.0,3.0,1.0,10.0,10.0,1.0,4.0,1.0,,,,90.0,25.0,6.2,4.0,0,,,,,,2.0,,,,,4.0,,,,,Hassan Al-Jubairi,,,,,,2.0,,,,,,,,,,,
10583931,home,Al Tai,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000,D,12,12,False,2.0,2.0,,,2.0,2.0,,,1.0,,,,21.0,3.0,6.4,,0,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,15.0,15.0,1.0,1.0,11.0,11.0,4.0,4.0,,,,,88.0,20.0,6.3,1.0,0,,,,,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
10583931,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,27.0,23.0,4.0,4.0,13.0,13.0,10.0,14.0,9.0,,,,90.0,44.0,6.4,10.0,1,,,,1.0,4.0,5.0,1.0,2.0,1.0,,1.0,,4.0,1.0,,,,,1.0,,1.0,3.0,1.0,,,,,,,,,,
10583931,home,Al Tai,Mohammed Alqunayan,mohammed-al-qunaian,M. Alqunayan,M,,168.0,6,M,970910,EUR,915840000,M,18,18,False,11.0,8.0,1.0,,8.0,9.0,,3.0,5.0,,,,54.0,21.0,6.3,5.0,0,,1.0,,,4.0,,1.0,1.0,,,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,
10583931,home,Al Tai,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,10,10,False,26.0,18.0,1.0,1.0,7.0,10.0,11.0,18.0,3.0,,,,90.0,52.0,7.2,20.0,2,,2.0,,2.0,9.0,7.0,1.0,8.0,3.0,,,1.0,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,,2.0,1.0,,,,,,,
10583931,home,Al Tai,Guy Mbenza,guy-mbenza,G. Mbenza,F,9,182.0,384,M,979125,EUR,954547200,F,9,9,False,8.0,7.0,,,5.0,5.0,2.0,3.0,4.0,,,,90.0,23.0,7.0,3.0,2,,,,,4.0,1.0,,,,,5.0,1.0,1.0,2.0,,,,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,
10583931,home,Al Tai,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,F,11,11,False,24.0,15.0,3.0,1.0,8.0,12.0,7.0,12.0,7.0,,,,90.0,38.0,6.8,12.0,0,,,,,4.0,5.0,,3.0,1.0,,3.0,3.0,1.0,2.0,1.0,,,,,,1.0,1.0,,3.0,,,,,True,,,,
10583931,home,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,True,12.0,8.0,2.0,1.0,7.0,9.0,1.0,3.0,,,,,69.0,28.0,6.4,8.0,0,,,,,5.0,4.0,,1.0,,,1.0,4.0,,2.0,,Nawaf Al Qamiri,,1.0,,1.0,,,1.0,1.0,,,,,,,,,
10583931,home,Al Tai,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000,M,24,24,True,13.0,9.0,2.0,,8.0,9.0,1.0,4.0,2.0,,,,36.0,17.0,6.6,4.0,0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,
10583931,home,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600,M,26,26,True,,,,,,,,,,,,,2.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10583931,home,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Abdulmohsin Fallata,abdulmohsen-fallatah,A. Fallata,D,45,183.0,5,M,830148,EUR,771552000,D,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400,M,75,75,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mohammed,Harzan Mohsen,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583931,home,Al Tai,Hazzaa Al-Hazzaa,hazzaa-al-hazzaa,H. Al-Hazzaa,F,90,175.0,11,M,847236,EUR,681609600,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583931,away,Al-Hilal,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,118159,EUR,538358400,G,1,1,False,36.0,28.0,15.0,8.0,22.0,25.0,6.0,11.0,8.0,,,1.0,90.0,42.0,5.9,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1.0,1.0,,
