match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_shotValueNormalized,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_lastManTackle,player_sofascoreId,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal
14598944,home,Lincoln City,Freddie Draper,freddie-draper,F. Draper,F,34,178.0,89,M,1098061,EUR,1076630400,F,34,34,False,9.0,8.0,2.0,2.0,0.0,,,8.0,9.0,,2.0,,,71.0,23.0,6.8,4.0,,4,-0.01,0.28,0.0,,Freddie Draper,,,,,4.0,8.0,7.0,,,5.0,3.0,,,1.0,2.0,,2.0,,2.0,1.0,-0.09,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,
14598944,home,Lincoln City,Reeco Hackett-Fairchild,reeco-hackett-fairchild,R. Hackett-Fairchild,M,7,191.0,58,M,892954,EUR,884304000,M,7,7,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,,,,19.0,16.0,6.9,4.0,,0,0.06,0.04,-0.08,,,,,2.0,,,3.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
14598944,home,Lincoln City,Tom Bayliss,tom-bayliss,T. Bayliss,M,8,183.0,32,M,890092,EUR,923356800,M,8,8,True,13.0,10.0,2.0,2.0,0.0,3.0,3.0,7.0,10.0,1.0,2.0,,,19.0,16.0,7.3,4.0,,0,0.17,0.02,0.88,,,,,,,,1.0,3.0,,,,,,,,1.0,,,,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,
14598944,home,Lincoln City,James Collins,james-collins,J. Collins,F,9,188.0,194,M,88169,EUR,660009600,F,9,9,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,1.0,,,19.0,7.0,6.2,,,0,-0.04,0.0,0.0,,,,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14598944,home,Lincoln City,Justin Obikwu,obikwu-justin,J. Obikwu,F,20,194.0,105,M,1518868,EUR,1076198400,F,20,20,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,19.0,5.0,6.4,1.0,,0,-0.09,0.02,-0.05,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14598944,home,Lincoln City,Francis Okoronkwo,francis-okoronkwo,F. Okoronkwo,F,19,188.0,109,M,1177182,EUR,1095379200,F,19,19,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,10.0,7.0,6.4,4.0,,0,-0.02,0.04,0.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
14598944,home,Lincoln City,George Wickens,george-wickens,G. Wickens,G,1,195.0,51,M,991599,EUR,1005177600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598944,home,Lincoln City,Adam Reach,adam-reach,A. Reach,D,3,175.0,98,M,151174,EUR,728697600,M,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598944,home,Lincoln City,Erik Ring,erik-ring,E. Ring,M,12,185.0,92,M,1066141,EUR,1019606400,M,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,Erik Ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598944,home,Lincoln City,Oscar Thorn,thorn-oscar,O. Thorn,M,11,183.0,13,M,1109726,EUR,1079913600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598944,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190.0,13900,M,962053,EUR,1018915200,G,12,12,False,47.0,41.0,10.0,5.0,0.0,39.0,40.0,2.0,7.0,1.0,5.0,,,90.0,57.0,6.7,8.0,,0,0.11,0.01,-0.13,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,filipjorgensen1,1.0,1.0,1.0,
14598944,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179.0,19294,M,996958,EUR,1053302400,D,27,27,False,85.0,73.0,8.0,5.0,0.0,43.0,49.0,30.0,36.0,1.0,7.0,,,90.0,111.0,7.1,19.0,,1,0.43,0.24,-0.2,,,,,5.0,1.0,1.0,5.0,4.0,2.0,,3.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,-0.05,,,,1.0,1.0,,,1.0,,malogst,,,,
14598944,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190.0,14433,M,826134,EUR,931132800,D,23,23,False,102.0,90.0,10.0,3.0,0.0,67.0,69.0,23.0,33.0,10.0,2.0,,,90.0,117.0,7.1,13.0,,0,0.15,-0.03,-0.17,,,,,,,5.0,5.0,7.0,,,,,1.0,,2.0,,,,,,,,6.0,,,1.0,,,,,,yungchalobah,,,,1.0
14598944,away,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186.0,14575,M,923894,EUR,977011200,D,29,29,False,85.0,78.0,5.0,3.0,0.0,57.0,62.0,21.0,23.0,12.0,,,,90.0,109.0,6.9,9.0,,0,0.23,0.09,0.51,,,,,,,5.0,6.0,2.0,,,1.0,,2.0,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,,wesley_fofana3,,,,
14598944,away,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15506,M,1153079,EUR,1141689600,D,21,21,False,78.0,73.0,2.0,1.0,0.0,46.0,49.0,27.0,29.0,8.0,3.0,,,90.0,94.0,6.7,7.0,,1,0.06,0.03,-0.02,,,,,,,3.0,3.0,3.0,,,,,,,,,1.0,1.0,,,,-0.29,3.0,,,1.0,,,,,,,,,,
14598944,away,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180.0,28027,M,1105779,EUR,1083542400,M,17,17,False,51.0,46.0,3.0,2.0,0.0,28.0,30.0,18.0,21.0,7.0,1.0,,,90.0,68.0,7.5,7.0,,0,0.27,0.07,0.18,,Andrey Santos,,,,,1.0,5.0,10.0,2.0,,,,1.0,,2.0,2.0,,,,2.0,,,6.0,,,1.0,,,,,,andreysantos_5,,,,
14598944,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177.0,120639,M,974505,EUR,979689600,M,8,8,False,55.0,44.0,8.0,3.0,0.0,16.0,19.0,28.0,36.0,,3.0,,,70.0,66.0,6.3,16.0,,1,0.44,0.08,-0.49,,,,True,1.0,,,4.0,2.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,-0.16,,,1.0,1.0,1.0,,,,,Enzo8,,,,1.0
14598944,away,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178.0,24000,M,1140599,EUR,1091923200,M,11,11,False,27.0,25.0,1.0,,0.0,6.0,6.0,19.0,21.0,1.0,3.0,,,70.0,36.0,6.5,4.0,,2,0.03,0.14,-0.04,,,,,1.0,1.0,,1.0,3.0,,,3.0,2.0,,,1.0,,,2.0,,,,-0.56,,1.0,,1.0,,,,,,jbgittens,,,,
14598944,away,Chelsea,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174.0,18001,M,1117025,EUR,1103760000,M,40,40,False,25.0,25.0,1.0,1.0,0.0,10.0,10.0,15.0,15.0,,1.0,,,89.0,42.0,6.7,3.0,,3,-0.04,-0.06,-0.16,,Facundo Buonanotte,,,1.0,,2.0,10.0,5.0,2.0,,3.0,1.0,,,3.0,4.0,1.0,1.0,,1.0,1.0,0.35,,2.0,,,,2.0,1.0,,,facubuonanotte_,,,,
14598944,away,Chelsea,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180.0,137323,M,1135873,EUR,1088640000,M,49,49,False,16.0,16.0,2.0,2.0,0.0,7.0,7.0,9.0,9.0,1.0,2.0,,,59.0,26.0,6.9,2.0,,1,0.14,0.16,-0.01,,,,,1.0,,1.0,1.0,4.0,,,,,,,4.0,,1.0,,,,,-0.14,,,,1.0,,1.0,,1.0,,AleGarnacho,,,,
14598944,away,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181.0,12338,M,1403061,EUR,1139011200,F,32,32,False,17.0,15.0,,,1.0,4.0,5.0,11.0,12.0,1.0,1.0,,,70.0,27.0,7.8,7.0,,1,-0.11,-0.23,-0.05,,Tyrique George,,,,,,4.0,2.0,,2.0,1.0,,,,,1.0,2.0,,,2.0,,0.56,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
14598944,away,Chelsea,Estêvão,estevao,Estêvão,M,41,176.0,196577,M,1597265,EUR,1177372800,F,41,41,True,13.0,12.0,1.0,1.0,0.0,4.0,5.0,8.0,8.0,,3.0,,,31.0,19.0,6.5,4.0,,2,-0.12,0.4,-0.04,,Estêvão,,,1.0,,1.0,4.0,1.0,1.0,,3.0,1.0,,,,,1.0,,,,,-0.54,,,2.0,,,,,,,Estêvão,,,,
14598944,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175.0,37144,M,794939,EUR,901065600,D,3,3,True,11.0,9.0,,,0.0,3.0,4.0,6.0,7.0,2.0,1.0,,,20.0,19.0,6.6,2.0,,1,-0.15,0.08,0.13,,,,,,,,2.0,2.0,,,,,,1.0,1.0,2.0,,,,1.0,,-0.37,,,1.0,,,,,,,cucurella3,,,,
14598944,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172.0,40111,M,879349,EUR,952560000,F,7,7,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,1.0,3.0,,,20.0,17.0,7.1,3.0,,1,0.4,0.45,0.14,,,,,1.0,1.0,,1.0,2.0,,,2.0,1.0,,,,,2.0,1.0,,,,-0.33,1.0,,,,1.0,,,,,pedroneto_30,,,,
14598944,away,Chelsea,Shumaira Mheuka,shumaira-mheuka,S. Mheuka,F,62,183.0,4077,M,1402787,EUR,1192838400,F,62,62,True,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,20.0,10.0,6.6,2.0,,0,-0.17,-0.1,0.16,,Shumaira Mheuka,,,,,1.0,1.0,3.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,
14598944,away,Chelsea,Reggie Walsh,reggie-walsh,R. Walsh,M,8,176.0,4957,M,1913033,EUR,1224460800,M,46,46,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598944,away,Chelsea,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193.0,5891,M,978787,EUR,1084579200,G,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598944,away,Chelsea,Reece James,reece-james,R. James,D,24,180.0,49440,M,885908,EUR,944611200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReeceJ,,,,
14598944,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178.0,79211,M,987650,EUR,1004659200,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MoisesCaicedo55,,,,
14598944,away,Chelsea,Ollie Harrison,ollie-harrison,O. Harrison,M,15,,737,M,1567897,EUR,1186444800,M,58,58,True,,,,,,,,,,,,,,,,,,,0,,,,,Ollie Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
