match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_wasFouled,stat_keyPass,captain,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_wonContest,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded
14573078,home,Aberdeen,Dimitar Mitov,dimitar-mitov,D. Mitov,G,1,188.0,407,M,802859,EUR,853891200,G,1,1,False,32.0,15.0,21.0,4.0,0.0,12.0,17.0,3.0,15.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,90.0,42.0,5.4,18.0,0.0060747,-0.0001,0,-1.1704,-0.01,0.02,-0.35,-0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Alfie Dorrington,dorrington-alfie,A. Dorrington,D,24,192.0,528,M,1177610,EUR,1113955200,D,26,26,False,20.0,17.0,1.0,,0.0,11.0,12.0,6.0,8.0,1.0,2.0,,,,,,90.0,32.0,6.4,6.0,0.00341762,,0,,0.06,0.0,0.15,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Jack Milne,jack-milne,J. Milne,D,22,192.0,61,M,1129179,EUR,1044835200,D,22,22,False,27.0,20.0,4.0,,0.0,13.0,15.0,7.0,12.0,4.0,2.0,,,,,,90.0,41.0,5.9,8.0,0.00629193,,1,,-0.04,0.02,-0.53,,2.0,1.0,4.0,,,,2.0,,2.0,1.0,1.0,1.0,2.0,0.2034,-0.55,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Mats Knoester,knoester-mats,M. Knoester,D,5,184.0,112,M,795251,EUR,911433600,D,5,5,False,25.0,19.0,6.0,2.0,0.0,13.0,16.0,6.0,9.0,3.0,1.0,,,,,,90.0,47.0,6.0,13.0,0.0137313,,0,,0.06,0.03,-0.54,,3.0,4.0,4.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Nicky Devlin,nicky-devlin,N. Devlin,D,2,183.0,71,M,790567,EUR,750816000,M,2,2,False,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,7.0,2.0,1.0,,,,,,85.0,28.0,6.7,11.0,0.00239802,,1,,0.03,0.09,-0.13,,,4.0,2.0,2.0,,,1.0,,,1.0,1.0,,,0.5059,0.32,,,2.0,1.0,True,1.0,1.0,1.0,2.0,0.9834,,,,,,,,,,,,,
14573078,home,Aberdeen,Stuart Armstrong,stuart-armstrong,S. Armstrong,M,16,183.0,282,M,117083,EUR,701913600,M,16,16,False,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,2.0,3.0,,,,,,64.0,20.0,6.5,6.0,0.0055345,,1,,-0.07,0.15,-0.05,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,0.0147,-0.08,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
14573078,home,Aberdeen,Ante Palaversa,ante-palaversa,A. Palaversa,M,18,187.0,627,M,897598,EUR,954979200,M,18,18,False,18.0,13.0,1.0,1.0,0.0,8.0,8.0,5.0,10.0,1.0,2.0,,,,,,64.0,22.0,6.4,5.0,0.00394524,,0,,-0.01,0.02,-0.21,,,2.0,3.0,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,
14573078,home,Aberdeen,Topi Keskinen,topi-keskinen,T. Keskinen,M,81,180.0,414,M,1025669,EUR,1046995200,M,81,81,False,16.0,9.0,4.0,1.0,0.0,3.0,5.0,6.0,12.0,,3.0,,,,,,90.0,32.0,5.8,17.0,0.01517,,2,,0.0,-0.25,-0.21,,1.0,11.0,5.0,2.0,4.0,,,,1.0,,1.0,1.0,1.0,0.0913,-0.26,,,3.0,,,1.0,1.0,,2.0,0.2573,,2.0,,,,,,,,,,,
14573078,home,Aberdeen,Leighton Clarkson,leighton-clarkson,L. Clarkson,M,7,175.0,311,M,954043,EUR,1003449600,F,10,10,False,14.0,10.0,2.0,,0.0,8.0,9.0,3.0,7.0,1.0,5.0,,,,,,64.0,25.0,6.5,6.0,0.0185378,,1,,0.1,0.01,-0.02,,,3.0,1.0,,,,3.0,,1.0,,2.0,,,0.0781,-0.04,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
14573078,home,Aberdeen,Marko Lazetić,marko-lazetic,M. Lazetić,F,27,192.0,1042,M,997215,EUR,1074729600,F,27,27,False,11.0,8.0,,,0.0,3.0,4.0,5.0,7.0,,4.0,,,,,,90.0,25.0,6.0,8.0,0.00663987,,4,,0.07,0.29,0.13,,1.0,10.0,4.0,1.0,3.0,,,,1.0,2.0,3.0,,,0.1911,0.02,,,1.0,1.0,,,2.0,,4.0,0.2277,1.0,,,1.0,2.0,1.0,,,,,,,
14573078,home,Aberdeen,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179.0,1273,M,834597,EUR,901324800,F,17,17,False,6.0,4.0,,,0.0,3.0,3.0,2.0,10.0,1.0,1.0,,,,,,85.0,24.0,7.1,10.0,0.10097,,1,,0.14,0.05,0.13,,,3.0,2.0,1.0,,,2.0,,2.0,1.0,1.0,,2.0,0.7884,0.32,,,,1.0,,7.0,1.0,1.0,1.0,0.9242,,,1.0,,,,1.0,,,,,,
14573078,home,Aberdeen,Graeme Shinnie,graeme-shinnie,G. Shinnie,M,4,175.0,69,M,74873,EUR,681264000,M,4,4,True,7.0,5.0,,,0.0,2.0,2.0,5.0,7.0,1.0,2.0,,,,,,26.0,14.0,6.6,4.0,0.328404,,0,,0.41,0.1,-0.04,,,3.0,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,
14573078,home,Aberdeen,Dante Polvara,dante-polvara,D. Polvara,M,8,193.0,127,M,1189295,EUR,961545600,M,8,8,True,11.0,6.0,1.0,,0.0,1.0,2.0,5.0,9.0,,3.0,,,,,,26.0,17.0,6.9,8.0,0.0197655,,0,,0.29,0.01,0.14,,2.0,2.0,2.0,,,,,,,2.0,2.0,,,,,Dante Polvara,,,1.0,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Sivert Heltne Nilsen,sivert-heltne-nilsen,S. Nilsen,M,6,184.0,61,M,22801,EUR,686361600,M,6,6,True,13.0,12.0,1.0,,0.0,4.0,4.0,8.0,9.0,1.0,4.0,,,,,,26.0,19.0,6.7,2.0,0.0154489,,1,,0.06,0.07,0.13,,,3.0,3.0,,1.0,,,,3.0,,,,2.0,0.1143,-0.32,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,
14573078,home,Aberdeen,Kusini Yengi,kusini-yengi,K. Yengi,F,99,188.0,264,M,991366,EUR,916358400,F,9,9,True,,,,,0.0,,,,,,,,,,,,11.0,1.0,6.4,1.0,,,0,,,,-0.01,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14573078,home,Aberdeen,Kevin Nisbet,kevin-nisbet,K. Nisbet,F,15,180.0,258,M,802281,EUR,857779200,F,15,15,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,10.0,2.0,6.5,1.0,3.321e-05,,0,,0.0,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Rodrigo Vitols,rodrigo-vitols,R. Vitols,G,41,190.0,15,M,1548873,EUR,1171929600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Rodrigo Vitols,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Nick Suman,nick-suman,N. Suman,G,13,197.0,32,M,863180,EUR,951696000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Gavin Molloy,gavin-molloy,G. Molloy,D,21,,72,M,999224,EUR,1003449600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,24,181.0,1387,M,962877,EUR,1026691200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Nicolas Milanović,nicolas-milanovic,N. Milanović,M,11,185.0,423,M,1091628,EUR,1005696000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Nicolas Milanovic,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Emmanuel Gyamfi,gyamfi-emmanuel,E. Gyamfi,M,77,178.0,78,M,1518820,EUR,1090540800,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,home,Aberdeen,Dylan Lobban,dylan-lobban,D. Lobban,M,38,,23,M,1149939,EUR,1125014400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573078,away,Shakhtar Donetsk,Dmytro Riznyk,dmytro-riznyk,D. Riznyk,G,31,191.0,514,M,941669,EUR,917654400,G,31,31,False,31.0,24.0,9.0,3.0,0.0,23.0,25.0,1.0,6.0,,4.0,3.0,3.0,,,,90.0,39.0,6.6,7.0,0.00102791,0.4538,0,0.3926,0.14,0.01,-0.3,0.39,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14573078,away,Shakhtar Donetsk,Vinícius Tobias,vinicius-tobias,V. Tobias,D,17,175.0,2851,M,1067639,EUR,1077494400,D,17,17,False,56.0,47.0,13.0,8.0,0.0,23.0,26.0,24.0,31.0,1.0,8.0,,,,,,90.0,86.0,7.0,15.0,0.0184238,,1,,0.04,0.12,-0.23,,1.0,4.0,10.0,,2.0,1.0,1.0,,5.0,3.0,1.0,,2.0,0.045,-0.2,Vinicius Augusto,,3.0,1.0,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,vinitobias,
14573078,away,Shakhtar Donetsk,Valeriy Bondar,bondar-valeriy,V. Bondar,D,5,184.0,326,M,904850,EUR,920073600,D,5,5,False,82.0,77.0,6.0,3.0,0.0,42.0,43.0,35.0,39.0,4.0,4.0,,,,,,90.0,93.0,6.7,5.0,0.0180231,,1,,0.16,0.26,-0.19,,1.0,1.0,4.0,,1.0,1.0,,,1.0,,1.0,,1.0,0.5724,-0.44,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,
14573078,away,Shakhtar Donetsk,Mykola Matviyenko,mykola-matviyenko,M. Matviyenko,D,22,182.0,622,M,353272,EUR,830995200,D,22,22,False,116.0,107.0,5.0,3.0,0.0,47.0,47.0,60.0,70.0,5.0,4.0,,,,,,90.0,125.0,7.0,10.0,0.0592957,,1,,0.45,0.4,-0.32,,1.0,2.0,2.0,,,,,,,,1.0,,,0.0077,-0.02,,,1.0,,True,1.0,,,1.0,,,,,,1.0,,,,,,,,
14573078,away,Shakhtar Donetsk,Pedro Henrique,pedrinho,P. Henrique,D,13,177.0,481,M,1100817,EUR,1026345600,D,13,13,False,89.0,81.0,3.0,1.0,0.0,35.0,40.0,46.0,52.0,2.0,3.0,,,,,,90.0,117.0,7.3,15.0,0.0399208,,2,,-0.39,0.1,-0.33,,1.0,2.0,6.0,,2.0,,2.0,,2.0,2.0,,,2.0,0.0827,0.53,Pedrinho,,2.0,,,3.0,2.0,1.0,1.0,0.4424,1.0,,,,,,,,,,,,
14573078,away,Shakhtar Donetsk,Yehor Nazaryna,yehor-nazaryna,Y. Nazaryna,M,29,183.0,146,M,833562,EUR,868492800,M,29,29,False,64.0,51.0,6.0,2.0,0.0,28.0,34.0,26.0,36.0,1.0,3.0,,,,,,90.0,81.0,8.0,18.0,0.295406,,1,,0.3,0.2,-0.21,,4.0,6.0,7.0,,,,2.0,,2.0,2.0,3.0,,,0.054,0.55,,,1.0,3.0,,6.0,1.0,1.0,1.0,0.7367,,2.0,3.0,,,,1.0,,,,,,
14573078,away,Shakhtar Donetsk,Lucas Ferreira,lucas-dos-santos-ferreira,L. Ferreira,M,48,187.0,2402,M,1631907,EUR,1146182400,M,37,37,False,24.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,17.0,,2.0,,,,,,82.0,37.0,7.5,8.0,0.0325085,,1,,-0.22,-0.39,-0.11,,,3.0,5.0,,2.0,,,,4.0,3.0,2.0,,3.0,0.387,0.5,Lucas Ferreira,,,,,,1.0,1.0,,0.6506,1.0,,,,,,,,,,,,
14573078,away,Shakhtar Donetsk,Oleg Ocheretko,oleg-ocheretko,O. Ocheretko,M,27,181.0,273,M,997082,EUR,1053820800,M,27,27,False,42.0,36.0,1.0,,0.0,10.0,12.0,26.0,30.0,1.0,2.0,,,,,,90.0,53.0,6.2,10.0,0.0757599,,1,,-0.33,0.3,-0.09,,,4.0,3.0,2.0,2.0,,,,2.0,1.0,,1.0,2.0,0.0339,-0.19,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
