match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded
10434112,home,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,190,12,M,81949,EUR,600134400,G,35,35,False,25.0,18.0,13.0,6.0,13.0,14.0,5.0,11.0,2.0,1.0,2.0,1.0,13.0,2.0,1.0,2.0,90.0,37.0,6.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434112,home,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,170,27,M,852161,EUR,800928000,D,77,77,False,33.0,27.0,3.0,1.0,4.0,4.0,24.0,33.0,2.0,6.0,8.0,2.0,6.0,,,,90.0,54.0,7.0,11.0,0,77,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10434112,home,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,181,87,M,158625,EUR,712195200,D,21,21,False,32.0,27.0,4.0,1.0,15.0,15.0,12.0,17.0,3.0,4.0,5.0,1.0,5.0,,,,62.0,37.0,6.6,5.0,1,42,,,,3.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10434112,home,Giresunspor,Alexis Pérez,alexis-perez,A. Pérez,D,181,189,M,602812,EUR,764553600,D,25,25,False,50.0,39.0,17.0,8.0,20.0,21.0,19.0,29.0,2.0,4.0,4.0,,5.0,,,,90.0,64.0,6.7,13.0,3,25,,,,,1.0,,4.0,2.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,
10434112,home,Giresunspor,Alper Uludağ,alper-uludag,A. Uludağ,D,180,20,M,100102,EUR,660873600,D,6,6,False,31.0,24.0,2.0,,13.0,14.0,12.0,22.0,,1.0,1.0,,9.0,,,,74.0,46.0,6.8,15.0,2,,,5.0,1.0,,1.0,1.0,,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,
10434112,home,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,175,118,M,795001,EUR,892252800,M,23,23,False,58.0,47.0,8.0,4.0,19.0,20.0,30.0,45.0,1.0,3.0,2.0,2.0,6.0,,,,90.0,71.0,7.0,17.0,1,61,,7.0,2.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,
10434112,home,Giresunspor,Robert Mejía,robert-mejia,R. Mejía,M,173,79,M,1020193,EUR,970790400,M,14,14,False,36.0,33.0,4.0,3.0,11.0,12.0,22.0,25.0,1.0,5.0,4.0,2.0,9.0,,,,80.0,52.0,6.7,8.0,1,88,,1.0,,,1.0,,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,
10434112,home,Giresunspor,Serginho,serginho,Serginho,M,180,332,M,849301,EUR,797126400,M,10,10,False,29.0,24.0,2.0,,3.0,3.0,22.0,30.0,1.0,8.0,6.0,1.0,2.0,,,,90.0,61.0,6.9,16.0,3,70,,4.0,1.0,1.0,3.0,,1.0,4.0,1.0,1.0,3.0,2.0,1.0,,1.0,,2.0,3.0,,3.0,,,True,1.0,,,,,,
10434112,home,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,180,71,M,257071,EUR,759801600,M,26,26,False,21.0,17.0,4.0,4.0,4.0,4.0,13.0,18.0,1.0,4.0,3.0,2.0,1.0,,,,45.0,32.0,6.5,8.0,1,8,,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
10434112,home,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,174,2627,M,992567,EUR,980985600,M,7,7,False,19.0,17.0,1.0,1.0,5.0,5.0,12.0,16.0,,8.0,8.0,2.0,7.0,,,,90.0,49.0,6.4,15.0,3,17,,2.0,,1.0,5.0,,,1.0,1.0,1.0,5.0,2.0,,,,,3.0,2.0,,8.0,,,,2.0,,,,,,
10434112,home,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,189,335,M,331751,EUR,768182400,F,9,9,False,10.0,7.0,,,2.0,2.0,6.0,11.0,,1.0,1.0,,1.0,,,,74.0,19.0,6.5,7.0,3,11,,3.0,1.0,,,,,,,,1.0,,2.0,4.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,
10434112,home,Giresunspor,Jorman Campuzano,jorman-campuzano,J. Campuzano,M,175,818,M,924420,EUR,830822400,M,30,30,True,22.0,18.0,,,7.0,8.0,11.0,14.0,,7.0,8.0,2.0,8.0,,,,45.0,38.0,6.8,7.0,0,21,,,,1.0,3.0,,1.0,,3.0,2.0,3.0,1.0,,,2.0,,,2.0,1.0,,,,,2.0,,,,,,
10434112,home,Giresunspor,Brandley Kuwas,brandley-kuwas,B. Kuwas,M,181,114,M,252885,EUR,716860800,F,11,11,True,15.0,12.0,,,5.0,5.0,7.0,10.0,1.0,4.0,5.0,1.0,1.0,,,,28.0,28.0,7.1,7.0,3,10,,,,1.0,4.0,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,2.0,Brandley,Kuwas,,3.0,,1.0,,,,
10434112,home,Giresunspor,Faruk Can Genç,faruk-can-genc,F. C. Genç,D,180,18,M,1014334,EUR,950659200,D,99,99,True,10.0,7.0,1.0,,3.0,3.0,4.0,9.0,,1.0,,,1.0,,,,16.0,16.0,6.5,5.0,0,61,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10434112,home,Giresunspor,Doğan Can Davas,dogan-can-davas,D. C. Davas,M,170,37,M,604856,EUR,872208000,M,17,17,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,2.0,2.0,,1.0,,,,16.0,12.0,7.4,3.0,1,17,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,
10434112,home,Giresunspor,Murat Cem Akpinar,murat-cem-akpinar,M. C. Akpinar,M,173,44,M,873813,EUR,917136000,M,22,22,True,5.0,4.0,,,,1.0,4.0,4.0,,1.0,3.0,,,,,,10.0,12.0,7.5,1.0,0,11,,,,,,,,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,
10434112,home,Giresunspor,Onurcan Piri,onurcan-piri,O. Piri,G,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434112,home,Giresunspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,179,42,M,1084164,EUR,987724800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,17,,,,,,,,,,,,,,,,,,,,,Talha Gür,,,,,,,,,
10434112,home,Giresunspor,Rahmetullah Berisbek,rahmetullah-berisbek,R. Berisbek,D,171,38,M,921402,EUR,922060800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434112,home,Giresunspor,Arda Kılıç,arda-kilic,A. Kılıç,D,180,14,M,1035242,EUR,1106265600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434112,home,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,184,50,M,1395435,EUR,1052092800,D,50,50,True,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,Kadir Seven,,,,,,,,,
10434112,away,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,185,415,M,187023,EUR,793065600,G,13,13,False,41.0,26.0,22.0,7.0,21.0,27.0,5.0,14.0,,,,,16.0,1.0,4.0,5.0,90.0,57.0,7.4,15.0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10434112,away,Alanyaspor,Pedro Pereira,pedro-pereira,P. Pereira,M,185,286,M,807291,EUR,885427200,D,27,27,False,28.0,22.0,3.0,2.0,11.0,16.0,12.0,15.0,,7.0,4.0,,8.0,,,,90.0,50.0,6.7,12.0,0,13,,3.0,1.0,1.0,2.0,,3.0,,3.0,1.0,,1.0,,,1.0,,,4.0,1.0,,,,,1.0,,,,,,
10434112,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,188,77,M,1003161,EUR,950054400,D,4,4,False,49.0,37.0,13.0,5.0,33.0,37.0,4.0,12.0,3.0,3.0,5.0,,7.0,,,,90.0,67.0,7.4,12.0,0,23,,,,1.0,,,8.0,5.0,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,
10434112,away,Alanyaspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,187,111,M,800344,EUR,820368000,D,23,23,False,41.0,33.0,3.0,,27.0,33.0,6.0,8.0,,1.0,1.0,,5.0,,,,90.0,54.0,6.7,9.0,0,89,,,,1.0,,,7.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,Joher,Khadim Rassoul,,,,,,,,
10434112,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,185,292,M,171625,EUR,779068800,D,29,29,False,38.0,29.0,3.0,,20.0,23.0,12.0,19.0,1.0,3.0,5.0,,2.0,,,,90.0,63.0,7.5,12.0,1,29,1.0,4.0,3.0,1.0,,2.0,1.0,,2.0,1.0,2.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,
10434112,away,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,187,465,M,842255,EUR,892512000,M,98,98,False,16.0,16.0,1.0,1.0,8.0,8.0,8.0,8.0,,1.0,2.0,,1.0,,,,45.0,24.0,6.8,4.0,0,,,,,,2.0,,,2.0,1.0,,,1.0,,,,,,,,3.0,,,,1.0,,,,,,
10434112,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,188,136,M,31821,EUR,631497600,M,8,8,False,53.0,48.0,6.0,5.0,28.0,30.0,20.0,23.0,,9.0,8.0,1.0,5.0,,,,90.0,73.0,6.7,11.0,0,8,,,,,6.0,,3.0,,3.0,2.0,2.0,1.0,,,2.0,,,3.0,1.0,1.0,,,,3.0,,,,,,
