match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,captain,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_totalCross,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_outfielderBlock,stat_errorLeadToAShot
14573022,home,Crystal Palace,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193.0,4360,M,249859,EUR,727401600,G,44,44,False,14.0,6.0,8.0,1.0,0.0,5.0,7.0,1.0,7.0,1.0,10.0,1.0,90.0,21.0,6.1,8.0,0.00356711,20.19373327002,3.0,12.6,7.14,0,-0.9112,0.02,-0.04,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573022,home,Crystal Palace,George King,George King,,george-king,G. King,M,5,,46,M,1899553,EUR,1174348800,D,60,60,False,39.0,32.0,1.0,1.0,0.0,17.0,20.0,15.0,19.0,,4.0,,76.0,47.0,6.7,8.0,0.0147716,143.85539329575,13.0,122.85,21.525,0,,0.32,0.1,-0.42,2.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573022,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179.0,5420,M,355796,EUR,783043200,D,8,8,False,52.0,45.0,9.0,4.0,0.0,39.0,41.0,6.0,11.0,4.0,2.0,,64.0,63.0,6.4,10.0,0.00549348,132.81861752908,21.0,9.03,10.71,0,,0.17,0.04,-0.3,1.0,1.0,1.0,,,,jeffersonlerma,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573022,home,Crystal Palace,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188.0,809,M,1471671,EUR,1154131200,D,23,23,False,87.0,77.0,8.0,4.0,0.0,45.0,46.0,32.0,41.0,2.0,4.0,,90.0,100.0,6.4,15.0,0.0270464,338.60640730502,37.0,189.315,34.545,0,,0.38,0.19,-0.43,2.0,6.0,5.0,2.0,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14573022,home,Crystal Palace,Borna Sosa,,,borna-sosa,B. Sosa,M,24,187.0,3739,M,357584,EUR,885340800,M,24,24,False,14.0,10.0,2.0,,0.0,4.0,4.0,6.0,10.0,,2.0,,63.0,23.0,6.0,8.0,0.00345704,27.812272078808,3.0,-24.15,-2.31,0,,-0.1,-0.41,-0.07,1.0,3.0,1.0,,,,BornaSosa,,2.0,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
14573022,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184.0,725,M,1084311,EUR,1065830400,M,55,55,False,41.0,30.0,2.0,,1.0,16.0,21.0,14.0,20.0,1.0,3.0,,90.0,59.0,7.6,17.0,0.301439,58.914285762279,10.0,-20.16,6.825,3,,0.52,-0.15,-0.18,,5.0,2.0,1.0,,1.0,,,2.0,1.0,,,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3443,0.6987,0.47,,,,,,,,,,
14573022,home,Crystal Palace,Kaden Rodney,,,kaden-rodney,K. Rodney,M,42,189.0,227,M,1185603,EUR,1097107200,M,42,42,False,59.0,47.0,4.0,3.0,0.0,23.0,25.0,24.0,34.0,1.0,4.0,,90.0,74.0,7.1,15.0,0.0359708,107.94498972521,14.0,-15.855,10.605,0,,0.29,0.06,-0.06,,1.0,2.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14573022,home,Crystal Palace,Dean Benamar,Dean Benamar,,dean-benamar,D. Benamar,D,17,,380,M,1899540,EUR,1212192000,M,72,72,False,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,,5.0,,63.0,31.0,6.3,9.0,0.00184876,52.277251697967,5.0,21.63,17.64,0,,-0.27,0.33,-0.15,,7.0,3.0,1.0,,,,,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,
14573022,home,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178.0,1105,M,1438837,EUR,1115942400,F,21,21,False,28.0,21.0,,,0.0,6.0,7.0,15.0,21.0,,5.0,,90.0,56.0,7.6,18.0,0.537545,102.99812859575,15.0,2.31,16.59,1,,0.7,0.15,0.0,1.0,12.0,13.0,,3.0,4.0,,,3.0,1.0,8.0,4.0,,4.0,4.0,2.0,2.0,1.0,,,,1.0,,,2.0,0.0665,,-0.2,,,,,,,,,,
14573022,home,Crystal Palace,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190.0,4363,M,1884145,EUR,1053302400,F,12,12,False,18.0,13.0,2.0,2.0,0.0,4.0,4.0,9.0,14.0,,3.0,,77.0,36.0,7.6,11.0,0.0233148,61.224514885417,7.0,4.725,12.285,2,,0.09,-0.19,0.0,3.0,8.0,6.0,,1.0,2.0,,,3.0,4.0,2.0,1.0,,,,2.0,,1.0,,,,,1.0,1.0,,0.1733,0.4268,0.51,1.0,,,,,,,,,
