match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_lastManTackle
11451074,home,Adana Demirspor,M'Baye Niang,mbaye-niang,M. Niang,F,188,1637,M,139228,EUR,787795200,F,9,9,False,21.0,17.0,1.0,6.0,6.0,17.0,2.0,,,90.0,43.0,8.5,13.0,0.104669,4,,29,1.0,,11.0,2.0,,,10.0,3.0,2.0,5.0,2.0,,,2.0,,3.0,2.0,,3.0,,2.0,1.0,,1.0,1.0,,,2.0,1.0662,2.0,,,2.0,1.5557,2.0,,,,,,
11451074,home,Adana Demirspor,Mario Balotelli,mario-balotelli,M. Balotelli,F,189,11878,M,25530,EUR,650419200,F,99,99,True,7.0,6.0,2.0,2.0,2.0,6.0,,,,26.0,13.0,7.8,2.0,0.14933,2,,,2.0,,4.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,0.8407,1.0,1.0,,1.0,0.3479,1.0,SuperMario,,,,,
11451074,home,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,True,18.0,15.0,1.0,9.0,10.0,8.0,2.0,,,25.0,23.0,6.8,3.0,0.00540515,0,,21,1.0,,6.0,,,,,2.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
11451074,home,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,176,32,M,906050,EUR,961545600,D,2,2,True,10.0,8.0,1.0,6.0,7.0,3.0,1.0,,,21.0,12.0,6.5,2.0,0.00038894,0,,16,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,home,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,182,40,M,900798,EUR,831945600,D,21,21,True,4.0,4.0,,4.0,4.0,,,,,9.0,4.0,6.5,,6.37e-06,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,home,Adana Demirspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,180,156,M,796133,EUR,832636800,M,26,26,True,1.0,1.0,,,,1.0,1.0,,,9.0,3.0,7.2,,0.0322673,0,,24,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
11451074,home,Adana Demirspor,Shahrudin Mahammadaliyev,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,185,5783,M,813105,EUR,771379200,G,71,71,True,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shahrudin1,,,,,
11451074,home,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,home,Adana Demirspor,Édouard Michut,edouard-michut,É. Michut,M,178,701,M,1048011,EUR,1046736000,M,20,20,True,,,,,,,,,,,,,,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,home,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,175,43,M,816435,EUR,833328000,M,6,6,True,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,home,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,182,285,M,1000187,EUR,1049068800,F,56,56,True,,,,,,,,,,,,,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,190,167,M,361314,EUR,861321600,G,61,61,False,28.0,18.0,19.0,10.0,11.0,17.0,4.0,1.0,1.0,90.0,34.0,6.2,10.0,0.00164228,0,-0.72,40,10.0,,8.0,,,1.0,3.0,1.0,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11451074,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,184,99,M,904303,EUR,923616000,D,5,5,False,23.0,18.0,4.0,11.0,12.0,11.0,1.0,,,90.0,44.0,7.0,7.0,0.0477276,1,,5,2.0,,7.0,,,1.0,4.0,5.0,,1.0,1.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,0.0554,,1.0,,,,,,,,,,
11451074,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,182,168,M,787949,EUR,881712000,D,4,4,False,24.0,20.0,4.0,16.0,18.0,6.0,2.0,,,90.0,36.0,6.8,4.0,0.00118404,2,,4,2.0,,4.0,,,2.0,1.0,4.0,,,,,,,1.0,1.0,,,,,4.0,1.0,,2.0,1.0,,,2.0,0.0379,,,,,,,,,,,,1.0
11451074,away,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,181,677,M,156400,EUR,710553600,D,15,15,False,31.0,28.0,5.0,17.0,18.0,13.0,5.0,,,90.0,40.0,6.5,4.0,0.00323676,0,,5,3.0,,11.0,,,1.0,2.0,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
11451074,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,179,254,M,224112,EUR,638928000,D,12,12,False,29.0,19.0,3.0,7.0,8.0,26.0,2.0,,,90.0,51.0,7.0,14.0,0.0925919,0,,12,1.0,,15.0,5.0,3.0,3.0,2.0,6.0,,,,,,,,1.0,3.0,True,1.0,,3.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,179,82,M,847782,EUR,746841600,M,6,6,False,32.0,21.0,4.0,12.0,18.0,14.0,8.0,,,90.0,36.0,6.4,12.0,0.00608012,0,,6,,,9.0,,,1.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
11451074,away,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,196,565,M,51652,EUR,598147200,M,37,37,False,25.0,22.0,2.0,14.0,16.0,9.0,3.0,,,61.0,33.0,7.0,3.0,0.00720967,0,,15,1.0,,8.0,,,,1.0,2.0,,,,,,,,1.0,1.0,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,182,142,M,976127,EUR,867542400,M,11,11,False,9.0,7.0,,5.0,5.0,4.0,4.0,,,61.0,21.0,6.4,8.0,0.00176766,1,,,,,2.0,,,,6.0,2.0,2.0,1.0,,,,3.0,,1.0,,,2.0,,1.0,,1.0,2.0,2.0,,,,0.045,1.0,,,1.0,0.2141,,,,,,,
11451074,away,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,178,682,M,827540,EUR,868320000,M,8,8,False,26.0,23.0,2.0,9.0,12.0,16.0,6.0,,,82.0,42.0,6.5,11.0,0.018014,1,,20,1.0,,14.0,2.0,,1.0,4.0,2.0,1.0,1.0,,,,2.0,,,,,,2.0,,,2.0,1.0,,,,1.0,0.0837,,,,,,,,,,,,
11451074,away,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,173,1658,M,818942,EUR,843177600,M,70,70,False,14.0,13.0,,2.0,2.0,13.0,6.0,,,75.0,33.0,6.7,9.0,0.0182146,1,,7,,,11.0,1.0,,,8.0,7.0,1.0,3.0,1.0,,,4.0,4.0,2.0,1.0,,1.0,3.0,,,1.0,2.0,,,,1.0,0.0161,,,,,,,,,,,,
11451074,away,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,185,338,M,81138,EUR,646444800,F,17,17,False,17.0,11.0,,4.0,5.0,12.0,,,,75.0,32.0,6.6,14.0,0.0481567,3,,,,,7.0,,,3.0,7.0,5.0,1.0,5.0,1.0,,,3.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,1.0,0.1363,,1.0,,1.0,0.0377,,,,,,,
11451074,away,Konyaspor,Robert Murić,robert-muric,R. Murić,M,182,210,M,283853,EUR,826588800,M,7,7,True,8.0,6.0,,3.0,4.0,5.0,1.0,,,29.0,16.0,6.5,5.0,0.00394106,1,,,,,3.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,0.0756,,,,,,,,,,,,
11451074,away,Konyaspor,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,186,454,M,42898,EUR,681609600,F,16,16,True,11.0,10.0,1.0,3.0,3.0,8.0,,,,29.0,18.0,7.2,1.0,0.00665661,3,,7,1.0,,7.0,,,,,3.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,0.0939,,,,1.0,0.1566,,,,,,,
11451074,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,178,135,M,1063942,EUR,894844800,M,35,35,True,7.0,6.0,,2.0,3.0,4.0,,,,15.0,10.0,6.3,2.0,0.00617474,0,,35,,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,Ogulcan Ülgün,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Gökhan Töre,gokhan-tore,G. Töre,M,176,85,M,88125,EUR,695865600,F,30,30,True,6.0,5.0,1.0,1.0,1.0,5.0,2.0,,,15.0,11.0,6.8,4.0,0.0303305,1,,,1.0,,4.0,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,1.0,1.0,,,1.0,0.0595,1.0,,,,,,,,,,,
11451074,away,Konyaspor,Niko Rak,niko-rak,N. Rak,M,173,121,M,1048837,EUR,1059177600,M,21,21,True,3.0,1.0,,,,3.0,1.0,,,8.0,5.0,6.6,2.0,9.069e-05,0,,32,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,176,32,M,816485,EUR,776908800,D,19,19,True,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,0,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451074,away,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,179,114,M,136262,EUR,698889600,M,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
