match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,captain,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded
13472747,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,34.0,22.0,15.0,3.0,0.0,21.0,24.0,1.0,10.0,1.0,5.0,3.0,3.0,90.0,35.0,5.8,12.0,0.0016663,0,-0.6258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472747,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,,1411150,EUR,1072828800,D,47,47,False,48.0,41.0,6.0,3.0,0.0,33.0,36.0,8.0,12.0,3.0,4.0,,,80.0,59.0,7.1,7.0,0.00467374,0,,2.0,2.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472747,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,42.0,38.0,4.0,2.0,0.0,29.0,29.0,9.0,13.0,6.0,,,,90.0,56.0,7.1,4.0,0.00331386,1,,4.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0349,0.2277,,,,,,,,,,,,,,,,,,,,,,,,,
13472747,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,R14niele,866392,EUR,851990400,D,14,14,False,46.0,35.0,11.0,3.0,0.0,30.0,33.0,5.0,13.0,1.0,2.0,,,90.0,56.0,6.3,12.0,0.0120469,0,,,6.0,3.0,1.0,,2.0,,,3.0,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13472747,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,M,2,2,False,39.0,35.0,3.0,1.0,0.0,19.0,21.0,16.0,18.0,1.0,5.0,,,90.0,59.0,6.9,9.0,0.12369,2,,,2.0,1.0,2.0,1.0,,,,,,,,0.1098,,,,3.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
13472747,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,32.0,26.0,5.0,2.0,0.0,19.0,19.0,7.0,13.0,,6.0,,,80.0,50.0,7.1,10.0,0.170471,1,,,3.0,4.0,1.0,,3.0,4.0,1.0,2.0,,,,0.0157,,,,,2.0,5.0,,,1.0,True,2.0,1.0,,,,,,,,,,,,,,
13472747,home,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,elBrujo,979325,EUR,776217600,M,70,70,False,23.0,19.0,4.0,1.0,0.0,6.0,7.0,13.0,16.0,,5.0,,,69.0,29.0,6.3,7.0,0.0158585,1,,,5.0,1.0,3.0,,,1.0,1.0,2.0,,,,0.0102,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
13472747,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,M,21,21,False,39.0,30.0,7.0,3.0,0.0,19.0,23.0,11.0,16.0,,4.0,,,90.0,71.0,7.3,22.0,0.181603,0,,,4.0,8.0,,,3.0,,,2.0,,,5.0,,,,,1.0,2.0,7.0,4.0,3.0,,,,2.0,,1.0,,,,,,,,,,,,
13472747,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,F,27,27,False,27.0,19.0,3.0,1.0,0.0,6.0,9.0,13.0,18.0,,5.0,,,80.0,52.0,7.3,19.0,0.210187,1,,1.0,11.0,8.0,2.0,,,2.0,1.0,1.0,1.0,,4.0,0.0645,,,,3.0,2.0,1.0,2.0,1.0,,,,6.0,1.0,1.0,1.0,,,,,,,,,,,
13472747,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,,1922597,EUR,1170720000,F,56,56,False,11.0,10.0,1.0,1.0,1.0,6.0,7.0,4.0,4.0,1.0,,,,69.0,20.0,7.1,2.0,0.174248,1,,,5.0,2.0,2.0,,1.0,,,,2.0,,1.0,0.0351,,,,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
