match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_clearanceOffLine
11067346,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,27.0,17.0,12.0,2.0,15.0,18.0,2.0,9.0,1.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,90.0,38.0,6.7,10.0,0.0,0.0,0.00018322,0,0.5953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,64.0,54.0,6.0,4.0,19.0,23.0,35.0,41.0,1.0,3.0,2.0,7.0,,,,,,,90.0,80.0,7.2,12.0,0.0617,0.0,0.197173,1,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Nino,,,nino,Nino,D,33,188,1659,M,870788,EUR,860630400,D,33,33,False,35.0,33.0,3.0,1.0,21.0,21.0,12.0,14.0,1.0,1.0,1.0,6.0,,,,,,,37.0,36.0,5.3,2.0,0.0,0.0,0.00492446,0,,1.0,2.0,,,,,,,,True,1.0,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,False,64.0,53.0,9.0,4.0,32.0,36.0,21.0,28.0,3.0,7.0,3.0,4.0,,,,,,,90.0,78.0,7.1,12.0,0.0667,0.0,0.00960703,2,,2.0,4.0,2.0,2.0,,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11067346,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,41.0,36.0,7.0,6.0,9.0,10.0,28.0,35.0,1.0,4.0,1.0,2.0,,,,,,,64.0,65.0,6.8,11.0,0.1882,0.0,0.0549996,1,,,4.0,2.0,,,,2.0,2.0,2.0,,,1.0,,,Marcelo12,4.0,1.0,1.0,1.0,1.0,,,,,,,,,
11067346,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,55.0,49.0,,,28.0,29.0,21.0,26.0,,6.0,3.0,11.0,,,,,,,90.0,76.0,6.4,10.0,0.0,0.0,0.0119843,0,,,8.0,4.0,3.0,,,1.0,,,,,3.0,,,,,,4.0,,2.0,,,,,,,,,
11067346,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,57.0,50.0,4.0,2.0,24.0,27.0,26.0,30.0,1.0,4.0,3.0,4.0,,,,,,,90.0,67.0,6.8,8.0,0.0,0.0,0.00760074,0,,4.0,6.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11067346,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,35.0,28.0,1.0,1.0,4.0,4.0,25.0,38.0,1.0,5.0,2.0,5.0,,,,,,,90.0,64.0,6.4,23.0,0.0,0.0,0.321915,0,,2.0,10.0,2.0,,,,1.0,1.0,3.0,,1.0,3.0,,,jhonariasa,7.0,1.0,2.0,,3.0,4.0,,,,,,,,
11067346,home,Fluminense,Gabriel Pirani,Gabriel Pirani,,gabriel-pirani,Gabriel Pirani,M,10,170,625,M,1065962,EUR,1018569600,M,20,20,False,24.0,20.0,,,8.0,8.0,12.0,16.0,,6.0,,3.0,,,,,,,86.0,47.0,6.6,14.0,1.2096,0.8838,0.129655,4,,1.0,7.0,8.0,4.0,,,1.0,1.0,,,1.0,2.0,2.0,,,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,,,
11067346,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,27.0,15.0,1.0,1.0,4.0,5.0,13.0,25.0,1.0,7.0,2.0,3.0,,,,,,,86.0,51.0,7.8,18.0,0.0603,0.0687,0.518914,2,,,4.0,3.0,2.0,,,3.0,1.0,3.0,,1.0,2.0,1.0,,,3.0,2.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,
11067346,home,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,False,9.0,6.0,,,4.0,4.0,2.0,5.0,1.0,4.0,,4.0,,,,,,,89.0,29.0,6.7,8.0,1.5705,1.5693,0.00212616,7,,6.0,13.0,2.0,1.0,,,1.0,,,,3.0,2.0,1.0,1.0,,,,1.0,6.0,1.0,2.0,3.0,,1.0,,,,,
11067346,home,Fluminense,Felipe Andrade,,,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,26.0,3.0,6.6,1.0,0.0,0.0,0.00014765,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
11067346,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,1.0,,,,,,,12.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11067346,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,12.0,6.0,6.6,2.0,0.0,0.0,0.00039576,0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,True,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,germancano14,,,,,,,,,,,,1.0,,
11067346,home,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Kayky Almeida,Kayky,,kayky-almeida,K. Almeida,D,27,185,254,M,1464528,EUR,1114905600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Edinho,Edinho,,edinho,Edinho,M,10,171,65,M,1515292,EUR,998524800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Giovanni,Giovanni,,giovanni,Giovanni,F,8,176,199,M,1036002,EUR,1012435200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,home,Fluminense,Alan,,,alan,Alan,F,,178,218,,36684,EUR,616032000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,away,Bahia,Danilo Fernandes,,,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,False,13.0,8.0,6.0,1.0,7.0,7.0,1.0,6.0,,,,5.0,1.0,5.0,6.0,,,,38.0,21.0,7.7,5.0,0.0,0.0,8.538e-05,0,1.5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067346,away,Bahia,Cicinho,,,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,False,20.0,20.0,1.0,1.0,13.0,13.0,7.0,10.0,2.0,6.0,8.0,2.0,,,,,,,81.0,53.0,6.1,7.0,0.079,0.0,0.00567964,1,,1.0,4.0,2.0,,,3.0,3.0,2.0,,,1.0,,1.0,,,3.0,,,,1.0,1.0,1.0,,,,,,1.0,
11067346,away,Bahia,Kanu,,,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,55.0,51.0,8.0,5.0,30.0,31.0,21.0,24.0,2.0,7.0,6.0,4.0,,,,,,,90.0,71.0,7.0,6.0,0.0202,0.0,0.0214552,1,,1.0,2.0,,,,1.0,3.0,2.0,1.0,True,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,
11067346,away,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,False,46.0,39.0,4.0,2.0,27.0,29.0,12.0,17.0,5.0,8.0,2.0,7.0,,,,,,,90.0,53.0,6.7,7.0,0.0669,0.0,0.00900078,1,,1.0,4.0,,,,,2.0,1.0,,,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
11067346,away,Bahia,Jhoanner Chávez,,,jhoanner-chavez,Jhoanner Chávez,M,13,182,1075,M,1002458,EUR,1019606400,D,6,6,False,49.0,39.0,5.0,2.0,18.0,22.0,22.0,32.0,1.0,7.0,2.0,8.0,,,,,,,90.0,73.0,6.8,15.0,0.0892,0.4708,0.159429,1,,1.0,5.0,1.0,1.0,,1.0,4.0,3.0,2.0,,2.0,,,,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,
11067346,away,Bahia,Kayky,Kayky,,kayky,Kayky,M,37,175,2624,M,1106151,EUR,1055203200,M,37,37,False,11.0,10.0,3.0,3.0,1.0,1.0,9.0,11.0,,3.0,1.0,,,,,,,,62.0,32.0,7.1,8.0,0.0533,0.0,0.135228,1,,,7.0,4.0,,,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,,3.0,,,2.0,,,,1.0,1.0,,,
11067346,away,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,False,70.0,59.0,9.0,6.0,22.0,29.0,37.0,44.0,2.0,5.0,1.0,5.0,,,,,,,90.0,88.0,7.2,14.0,0.0552,0.0,0.0384049,3,,,2.0,2.0,2.0,1.0,3.0,1.0,1.0,,,2.0,,2.0,,,3.0,,1.0,,,,,,,,,,,
11067346,away,Bahia,Rezende,,,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,False,38.0,30.0,2.0,,13.0,16.0,17.0,22.0,4.0,7.0,1.0,6.0,,,,,,,81.0,50.0,6.1,12.0,0.0,0.0,0.137412,0,,,8.0,1.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,,,,,,5.0,,,3.0,,,,,,,,
11067346,away,Bahia,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,37.0,31.0,4.0,4.0,10.0,11.0,21.0,26.0,2.0,5.0,1.0,6.0,,,,,,,90.0,50.0,7.0,8.0,0.0887,0.0,0.041874,1,,5.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,
