match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_keyPass,captain,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,player_sofascoreId,stat_goals
12436564,away,Brentford,Mark Flekken,,,mark-flekken,M. Flekken,G,1,194.0,2856,M,171919,EUR,739929600,G,1,1,False,35.0,20.0,19.0,4.0,0.0,18.0,20.0,2.0,15.0,,,3.0,,,1.0,4.0,4.0,90.0,40.0,7.6,15.0,0.00016434,0,0.9339,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179.0,2419,M,1137431,EUR,1089417600,D,33,33,False,33.0,29.0,3.0,1.0,0.0,13.0,14.0,17.0,21.0,4.0,6.0,7.0,2.0,,,,,90.0,60.0,7.5,15.0,0.197999,1,,2.0,1.0,5.0,1.0,1.0,,,,2.0,2.0,2.0,0.1264,,,,1.0,,2.0,,2.0,,,1.0,,,,
12436564,away,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193.0,1556,M,958916,EUR,988588800,D,22,22,False,51.0,47.0,8.0,6.0,0.0,34.0,36.0,13.0,16.0,4.0,4.0,5.0,,,,,,90.0,61.0,7.3,5.0,0.00671143,0,,1.0,3.0,5.0,5.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,
12436564,away,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192.0,2094,M,924378,EUR,1008806400,D,4,4,False,52.0,49.0,6.0,4.0,0.0,43.0,43.0,6.0,9.0,1.0,1.0,5.0,1.0,,,,,90.0,61.0,7.1,4.0,0.00510653,1,,,,,6.0,,1.0,,,,,,0.1109,,,,1.0,1.0,,,,,,,,,,
12436564,away,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170.0,1089,M,972421,EUR,982800000,D,23,23,False,24.0,18.0,4.0,1.0,0.0,11.0,13.0,9.0,14.0,1.0,5.0,4.0,2.0,,,,,90.0,43.0,7.3,11.0,0.209969,0,,3.0,,1.0,1.0,,,,,2.0,,1.0,,,2.0,2.0,,,2.0,,,,,2.0,,,,
12436564,away,Brentford,Christian Nørgaard,,,christian-norgaard,C. Nørgaard,M,16,185.0,9605,M,135256,EUR,763257600,M,6,6,False,50.0,38.0,5.0,2.0,0.0,14.0,20.0,24.0,31.0,,2.0,5.0,1.0,,,,,90.0,58.0,6.5,15.0,0.0274822,0,,1.0,,5.0,,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,,True,2.0,1.0,,,,,,
12436564,away,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180.0,2555,M,1031258,EUR,1078099200,M,18,18,False,48.0,47.0,3.0,2.0,0.0,30.0,30.0,17.0,18.0,,6.0,4.0,,3.0,,,,90.0,61.0,6.9,3.0,0.0154207,0,,,1.0,7.0,,2.0,,,,3.0,1.0,3.0,,,,,,,,,1.0,2.0,,,,,,
12436564,away,Brentford,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173.0,110440,M,927083,EUR,933984000,M,19,19,False,23.0,21.0,2.0,1.0,1.0,4.0,5.0,18.0,28.0,,3.0,2.0,,1.0,,,,90.0,51.0,7.5,15.0,0.231407,4,,10.0,2.0,6.0,4.0,,,,2.0,,,1.0,0.1822,0.1321,3.0,2.0,,,1.0,,,2.0,2.0,1.0,1.0,,bryan_m19,
12436564,away,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3593,M,907072,EUR,962582400,M,24,24,False,32.0,26.0,5.0,2.0,0.0,7.0,7.0,19.0,30.0,,2.0,3.0,1.0,,,,,85.0,50.0,6.8,14.0,0.0527654,2,,5.0,1.0,6.0,,,,,,2.0,,,0.1196,,,,1.0,,2.0,,3.0,2.0,1.0,,,,,
12436564,away,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183.0,3191,M,1006387,EUR,1006819200,M,7,7,False,8.0,8.0,,,0.0,,,8.0,8.0,1.0,3.0,,4.0,,,,,72.0,21.0,7.6,6.0,0.0729478,2,,,4.0,7.0,,,,,2.0,1.0,,1.0,0.324,0.8454,2.0,1.0,,,2.0,,,1.0,,,,,,1.0
12436564,away,Brentford,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176.0,50158,M,805123,EUR,841708800,F,11,11,False,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,1.0,4.0,3.0,2.0,2.0,,,,89.0,23.0,7.1,5.0,0.0805403,5,,,2.0,4.0,,,,,1.0,,,1.0,0.5543,0.2178,2.0,1.0,1.0,,1.0,,,,3.0,,,,yowissa,
12436564,away,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180.0,1047,M,799251,EUR,820454400,M,8,8,True,3.0,2.0,1.0,1.0,0.0,2.0,3.0,,,,1.0,,1.0,,,,,18.0,7.0,6.5,3.0,6.19e-06,0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12436564,away,Brentford,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191.0,31181,M,1016907,EUR,993513600,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,11.0,4.0,6.7,,0.00225811,0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Yunus Konak,Yunus Konak,,yunus-konak,Y. Konak,M,5,181.0,1118,M,1518589,EUR,1136851200,M,26,26,True,2.0,1.0,1.0,1.0,0.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,1.0,3.011e-05,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195.0,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175.0,712,M,599128,EUR,868320000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194.0,1052,M,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Ben Mee,,,ben-mee,B. Mee,D,15,180.0,577,M,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Edmond-Paris Maghoma,,,maghoma-edmond-paris,E. Maghoma,M,25,178.0,274,M,907500,EUR,989280000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436564,away,Brentford,Gustavo Nunes,Gustavo Nunes,,gustavo-nunes,Gustavo Nunes,M,18,173.0,2175,M,1514747,EUR,1132444800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
