match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_aerialWon,stat_fouls,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10438155,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,36.0,22.0,27.0,13.0,17.0,19.0,5.0,17.0,7.0,1.0,1.0,90.0,41.0,7.1,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438155,home,Vitória SC,André Amaro,andre-amaro,A. Amaro,D,13,185,207,M,1095752,EUR,1029196800,D,13,13,False,,35.0,29.0,5.0,4.0,21.0,25.0,8.0,10.0,5.0,,,90.0,51.0,7.5,7.0,0,André Amaro,,1.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10438155,home,Vitória SC,Ibrahima Bamba,ibrahima-bamba,I. Bamba,D,22,184,312,M,1131044,EUR,1019433600,D,22,22,False,,30.0,26.0,9.0,6.0,17.0,19.0,9.0,11.0,10.0,,,90.0,51.0,7.6,5.0,1,Ibrahima Bamba,,3.0,7.0,1.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438155,home,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,,48.0,33.0,9.0,3.0,25.0,27.0,8.0,21.0,6.0,,,90.0,59.0,7.2,16.0,1,,,3.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,,,,,,,,,,,,,,
10438155,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,M,76,76,False,,10.0,6.0,2.0,1.0,2.0,4.0,4.0,7.0,1.0,,,31.0,15.0,6.8,5.0,0,,,,3.0,,,,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10438155,home,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,,30.0,28.0,5.0,5.0,14.0,15.0,14.0,15.0,2.0,,,75.0,39.0,7.3,2.0,0,Tomás Händel,,1.0,8.0,,,,5.0,4.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,
10438155,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,,23.0,22.0,3.0,3.0,15.0,16.0,7.0,7.0,6.0,,,45.0,32.0,7.1,2.0,2,,,2.0,4.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,
10438155,home,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,M,72,72,False,,11.0,11.0,,,3.0,3.0,8.0,9.0,1.0,,,35.0,18.0,6.8,3.0,0,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,
10438155,home,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,,14.0,11.0,,,2.0,2.0,9.0,12.0,3.0,,,75.0,34.0,7.3,9.0,4,,,3.0,7.0,4.0,1.0,,4.0,3.0,,,,2.0,,1.0,,1.0,,,1.0,2.0,4.0,,1.0,1.0,2.0,,,,,,
10438155,home,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,17,17,False,,28.0,22.0,5.0,4.0,5.0,6.0,17.0,22.0,6.0,,,90.0,47.0,6.9,12.0,3,,,8.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,,1.0,2.0,,1.0,,3.0,3.0,,,,,,,,,
