match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_totalTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,stat_goalAssist,stat_wonTackle,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAGoal
11408449,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,14.0,12.0,3.0,1.0,9.0,9.0,3.0,5.0,1.0,6.0,2.0,1.0,90.0,20.0,6.5,2.0,0.00068032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,False,44.0,42.0,,,8.0,8.0,36.0,43.0,,4.0,,,76.0,71.0,7.2,11.0,0.280973,3,,,7.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0649,0.1187,2.0,,,,,,,,,,,,,,,,,,
11408449,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,74.0,71.0,4.0,3.0,23.0,23.0,48.0,51.0,,10.0,,,90.0,84.0,7.2,4.0,0.0401605,1,,,,,6.0,3.0,,,,,,1.0,1.0,1.0,1.0,0.048,,4.0,True,5.0,2.0,1.0,1.0,,,,,,,,,,,,,
11408449,home,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,,1069159,EUR,1019347200,D,31,31,False,67.0,62.0,4.0,2.0,23.0,25.0,39.0,42.0,1.0,9.0,,,90.0,78.0,7.1,8.0,0.0572577,3,,,,,4.0,1.0,,,,,2.0,,,,1.0,0.0645,0.3581,1.0,,3.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,
11408449,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,18,18,False,49.0,48.0,1.0,1.0,7.0,7.0,43.0,44.0,2.0,2.0,,,90.0,72.0,7.7,4.0,0.259897,3,,,2.0,2.0,4.0,5.0,1.0,,3.0,3.0,1.0,1.0,,1.0,2.0,0.073,0.1003,4.0,,1.0,,,3.0,1.0,1.0,,1.0,,,,,,,,,
11408449,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,61.0,53.0,2.0,,15.0,16.0,39.0,48.0,,4.0,,,55.0,69.0,7.2,11.0,0.0424867,2,Alan Varela,,3.0,1.0,5.0,3.0,1.0,,,,,,,1.0,2.0,0.0787,,2.0,,2.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,
11408449,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,False,31.0,30.0,1.0,1.0,6.0,7.0,24.0,24.0,,4.0,,,76.0,38.0,6.9,3.0,0.209511,4,,,,,10.0,1.0,2.0,1.0,,,1.0,1.0,,,5.0,0.2297,0.2383,1.0,,3.0,,,1.0,1.0,2.0,,,,,,,,,,,
11408449,home,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,M,10,10,False,38.0,29.0,2.0,1.0,1.0,2.0,36.0,55.0,,1.0,,,90.0,82.0,8.5,25.0,0.55969,7,,,19.0,8.0,6.0,9.0,1.0,,11.0,6.0,3.0,1.0,,3.0,,0.3326,1.0166,3.0,,,,,,,3.0,,1.0,,,1.0,1.0,,,,,
11408449,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,64.0,49.0,3.0,2.0,5.0,8.0,45.0,57.0,,3.0,,,90.0,86.0,8.1,21.0,0.407692,5,,,1.0,1.0,3.0,5.0,1.0,,4.0,3.0,1.0,3.0,,1.0,1.0,0.2585,0.1978,3.0,,,,,4.0,1.0,1.0,,1.0,,,,1.0,,,,,
11408449,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,False,33.0,25.0,,,,1.0,26.0,36.0,,,,,85.0,54.0,7.6,17.0,0.304675,6,,,4.0,1.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,,,0.3431,0.0412,2.0,,1.0,,,3.0,1.0,5.0,,,,,,,,,,,
11408449,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,30,30,False,23.0,16.0,,,3.0,3.0,13.0,20.0,1.0,1.0,,,85.0,34.0,7.9,11.0,0.38526,3,,,,,4.0,3.0,1.0,2.0,,,1.0,,,1.0,1.0,1.1018,0.9253,3.0,,,1.0,,2.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,
11408449,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,11.0,11.0,2.0,2.0,2.0,2.0,9.0,9.0,,1.0,,,35.0,18.0,7.2,3.0,0.191997,0,,,,,2.0,1.0,,1.0,,,,,,,1.0,,,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,,
11408449,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,12.0,10.0,1.0,1.0,1.0,3.0,9.0,9.0,,2.0,,,14.0,13.0,6.8,2.0,0.017673,0,,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,
11408449,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,M,17,17,True,10.0,9.0,1.0,1.0,2.0,3.0,7.0,8.0,,1.0,,,14.0,13.0,6.9,2.0,0.0198843,0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,
11408449,home,FC Porto,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1414,M,,832868,EUR,881712000,D,15,15,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,,10.0,7.0,6.6,1.0,0.00550408,0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11408449,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,,,,,,,,,,,,,10.0,1.0,7.3,,,1,,,,,1.0,,,,,,1.0,,,,1.0,0.5854,0.8557,,,,,,,,,,,,,,1.0,,,,,
11408449,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,home,FC Porto,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,,892224,EUR,948758400,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408449,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2915,M,,827377,EUR,856742400,G,97,97,False,36.0,19.0,28.0,12.0,11.0,17.0,8.0,19.0,3.0,6.0,1.0,2.0,90.0,50.0,7.5,17.0,0.00107548,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,-0.148,
11408449,away,Vizela,Tomás Silva,tomas-silva,Tomás,D,10,172,134,M,,1176102,EUR,939945600,D,82,82,False,17.0,13.0,,,7.0,8.0,6.0,9.0,9.0,1.0,,,79.0,38.0,6.8,5.0,0.00692391,0,,,,,3.0,8.0,2.0,,1.0,1.0,,,2.0,2.0,,,,,,1.0,1.0,,,4.0,,,,,1.0,,,,,,,
11408449,away,Vizela,Jota Gonçalves,jota-goncalves,J. Gonçalves,D,6,186,40,M,,987565,EUR,961200000,D,4,4,False,36.0,29.0,8.0,4.0,23.0,27.0,6.0,9.0,9.0,,,,90.0,49.0,6.5,7.0,0.00492797,0,,,,,,3.0,,,,,,,2.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,
11408449,away,Vizela,Rodrigo Escoval,rodrigo-escoval,R. Escoval,D,26,188,59,M,,825675,EUR,863049600,D,25,25,False,19.0,14.0,8.0,3.0,10.0,11.0,4.0,8.0,3.0,1.0,,,90.0,31.0,5.9,7.0,0.00130215,0,,,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,1.0,2.0,,2.0,,,3.0,,,,,,,,,,1.0
11408449,away,Vizela,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,17,174,156,M,,844409,EUR,906508800,D,19,19,False,15.0,11.0,4.0,1.0,7.0,9.0,4.0,7.0,5.0,3.0,,,90.0,42.0,6.7,10.0,0.00057681,0,,,1.0,,1.0,6.0,,1.0,1.0,1.0,,,4.0,1.0,,,,,,,3.0,,3.0,2.0,,,,,2.0,,,,,,,
11408449,away,Vizela,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,217,M,,818036,EUR,905990400,M,75,75,False,9.0,9.0,,,4.0,4.0,5.0,5.0,3.0,3.0,,,61.0,18.0,6.7,1.0,0.00602418,0,,,,,,5.0,,,1.0,1.0,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,
11408449,away,Vizela,Samu,samu,Samu,M,20,170,212,M,,785808,EUR,830044800,M,20,20,False,19.0,15.0,1.0,1.0,11.0,13.0,4.0,8.0,4.0,2.0,,,90.0,40.0,6.8,7.0,0.00541151,1,,,2.0,,8.0,5.0,6.0,,,,,,1.0,,2.0,0.2511,,,True,,5.0,,1.0,,1.0,3.0,,,2.0,,,,,,,
11408449,away,Vizela,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,,343619,EUR,861408000,M,28,28,False,20.0,16.0,3.0,1.0,7.0,8.0,9.0,13.0,2.0,4.0,,,79.0,32.0,6.6,7.0,0.00480488,0,,,1.0,,1.0,4.0,,,2.0,2.0,,,,2.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,
