match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_wasFouled,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_punches,stat_goalAssist,stat_hitWoodwork,stat_goals,player_sofascoreId
11399503,home,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,32.0,13.0,25.0,7.0,8.0,13.0,5.0,19.0,7.0,3.0,5.0,90.0,43.0,6.3,20.0,0.00141613,0,-1.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399503,home,FC Volendam,Oskar Buur,,,oskar-buur,O. Buur,D,2,178.0,84,M,797688,EUR,891302400,D,2,2,False,19.0,13.0,4.0,2.0,5.0,7.0,8.0,14.0,8.0,,,75.0,41.0,6.5,12.0,0.00823294,0,,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11399503,home,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,27.0,22.0,7.0,5.0,16.0,16.0,6.0,11.0,3.0,,,45.0,37.0,7.1,6.0,0.00406905,0,,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11399503,home,FC Volendam,Josh Flint,,,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,False,51.0,40.0,5.0,1.0,27.0,31.0,13.0,20.0,6.0,,,90.0,63.0,6.4,13.0,0.0167662,1,,,3.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,1.0,0.0383,,,,,,,,,,,,,,,,,,
11399503,home,FC Volendam,George Cox,George,Cox,george-cox,G. Cox,M,,171.0,91,M,920556,EUR,884736000,D,5,5,False,36.0,26.0,10.0,6.0,15.0,19.0,11.0,18.0,6.0,,,90.0,51.0,6.0,14.0,0.158046,0,,1.0,,2.0,1.0,,,2.0,1.0,,,1.0,6.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
11399503,home,FC Volendam,Milan de Haan,Milan de Haan,,milan-de-haan,M. d. Haan,M,8,,32,M,1120949,EUR,1069286400,M,36,36,False,14.0,12.0,1.0,,7.0,8.0,5.0,6.0,3.0,,,82.0,27.0,6.2,6.0,0.00915321,1,,,,5.0,1.0,,1.0,2.0,1.0,,,,5.0,1.0,0.067,1.0,3.0,,,,3.0,2.0,1.0,,,,,,,,,,
11399503,home,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,M,4,4,False,23.0,14.0,4.0,1.0,6.0,7.0,8.0,16.0,4.0,,,57.0,31.0,6.9,10.0,0.0242039,0,,,3.0,6.0,1.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,True,,,,,,,,,
11399503,home,FC Volendam,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,38.0,30.0,6.0,4.0,15.0,17.0,16.0,25.0,7.0,,,90.0,64.0,7.1,16.0,0.0513737,0,,4.0,3.0,9.0,4.0,,1.0,4.0,3.0,3.0,,1.0,8.0,,,2.0,1.0,,3.0,3.0,1.0,,2.0,,1.0,,,,,,,,
11399503,home,FC Volendam,Bilal Ould-Chikh,,,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,F,11,11,False,20.0,15.0,1.0,1.0,3.0,5.0,14.0,18.0,,,,90.0,38.0,6.7,13.0,0.211285,2,,3.0,,3.0,,,,,,2.0,,,2.0,1.0,0.0746,,,,,1.0,5.0,3.0,,,2.0,1.0,,,,,,,
11399503,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,11.0,7.0,,,,2.0,7.0,10.0,,,,90.0,21.0,6.5,7.0,0.0508297,2,,1.0,,2.0,,,,,,2.0,3.0,4.0,4.0,2.0,0.4448,,,,,1.0,2.0,2.0,,,,,1.0,,,,,,
