match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_errorLeadToAShot,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,player_sofascoreId
11399401,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,True,46.0,23.0,36.0,13.0,17.0,21.0,6.0,25.0,1.0,1.0,10.0,4.0,5.0,90.0,58.0,6.6,24.0,0.00875215,0,-0.0337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399401,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,,35.0,27.0,8.0,3.0,17.0,21.0,10.0,15.0,4.0,3.0,14.0,,,90.0,54.0,6.1,12.0,0.00969868,0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11399401,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,False,,39.0,33.0,8.0,4.0,31.0,34.0,2.0,5.0,4.0,,7.0,,,90.0,50.0,6.5,6.0,0.0161972,2,,,3.0,2.0,,,3.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,0.1028,,,,,,,,,,,,,,,,,,
11399401,home,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,,36.0,33.0,3.0,2.0,27.0,30.0,6.0,6.0,,,,,,84.0,42.0,6.3,3.0,0.00165918,0,,,,1.0,,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11399401,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,False,,28.0,20.0,2.0,,13.0,16.0,7.0,13.0,3.0,1.0,3.0,,,84.0,53.0,6.4,13.0,0.0193042,0,,1.0,,10.0,3.0,3.0,,,6.0,5.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11399401,home,Excelsior,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,10,10,False,,14.0,9.0,1.0,1.0,5.0,6.0,4.0,8.0,11.0,4.0,2.0,,,58.0,20.0,6.2,8.0,0.00987128,0,,,1.0,3.0,3.0,2.0,,,1.0,1.0,,,,,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,
11399401,home,Excelsior,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,8,8,False,,31.0,25.0,5.0,3.0,16.0,16.0,9.0,16.0,6.0,1.0,4.0,,,90.0,49.0,6.2,15.0,0.00704722,2,,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,3.0,,1.0,1.0,,1.0,0.0589,1.0,,,,,,,,,,,,,,,,,
11399401,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,,40.0,33.0,6.0,3.0,19.0,20.0,16.0,25.0,6.0,2.0,6.0,,,90.0,56.0,7.1,10.0,0.222118,0,,5.0,2.0,2.0,,,1.0,4.0,,,,1.0,,,1.0,2.0,,,,1.0,5.0,2.0,,,,,,,,,,,,,
11399401,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,7,7,False,,23.0,17.0,2.0,,4.0,6.0,13.0,17.0,6.0,1.0,5.0,,,90.0,45.0,8.6,13.0,0.22278,3,,,1.0,9.0,6.0,4.0,,,3.0,3.0,3.0,1.0,2.0,,,,0.706,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.8487,,,,,,,
11399401,home,Excelsior,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,False,,12.0,10.0,,,6.0,7.0,5.0,6.0,2.0,,3.0,,,90.0,20.0,8.6,2.0,0.420128,4,,1.0,2.0,3.0,,,,,,,,1.0,2.0,,,,0.3374,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,0.6731,,,,,,,
