match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_lastManTackle,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12115487,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32463,M,892141,EUR,987552000,F,29,29,False,23.0,13.0,,,2.0,5.0,11.0,18.0,2.0,,,,75.0,35.0,6.8,13.0,1,4.0,7.0,2.0,,,,,2.0,,2.0,2.0,2.0,,1.0,2.0,,1.0,1.0,,,,,,,,sant.gimenez,,,,1.0,,,
12115487,home,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175,3283,M,822462,EUR,912038400,M,17,17,True,6.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,,,,23.0,12.0,6.8,4.0,0,1.0,3.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,LukaIvanusec,,,,,,,
12115487,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7464,M,985823,EUR,904262400,F,9,9,True,9.0,4.0,,,1.0,1.0,3.0,8.0,2.0,,,,15.0,17.0,7.0,6.0,1,,2.0,9.0,,,,3.0,,6.0,1.0,,,,,,1.0,,,,,,,,1.0,,bee18,,,,,,,
12115487,home,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,True,6.0,5.0,,,5.0,6.0,,,,,,,14.0,9.0,6.6,1.0,0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,9.0,3.0,1.0,,1.0,3.0,2.0,6.0,3.0,,,,3.0,12.0,,9.0,0,,1.0,2.0,,,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,alirezajb,,,,,,,
12115487,home,Feyenoord,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,184,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,home,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1387,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,home,Feyenoord,Thomas Van den Belt,,,thomas-van-den-belt,T. V. d. Belt,M,20,181,289,M,945233,EUR,992822400,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,home,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1578,M,1126692,EUR,1112486400,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1910,M,1150938,EUR,1134691200,F,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,home,Feyenoord,Ondrej Lingr,,,lingr-ondrej,O. Lingr,M,9,175,296,M,794968,EUR,907718400,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,1,1,False,25.0,14.0,14.0,3.0,12.0,13.0,2.0,12.0,9.0,,4.0,9.0,90.0,41.0,8.1,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12115487,away,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,345,M,946506,EUR,990835200,D,28,28,False,29.0,24.0,2.0,,14.0,16.0,11.0,16.0,5.0,,,,89.0,51.0,7.5,9.0,1,,3.0,7.0,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,2.0,1.0,,,,2.0,,3.0,1.0,1.0,,,2.0,,,,,,
12115487,away,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,54.0,42.0,10.0,6.0,21.0,25.0,21.0,29.0,8.0,,,,90.0,64.0,7.0,13.0,2,2.0,4.0,7.0,2.0,,2.0,3.0,1.0,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0
12115487,away,NEC Nijmegen,Bram Nuytinck,,,bram-nuytinck,B. Nuytinck,D,17,190,134,M,70930,EUR,641779200,D,17,17,False,52.0,40.0,15.0,6.0,26.0,30.0,14.0,22.0,2.0,,,,90.0,69.0,6.8,12.0,0,4.0,6.0,4.0,7.0,4.0,3.0,,,1.0,,,,,,,2.0,,,,2.0,True,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174,14351,M,361780,EUR,862012800,D,24,24,False,53.0,38.0,13.0,5.0,20.0,30.0,18.0,25.0,6.0,,,,90.0,85.0,7.1,20.0,0,,3.0,12.0,1.0,2.0,8.0,1.0,2.0,3.0,,,,,,,1.0,,,,4.0,,2.0,,,,c.verdonk,,,,,,,
12115487,away,NEC Nijmegen,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,25.0,18.0,7.0,4.0,10.0,13.0,8.0,12.0,4.0,,,,66.0,39.0,6.9,9.0,0,1.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,52.0,36.0,3.0,1.0,16.0,19.0,20.0,33.0,5.0,,,,90.0,73.0,6.8,21.0,1,6.0,11.0,6.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,,,,4.0,,2.0,,,,,,,,1.0,,,,,,,,,
12115487,away,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170,874,M,35208,EUR,581385600,M,9,9,False,23.0,15.0,1.0,,5.0,6.0,12.0,23.0,5.0,,,,90.0,48.0,7.2,18.0,2,1.0,6.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0,2.0,1.0,,1.0,,,,6.0,2.0,,1.0,,1.0,,,,,,1.0
12115487,away,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176,1273,M,1184054,EUR,1064448000,M,23,23,False,26.0,18.0,4.0,2.0,11.0,14.0,7.0,12.0,6.0,,,,87.0,39.0,5.9,16.0,1,3.0,12.0,1.0,,,,1.0,2.0,,3.0,2.0,,,3.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,
12115487,away,NEC Nijmegen,Youri Baas,,,youri-baas,Y. Baas,D,15,182,1217,M,1000228,EUR,1047859200,M,5,5,False,16.0,9.0,2.0,,6.0,7.0,3.0,10.0,6.0,,,,66.0,28.0,6.4,11.0,1,1.0,3.0,4.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
12115487,away,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186,1468,M,831860,EUR,870998400,F,18,18,False,9.0,5.0,,,1.0,2.0,4.0,7.0,3.0,,,,66.0,19.0,6.5,11.0,1,7.0,10.0,4.0,,,,1.0,,3.0,1.0,1.0,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169,148,M,910022,EUR,978739200,M,11,11,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,24.0,7.0,6.3,3.0,1,,1.0,1.0,,,,,,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Sontje Hansen,,,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,F,10,10,True,6.0,5.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,,,,24.0,14.0,6.6,4.0,1,1.0,3.0,1.0,,,,,2.0,,,2.0,1.0,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,1.0
12115487,away,NEC Nijmegen,Sylla Sow,,,sylla-sow,S. Sow,F,88,182,144,M,845995,EUR,839462400,F,19,19,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,24.0,5.0,6.5,1.0,2,,,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,,
12115487,away,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,571,M,10077,EUR,517536000,M,20,20,True,5.0,3.0,1.0,,1.0,1.0,2.0,6.0,,,,,3.0,8.0,,4.0,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,
12115487,away,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,4.0,,2.0,0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193,2146,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,D'Leanu Arts,,,dleanu-arts,D. Arts,D,,175,81,M,1171870,EUR,1053993600,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Mathias Ross,,,mathias-ross,M. Ross,D,2,190,377,M,918435,EUR,979516800,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115487,away,NEC Nijmegen,Lars Olden Larsen,,,lars-olden-larsen,L. O. Larsen,M,7,175,134,M,877456,EUR,905990400,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
