match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,stat_totalOffside,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_punches
13473422,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,23.0,18.0,8.0,3.0,0.0,17.0,17.0,1.0,6.0,5.0,1.0,1.0,3.0,90.0,29.0,6.6,5.0,0.00050896,0,-0.7134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473422,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,,24.0,19.0,1.0,,0.0,15.0,16.0,4.0,8.0,6.0,,,,80.0,42.0,6.8,7.0,0.00248589,0,,2.0,2.0,1.0,3.0,6.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13473422,home,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,14,14,False,,26.0,19.0,9.0,4.0,0.0,15.0,17.0,4.0,9.0,4.0,,,,90.0,57.0,7.6,7.0,0.00544577,0,,,1.0,9.0,4.0,12.0,,,23.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
13473422,home,Red Bull Bragantino,Guzmán Rodríguez,guzman-rodriguez,G. Rodríguez,D,2,185,481,M,997239,EUR,949968000,D,2,2,False,,40.0,30.0,9.0,4.0,0.0,23.0,30.0,7.0,10.0,5.0,,,,90.0,54.0,7.0,12.0,0.00245704,0,,1.0,,,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
13473422,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,,47.0,38.0,8.0,5.0,0.0,18.0,22.0,20.0,25.0,5.0,,,,90.0,78.0,7.0,17.0,0.0480855,1,,2.0,2.0,4.0,7.0,7.0,2.0,,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0496,2.0,,,,,,,,,,,
13473422,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,,25.0,25.0,1.0,1.0,0.0,13.0,13.0,12.0,12.0,5.0,,,,84.0,33.0,6.6,3.0,0.0219793,0,,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
13473422,home,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,6,6,False,,47.0,43.0,1.0,1.0,0.0,27.0,29.0,16.0,18.0,4.0,,,,90.0,60.0,7.1,6.0,0.0145051,2,,,1.0,1.0,7.0,2.0,,,1.0,,1.0,,2.0,2.0,2.0,1.0,,2.0,,,0.0397,,1.0,1.0,1.0,0.495,,,,,,,
13473422,home,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,,13.0,12.0,1.0,1.0,1.0,4.0,4.0,8.0,9.0,3.0,,,,80.0,26.0,7.1,4.0,0.0438668,1,,2.0,2.0,3.0,5.0,5.0,2.0,2.0,5.0,,,,2.0,,,,,1.0,,,0.0193,1.0,1.0,,,,Lucas Barbosa,1.0,,,,,
13473422,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,10,10,False,,28.0,19.0,5.0,4.0,0.0,6.0,7.0,13.0,21.0,3.0,,,,80.0,52.0,6.5,23.0,0.0199769,0,,5.0,1.0,1.0,10.0,5.0,9.0,2.0,,1.0,2.0,1.0,,1.0,,,2.0,1.0,,2.0,,4.0,,,,,Jhon Jhon,,,1.0,,,
13473422,home,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174,339,M,1587965,EUR,1077235200,M,17,17,False,,23.0,19.0,1.0,1.0,0.0,8.0,8.0,11.0,15.0,8.0,,,,90.0,53.0,7.1,13.0,0.0143086,2,,3.0,2.0,,8.0,12.0,7.0,6.0,,,1.0,1.0,3.0,1.0,,5.0,,1.0,1.0,4.0,0.1181,,,1.0,,0.1162,Vinicius,,Mendonça Pereira,,1.0,,
