match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_punches,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
13473377,home,Sport Recife,Caíque França,caique-franca,C. França,G,22,186,465,M,799667,EUR,802137600,G,22,22,False,18.0,14.0,7.0,3.0,0.0,14.0,17.0,1.0,11.0,1.0,6.0,6.0,1.0,1.0,90.0,33.0,8.0,4.0,8.631e-05,0,0.6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473377,home,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,33,33,False,21.0,15.0,1.0,,0.0,6.0,8.0,13.0,,,,,,,62.0,43.0,6.5,13.0,0.0169787,0,,,,9.0,3.0,3.0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
13473377,home,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187,283,M,1068519,EUR,916272000,D,6,6,False,47.0,37.0,11.0,4.0,0.0,20.0,22.0,25.0,3.0,,,,,,90.0,60.0,6.7,11.0,0.00992968,0,,,,17.0,,4.0,,6.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
13473377,home,Sport Recife,Chico,chico,Chico,D,4,188,327,M,877904,EUR,905731200,D,44,44,False,64.0,50.0,7.0,2.0,0.0,34.0,40.0,24.0,7.0,,,,,,90.0,81.0,7.1,18.0,0.0122645,0,,,,16.0,,2.0,2.0,3.0,7.0,,,1.0,1.0,4.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
13473377,home,Sport Recife,Diogo Hereda,diogo-hereda,D. Hereda,D,32,178,202,M,981295,EUR,906249600,D,32,32,False,55.0,52.0,,,0.0,13.0,13.0,42.0,3.0,,,,,,90.0,80.0,7.2,8.0,0.0890495,1,,,,39.0,4.0,3.0,,5.0,6.0,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,,2.0,2.0,,2.0,1.0,1.0,1.0,0.0113,,,,,,,,,
13473377,home,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184,617,M,832662,EUR,821577600,M,14,14,False,44.0,42.0,1.0,1.0,0.0,23.0,23.0,21.0,9.0,,,,,,81.0,57.0,7.1,4.0,0.123296,0,,,,19.0,,,,1.0,4.0,1.0,,3.0,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
13473377,home,Sport Recife,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,1128129,EUR,947203200,M,37,37,False,34.0,27.0,2.0,2.0,0.0,9.0,9.0,25.0,2.0,,,,,,62.0,43.0,6.8,11.0,0.200723,1,,,,18.0,2.0,,1.0,5.0,1.0,2.0,1.0,,,,,1.0,,2.0,,,,2.0,1.0,,,0.0868,1.0,,,,,,,,
13473377,home,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,M,10,10,False,44.0,40.0,8.0,7.0,0.0,9.0,10.0,34.0,3.0,,,,,,90.0,74.0,7.6,20.0,0.164113,3,,,,31.0,14.0,2.0,,5.0,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,,2.0,2.0,1.0,1.0,0.1235,,True,2.0,0.266,,,,,
13473377,home,Sport Recife,Fabricio Domínguez,fabricio-dominguez,F. Domínguez,M,2,177,626,M,939934,EUR,898646400,M,8,8,False,19.0,15.0,1.0,1.0,0.0,4.0,4.0,15.0,3.0,,,,,,45.0,32.0,6.4,10.0,0.0225105,1,,,,11.0,4.0,,,3.0,4.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,1.0,,0.0562,,,,,,,,,
13473377,home,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178,1164,M,1035765,EUR,994291200,M,30,30,False,20.0,14.0,,,0.0,,,20.0,1.0,,,,,,74.0,46.0,6.8,19.0,0.31745,2,,,,14.0,4.0,1.0,,10.0,4.0,,8.0,1.0,,,,,,,5.0,4.0,,2.0,1.0,,1.0,0.0749,1.0,,1.0,0.1607,,,,,
13473377,home,Sport Recife,Lenny Lobato,lenny-lobato,L. Lobato,M,70,174,420,M,1104316,EUR,981158400,F,77,77,False,12.0,11.0,1.0,1.0,0.0,2.0,2.0,10.0,1.0,,,,,,90.0,24.0,7.1,5.0,0.039328,5,,Lenny Lobato,,9.0,1.0,4.0,2.0,6.0,4.0,,1.0,,,,,1.0,,,3.0,2.0,,1.0,,3.0,1.0,0.2157,1.0,,1.0,0.0799,,,,,
13473377,home,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175,472,M,1199246,EUR,1025395200,F,20,20,True,35.0,30.0,4.0,4.0,0.0,8.0,8.0,27.0,6.0,,,,,,45.0,51.0,7.0,12.0,0.0649927,4,,Rodrigo Atencio,,22.0,4.0,,,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,2.0,1.0,,2.0,,2.0,,0.1257,2.0,,,,,,,,
