match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_totalOffside,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
11406764,home,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,36.0,8.0,35.0,7.0,3.0,8.0,5.0,28.0,1.0,12.0,2.0,5.0,1.0,90.0,46.0,6.7,28.0,0.00096448,0,-0.5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406764,home,Salernitana,Niccolò Pierozzi,,,niccolo-pierozzi,N. Pierozzi,M,27,184,211,M,,970938,EUR,1000252800,D,27,27,False,16.0,11.0,7.0,3.0,7.0,9.0,4.0,7.0,4.0,5.0,,,,90.0,32.0,6.9,6.0,0.00086957,0,,1.0,1.0,6.0,9.0,2.0,2.0,5.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
11406764,home,Salernitana,Federico Fazio,,,federico-fazio,F. Fazio,D,,195,373,M,,27569,EUR,542937600,D,17,17,False,25.0,17.0,5.0,2.0,10.0,12.0,7.0,13.0,7.0,,,,,90.0,35.0,6.6,9.0,0.00270808,0,,1.0,5.0,1.0,5.0,,,,,,1.0,True,2.0,,,,,,,,,,,,,,,,,
11406764,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185,996,M,,965014,EUR,1014163200,D,98,98,False,14.0,9.0,1.0,,9.0,10.0,,5.0,4.0,2.0,,,,63.0,25.0,6.9,6.0,0.00016661,0,,,3.0,4.0,3.0,1.0,1.0,,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,
11406764,home,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185,154,M,,603738,EUR,842054400,M,6,6,False,14.0,9.0,2.0,1.0,2.0,2.0,8.0,15.0,1.0,1.0,,,,84.0,37.0,6.8,12.0,0.0293426,1,,3.0,1.0,6.0,5.0,1.0,,4.0,1.0,,,,,3.0,1.0,2.0,1.0,3.0,0.0451,2.0,,,,,,,,,,
11406764,home,Salernitana,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181,801,M,,1064080,EUR,1043798400,M,99,99,False,19.0,11.0,1.0,,4.0,6.0,7.0,13.0,,2.0,,,,90.0,31.0,6.7,10.0,0.00909219,0,,4.0,1.0,5.0,6.0,,,5.0,1.0,,1.0,,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,
11406764,home,Salernitana,Toma Bašić,,,toma-basic,T. Bašić,M,26,189,1423,M,,798002,EUR,848880000,M,26,26,False,12.0,6.0,4.0,,4.0,6.0,2.0,6.0,2.0,3.0,,,,84.0,20.0,6.4,8.0,0.00105214,1,,2.0,,4.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,0.0334,,,1.0,1.0,1.0,0.0356,,,,,
11406764,home,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,,897594,EUR,944784000,M,3,3,False,22.0,9.0,5.0,1.0,6.0,12.0,5.0,15.0,2.0,7.0,,,,90.0,45.0,6.9,22.0,0.0272563,0,,,1.0,,5.0,,,1.0,1.0,3.0,,,1.0,5.0,2.0,,,1.0,,1.0,,,,,,,,,,
11406764,home,Salernitana,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,33,33,False,16.0,11.0,2.0,2.0,5.0,6.0,6.0,10.0,,3.0,,,,90.0,27.0,6.8,9.0,0.0197758,1,,1.0,1.0,3.0,3.0,,,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,0.0232,1.0,1.0,1.0,,,,1.0,,,,
11406764,home,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180,936,M,,27982,EUR,541468800,F,87,87,False,10.0,9.0,1.0,1.0,3.0,4.0,6.0,8.0,,2.0,,,,68.0,18.0,6.5,5.0,0.00662936,1,,,,5.0,2.0,2.0,,1.0,,1.0,2.0,,1.0,2.0,,,1.0,1.0,0.0643,,,1.0,,,,,,,,
