match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goodHighClaim,stat_goalAssist,stat_errorLeadToAShot,player_sofascoreId,stat_goals
11373440,home,Queens Park Rangers,Elijah Dixon-Bonner,,,dixon-bonner-elijah,E. Dixon-Bonner,M,28,183.0,118,M,927355,EUR,978307200,F,19,19,False,29.0,19.0,3.0,1.0,6.0,6.0,13.0,25.0,,4.0,3.0,1.0,90.0,43.0,6.8,15.0,3,2.0,,4.0,1.0,,,1.0,,1.0,1.0,,,4.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,
11373440,home,Queens Park Rangers,Joe Walsh,,,joe-walsh,J. Walsh,G,13,193.0,34,M,990760,EUR,1017619200,G,32,32,True,20.0,10.0,19.0,9.0,1.0,3.0,9.0,17.0,,,6.0,,45.0,25.0,6.7,10.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,
11373440,home,Queens Park Rangers,Alexander Aoraha,Alexander Aoraha,,alexander-aoraha,A. Aoraha,M,28,177.0,381,M,1431595,EUR,1042761600,M,36,36,True,7.0,6.0,,,3.0,3.0,3.0,5.0,,2.0,,1.0,28.0,12.0,6.5,3.0,0,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11373440,home,Queens Park Rangers,Rayan Kolli,Rayan Kolli,,kolli-rayan,R. Kolli,F,26,175.0,1730,M,1521566,EUR,1107993600,F,38,38,True,8.0,6.0,1.0,1.0,,2.0,6.0,6.0,1.0,1.0,2.0,,26.0,12.0,6.5,3.0,0,,6.0,7.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11373440,home,Queens Park Rangers,Morgan Fox,,,morgan-fox,M. Fox,D,3,185.0,40,M,288957,EUR,748569600,D,15,15,True,6.0,6.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,,13.0,16.0,6.8,1.0,0,,,,,6.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11373440,home,Queens Park Rangers,Kenneth Paal,,,kenneth-paal,K. Paal,D,3,175.0,247,M,285997,EUR,867110400,D,22,22,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,,,13.0,11.0,6.6,1.0,0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11373440,home,Queens Park Rangers,Aaron Drewe,Aaron Drewe,,drewe-aaron,A. Drewe,D,2,178.0,32,M,1087957,EUR,981590400,D,29,29,True,5.0,2.0,,,2.0,4.0,,1.0,1.0,1.0,,,15.0,8.0,6.4,4.0,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11373440,home,Queens Park Rangers,Trent Rendall,Trent,Rendall,rendall-trent,T. Rendall,D,17,190.0,21,M,1515516,EUR,999907200,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373440,home,Queens Park Rangers,Steven Bala,,,bala-steven,S. Bala,M,17,176.0,22,M,1473408,EUR,1069200000,M,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373440,home,Queens Park Rangers,Rafferty Pedder,,,pedder-rafferty,R. Pedder,M,,,20,M,1004478,EUR,1018051200,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373440,away,Norwich City,Angus Gunn,,,angus-gunn,A. Gunn,G,18,196.0,547,M,227946,EUR,822268800,G,28,28,False,27.0,25.0,4.0,2.0,25.0,26.0,,1.0,,,9.0,,90.0,35.0,7.1,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,
11373440,away,Norwich City,Kellen Fisher,,,fisher-kellen,K. Fisher,D,35,182.0,163,M,1395695,EUR,1083715200,D,35,35,False,35.0,32.0,,,25.0,26.0,8.0,12.0,,4.0,3.0,1.0,90.0,63.0,7.5,12.0,1,3.0,,3.0,,1.0,1.0,3.0,3.0,2.0,1.0,,,1.0,,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,
11373440,away,Norwich City,Shane Duffy,,,shane-duffy,S. Duffy,D,4,193.0,483,M,55570,EUR,694224000,D,24,24,False,78.0,63.0,7.0,1.0,59.0,64.0,4.0,14.0,7.0,7.0,4.0,,90.0,85.0,7.1,17.0,1,,4.0,4.0,,4.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11373440,away,Norwich City,Andrew Omobamidele,,,andrew-omobamidele,A. Omobamidele,D,2,188.0,723,M,983066,EUR,1024790400,D,4,4,False,68.0,60.0,3.0,,50.0,55.0,10.0,13.0,1.0,7.0,7.0,1.0,90.0,79.0,7.2,10.0,0,,3.0,4.0,,1.0,,5.0,4.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
11373440,away,Norwich City,Przemysław Płacheta,,,przemyslaw-placheta,P. Płacheta,M,7,178.0,1409,M,862859,EUR,890611200,D,20,20,False,54.0,48.0,6.0,6.0,33.0,33.0,16.0,27.0,1.0,4.0,4.0,,90.0,86.0,7.6,18.0,2,6.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,,2.0,,,2.0,,,3.0,1.0,2.0,,,,2.0,,,,,,,,,,
11373440,away,Norwich City,Liam Gibbs,,,liam-gibbs,L. Gibbs,M,8,178.0,61,M,1005723,EUR,1039996800,M,8,8,False,64.0,56.0,3.0,1.0,47.0,49.0,9.0,15.0,,4.0,3.0,,69.0,71.0,7.1,10.0,0,,,,,,1.0,1.0,1.0,,,,,3.0,3.0,,2.0,,,,,,1.0,,,,,,,,,,
11373440,away,Norwich City,Kenny McLean,,,kenny-mclean,K. McLean,M,23,183.0,345,M,75756,EUR,694828800,M,23,23,False,59.0,55.0,5.0,2.0,39.0,39.0,16.0,20.0,,1.0,5.0,1.0,45.0,65.0,6.7,8.0,1,,,2.0,2.0,,,,,,1.0,True,,,,,2.0,,1.0,,,,,,,,,,,,,,
11373440,away,Norwich City,Christian Fassnacht,,,christian-fassnacht,C. Fassnacht,M,16,185.0,511,M,787422,EUR,752976000,M,16,16,False,21.0,17.0,1.0,,15.0,17.0,3.0,5.0,1.0,6.0,5.0,,80.0,35.0,6.7,6.0,1,1.0,2.0,7.0,4.0,1.0,,4.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,
11373440,away,Norwich City,Marcelino Núñez,,,marcelino-nunez,M. Núñez,M,32,173.0,3023,M,1014801,EUR,951868800,M,26,26,False,28.0,23.0,2.0,2.0,11.0,11.0,13.0,25.0,1.0,3.0,3.0,1.0,90.0,49.0,6.9,15.0,3,8.0,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
11373440,away,Norwich City,Tony Springett,Tony Springett,,tony-springett,T. Springett,F,42,174.0,115,M,1065260,EUR,1032652800,M,42,42,False,7.0,7.0,,,3.0,3.0,4.0,4.0,,3.0,2.0,1.0,32.0,15.0,6.2,5.0,0,,1.0,7.0,2.0,,,2.0,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11373440,away,Norwich City,Adam Idah,,,adam-idah,A. Idah,F,9,190.0,1404,M,879850,EUR,981849600,F,11,11,False,8.0,5.0,,,2.0,3.0,3.0,5.0,1.0,3.0,3.0,,69.0,14.0,6.6,5.0,1,,,1.0,1.0,,,2.0,1.0,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,
11373440,away,Norwich City,Onel Hernández,,,onel-hernandez,O. Hernández,F,50,172.0,1031,M,137017,EUR,728524800,M,25,25,True,8.0,4.0,,,2.0,3.0,2.0,7.0,,3.0,1.0,2.0,37.0,17.0,6.6,8.0,0,2.0,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
11373440,away,Norwich City,Gabriel Sara,,,gabriel-sara,G. Sara,M,8,178.0,11687,M,913593,EUR,930355200,M,17,17,True,30.0,24.0,1.0,1.0,14.0,16.0,13.0,19.0,1.0,3.0,6.0,,45.0,43.0,7.4,9.0,1,5.0,,1.0,,1.0,,1.0,,,4.0,,1.0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,gabrielsara,
11373440,away,Norwich City,Ashley Barnes,,,ashley-barnes,A. Barnes,M,35,186.0,298,M,27028,EUR,625708800,F,10,10,True,4.0,2.0,,,1.0,2.0,1.0,2.0,1.0,2.0,,,21.0,11.0,6.9,3.0,2,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,
11373440,away,Norwich City,Josh Sargent,,,josh-sargent,J. Sargent,F,9,185.0,1775,M,880796,EUR,951004800,F,9,9,True,7.0,5.0,,,1.0,2.0,4.0,5.0,,1.0,2.0,,21.0,11.0,6.7,5.0,0,,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,
11373440,away,Norwich City,Jonathan Rowe,Jon Rowe,,jonathan-rowe,J. Rowe,F,11,173.0,2333,M,1065261,EUR,1051660800,F,27,27,True,7.0,5.0,,,2.0,2.0,3.0,6.0,1.0,4.0,2.0,1.0,21.0,13.0,7.4,3.0,2,1.0,2.0,3.0,1.0,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,1.0
11373440,away,Norwich City,Sam McCallum,,,sam-mccallum,S. McCallum,D,3,178.0,123,M,952461,EUR,967852800,D,15,15,True,11.0,7.0,4.0,2.0,3.0,4.0,4.0,8.0,2.0,2.0,2.0,,10.0,15.0,6.9,5.0,0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11373440,away,Norwich City,Jon McCracken,,,jon-mccracken,J. McCracken,G,1,185.0,47,M,970399,EUR,959126400,G,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373440,away,Norwich City,Ben Gibson,,,ben-gibson,B. Gibson,D,23,185.0,90,M,115432,EUR,727056000,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373440,away,Norwich City,Jaden Warner,,,warner-jaden,J. Warner,D,32,194.0,25,M,1523740,EUR,1035763200,D,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
